outlet,bias,headline,summary,ground_news_interest_url
Straight Arrow News,Center,US strikes ISIS in Nigeria on Christmas Day; California battles flooding,"The U.S. launched Christmas Day airstrikes on ISIS targets in Nigeria. President Donald Trump said more could follow. Plus, flooding threats linger across Southern California, even as a holiday storm begins to ease. And a massive oil tanker defies the Coast Guard, forcing a rare and risky U.S. pursuit in the Caribbean Sea. These stories and more highlight your Unbiased Updates for Friday, December 26, 2025. US strikes ISIS in Nigeria, Trump orde… 2 months ago",https://ground.news/interest/straight-arrow-news
The Killeen Daily Herald,Center,Nigeria signals more strikes likely in 'joint' US operations,"Nigeria on Friday signalled more strikes against jihadist groups were expected after a Christmas Day bombardment by US forces against militants in the north of the country, which it said was a joint operation with its military. 2 months ago",https://ground.news/interest/the-killeen-daily-herald
naked capitalism,Lean Left,US Launches Christmas Strikes on Nigeria—the 9th Country Bombed by Trump,"With Nigeria, Trump—who calls himself “the most anti-war president in history”—has now bombed more countries than any president in history. 2 months ago",https://ground.news/interest/naked-capitalism
romaniatv.net,Right,His Video Opens a New Front in Africa. the u.s. Army Launched an Attack on More Isis Positions in Nigeria,"The United States launched an air attack against the military of the Islamic State (ISIS) in northern Nigeria, an operation that marks a new scale of American involvement in the fight against the Jihadist groups in West Africa. The action was confirmed by both US President Donald Trump and US military in a context marked by recent violence and deep religious tensions. The US Video article opens a new front in Africa. The US Army launched an atta… 2 months ago",https://ground.news/interest/romaniatvnet
La Presse,Lean Left,"u.s. Strikes in Nigeria, Lagos Provided Information to Washington Upstream","Nigeria stated on Friday that it had provided the United States with information on Islamic State activists in the north-western part of the country before the Christmas-day strikes that President Donald Trump described as ""powerful and murderous"". 2 months ago · Montreal, Canada",https://ground.news/interest/la-presse_39d7a8
Al Arabiya,Right,Nigeria gave US intelligence for strikes on militants: FM,2 months ago · Saudi Arabia,https://ground.news/interest/al-arabiya
5Pillars,Center,Trump confirms U.S. strikes on ISIS in Nigeria,"FacebookLikeShareTweetEmail U.S. President Trump has confirmed the U.S. carried out strikes against ISIS fighters in north-western Nigeria and warned that there is “more to come” amid false allegations of a “Christian genocide.” Camps run by the group in Nigeria’s Sokoto state, which lies on the border with Niger, were hit, the U.S. military said, adding […] 2 months ago",https://ground.news/interest/5pillars
Pittsburgh Post-Gazette,Center,What to know about the militants targeted by U.S. airstrikes in Nigeria,"The United States airstrikes targeting militants affiliated with the Islamic State in northwestern Nigeria are a major escalation of an offensive that Nigeria’s overstretched military has struggled with for years. 2 months ago · Pittsburgh, United States",https://ground.news/interest/pittsburgh-post-gazette
WABC,Right,The U.S. Gives Terrorists an Unwelcome Xmas Present,"President Donald Trump announced that the United States carried out airstrikes against Islamic State militants in northwest Nigeria on Christmas Day, saying the operation targeted extremists he accused of attacking civilians, particularly Christians. The strikes come shortly after separate U.S. military action against ISIS positions in Syria, launched in response to an attack earlier this month that killed American service members and an interpr… 2 months ago",https://ground.news/interest/wabc
Modern Diplomacy,Right,US Carries Out Strike Against ISIS Militants in Nigeria,"The United States conducted a strike against Islamic State militants in northwest Nigeria at the request of the Nigerian government. President Donald Trump announced this action, highlighting that the group had been targeting and killing mostly Christians in the area. The U. S. military’s Africa Command confirmed that the strike in Sokoto state killed several […] The post US Carries Out Strike Against ISIS Militants in Nigeria appeared first on … 2 months ago",https://ground.news/interest/modern-diplomacy
Omaha World-Herald,Center,Trump says US struck IS targets in Nigeria,"WEST PALM BEACH, Fla. — President Donald Trump said Thursday night that he ordered a ""powerful and deadly"" U.S. strike against Islamic State forces in Nigeria, after spending weeks accusing the West African country's government of failing to rein in… 2 months ago · Omaha, United States",https://ground.news/interest/omaha-world-herald
stern.de,Center,Usa Attack Is Jihadists in Nigeria at Christmas,"The U.S. forces attacked targets of the Islamic State (IS) jihadist militia in Nigeria at Christmas, killing several suspected ISIS fighters. US President Donald Trump spoke on Thursday on his online platform Truth Social of ""numerous perfect attacks"" on IS targets in northwestern Nigeria. To justify the attacks, the U.S. President led the killing of ""innocent Christians"" in the African country. The Nigerian government reportedly supported the U… 2 months ago · Germany",https://ground.news/interest/sternde
World,Right,"U.S. strikes Islamic State group in Nigeria, president says","WORLD is a news organization producing Biblically sound, daily coverage of global, national, and cultural current events. 2 months ago · Asheville, United States",https://ground.news/interest/wngorg
El Vocero de Puerto Rico,Right,Trump Confirms “Deadly” Attack Against Islamic State in Nigeria,"President Donald Trump claimed on Thursday that the United States launched a “powerful and deadly attack” against Islamic State forces in Nigeria, after spending weeks accusing the African government of failing to curb the persecution of Christians. 2 months ago",https://ground.news/interest/el-vocero-de-puerto-rico
Dnevni list Danas,Lean Left,'Vicious Killing of Christians': Trump Announces Us Has Carried Out 'Powerful and Deadly Strikes' Against Islamic State in Nigeria,"US President Donald Trump said the United States had carried out ""powerful and deadly strikes"" against Islamic State targets in Nigeria, following weeks of accusations against the West African country's government that it was failing to curb the persecution of Christians. 2 months ago · Belgrade, Serbia",https://ground.news/interest/dnevni-list-danas
Sueddeutsche Zeitung,Lean Left,Usa Attacks Targets in Nigeria – Fight Against Is Terrorists,"The U.S. forces have attacked targets in northwestern Nigeria, and the U.S. President said they were Islamic terrorists. 2 months ago · Munich, Germany",https://ground.news/interest/sueddeutsche-zeitung
Die Presse,Right,Usa Attack Is Fighters in Nigeria – Several Dead,"The military strike in the sub-state of Sokoto had been carried out at the request of the Nigerian authorities. Nigerian Foreign Ministry stressed that the fight against terrorists had been at the centre, that it was not about certain religions. 2 months ago · Vienna, Austria",https://ground.news/interest/die-presse
Mason City Globe Gazette,Center,US hits IS targets in Nigeria,"WEST PALM BEACH, Fla. — President Donald Trump said Thursday night that he ordered a ""powerful and deadly"" U.S. strike against Islamic State forces in Nigeria, after spending weeks accusing the West African country's government of failing to rein in… 2 months ago",https://ground.news/interest/mason-city-globe-gazette
Merco Press,Lean Left,US launches second strike against ISIS in less than a week,"US President Donald Trump said Thursday that his country had conducted 'deadly' precision airstrikes against ISIS (Islamic State) targets in northwestern Nigeria, which was later corroborated by local authorities. The operation marked a significant escalation in Washington's involvement in Africa to stop what the Republican leader acknowledged was a 'massacre of Christians.' The second major US offensive against the terror group this month follow 2 months ago · Caracas, Venezuela (Bolivarian Republic of)",https://ground.news/interest/merco-press
valeursactuelles.com,Right,The United States Is Carrying Out Strikes Against Jihadists in Nigeria,"Donald Trump announced on Thursday, December 25, that the United States armed forces had carried out “numerous” deadly strikes against Islamic State positions in northwestern Nigeria. In a message published on his Truth Social network, the American president assured that these operations were aimed at sanctioning the violence committed by the jihadist group against Christian populations, reports BFMTV. “I warned these terrorists that if they did… 2 months ago",https://ground.news/interest/valeursactuellescom
The Journal,Lean Left,The 9 at 9: Stephen's Day,"Cancelling online subscriptions, Trump launches strikes in Nigeria and what to do with unwanted gifts… 2 months ago · Ireland",https://ground.news/interest/the-journal_0d766b
Hot Air,Right,Trump Orders Strikes on Nigerian 'Terrorist Scum' – Nigeria Cheers,"Trump orders military strikes on ISIS in Nigeria, receiving support from the Nigerian government. 2 months ago · Arlington, United States",https://ground.news/interest/hot-air
Al Bawaba,Right,"""Deadly"" Us Strikes Against Isis in Nigeria","US forces carried out ""several powerful and lethal strikes"" against ISIS in northwestern Nigeria, while US President Donald Trump vowed on Thursday to launch more strikes ""if the militants continue to kill Christians""... 2 months ago · Amman, Jordan",https://ground.news/interest/albawaba
Telegrafi,Lean Left,Why Did Trump Order Attacks in Nigeria?,"After weeks of accusing the Nigerian government of failing to stop the persecution of Christians, Donald Trump announced on Christmas Day that the United States had carried out a series of attacks on the West African country. The attacks, directed against so-called Islamic State (ISIS) militants in northern Nigeria, constitute the latest American military intervention abroad under the leadership of the American president, who during the 2024 pre… 2 months ago",https://ground.news/interest/telegrafi
Daily Post Nigeria,Center,Trump's airstrikes: Terrorists now getting 'wotowoto' in Northern Nigeria,"A Chieftain of the All Progressives Congress, APC, Joe Igbokwe, has lauded President Donald Trump’s move to bomb terrorists in Sokoto State. DAILY POST reports that the US military, acting on Trump’s directive, bombed some terrorists in Sokoto State on Christmas night. The operation has been generating mixed reactions as some netizens expressed relief while others are claiming that the sovereignty of the nation was violated. Reacting, Igbokwe in… 2 months ago · Nigeria",https://ground.news/interest/daily-post-nigeria
Neue Zürcher Zeitung,Right,Trump Announces the Attack on Is Terrorists in Nigeria on Christmas Day,"On Christmas Day Donald Trump announces attacks against terrorists who are said to have murdered Christians. It is not the first time that the US is attacking Islamist terrorists in Africa. 2 months ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
cicero.de,Right,Us Deployment in Nigeria - Military Strike Against Persecutors of Christians,"On Christmas Day, US President Donald Trump announces attacks on Islamist terrorists in the West African country who are said to have persecuted and murdered Christians. Nigeria's government now says that the attack has been decided and carried out jointly. 2 months ago",https://ground.news/interest/cicerode
PressTV,Right,"US launches airstrikes on Nigeria, citing unsubstantiated claims of anti-Christian violence","US President Donald Trump said the US conducted airstrikes against terrorists in Nigeria in response to alleged anti-Christian violence. 2 months ago · Tehran, Iran (Islamic Republic of)",https://ground.news/interest/presstv
Kronen Zeitung,Right,Usa Attacked Isis Fighters in Nigeria: Several Dead,"According to President Donald Trump, the U.S. airstrikes on the positions of the terrorist militia Islamic State (IS) flown in northwestern Nigeria on Thursday. According to a U.S. government representative, there were deaths. ""Today the U.S. carried out a powerful and deadly blow on my orders as commander-in-chief (...),"" Trump announced. The I.S. fighters had ""targeted and brutally killed innocent Christians above all."" ""To an extent that has … 2 months ago · Vienna, Austria",https://ground.news/interest/kroneat
Il Sole 24 Ore,Right,"u.s. Missiles versus Isis Stations in Nigeria. Trump: ""Perfect Attacks""","Tonight, on my recommendation as Commander-in-Chief, the United States has launched a powerful and lethal attack on the terrorist scum of the ISIS in the north-west of the... 2 months ago · Milan, Italy",https://ground.news/interest/il-sole-24-ore
Firstpost News,Center,Why did Trump order strikes on Islamic State targets in Nigeria?,"US President Donald Trump announced on Thursday (December 25) that the American military conducted deadly airstrikes against the Islamic State targets in northwestern Nigeria. According to the US military's Africa Command, it carried out attacks in Sokoto state, which borders Niger to the north, that killed several terrorists 2 months ago · Mumbai, India",https://ground.news/interest/firstpost-news
Daily Mirror,Lean Left,America's chilling three-word warning after deadly ISIS strikes on 'terrorist scum' - The Mirror,"United States launches major bombing attack against Islamic State terror group in Niegria following 2 months ago · London, United Kingdom",https://ground.news/interest/daily-mirror
Daily Sabah,Right,Trump orders US airstrikes on Daesh-linked group in Nigeria,"The United States carried out airstrikes against Daesh-linked terrorists in northwestern Nigeria, President Donald Trump said Thursday, marking a sharp... 2 months ago · Türkiye",https://ground.news/interest/daily-sabah
BARE NAKED ISLAM,Far Right,TRUMP makes good on threat that there would be “Hell to pay if Islamic State (ISIS) terrorist scum in Nigeria didn’t stop slaughtering Christians”,"President Donald Trump has announced that the US military carried out targeted airstrikes against ISIS in Nigeria on Christmas Day. ﻿ In a series of posts on Truth Social, Trump claimed responsibility for ordering strikes in northwest Nigeria on December 25, 2025. The President warned that “radical Islamic terrorism” would be met with overwhelming force […] 2 months ago",https://ground.news/interest/bare-naked-islam
Il Post,Lean Left,The United States Bombed Isis in Nigeria,Trump accused the group of attacking Christian communities and the attack was coordinated with the Nigerian government 2 months ago · Italy,https://ground.news/interest/il-post
Novinky.cz,Lean Left,Americans Launch Strikes in Northwest Nigeria,"The United States carried out multiple strikes against Islamic State (IS) terrorists in northwestern Nigeria on Friday night, at the request of the Nigerian government and in retaliation for the killings of Christians in the region. 2 months ago",https://ground.news/interest/novinkycz
WA today,Center,US strikes ISIS terrorists in Nigeria,"The US has launched missiles at ISIS terrorists in Nigeria 2 months ago · Northbridge, Australia",https://ground.news/interest/wa-today
Euronews,Center,"US launches strikes targeting IS militants in Nigeria, Trump says","The ""powerful and deadly"" strikes were carried out against so-called Islamic State group militants ""targeting and viciously killing, primarily, innocent Christians,"" the US president wrote on social media on Thursday night. 2 months ago · France",https://ground.news/interest/euronews
JeuneAfrique.com,Lean Left,Nigeria: United States Announces Killing Strikes Against Islamic State in Sokoto State · Global Voices,"U.S. President Donald Trump announced on Thursday that the U.S. Army had carried out ""many"" deadly strikes against the Islamic State in northwestern Nigeria. He promised further attacks if the organization continues what he called a ""Christian massacre"". 2 months ago",https://ground.news/interest/jeuneafriquecom
ABP News,Right,Inside Trump’s Decision To Strike ISIS ‘Terrorist Scum’ In Nigeria After Attacks On Christians,"Trump says he ordered strikes on ISIS “terrorist scum” in northwest Nigeria after militants targeted and killed innocent Christians, calling the action necessary to stop further violence. 2 months ago · India",https://ground.news/interest/abp-news
Expressen,Right,Trump Has Bombed a New Country - Is Terrorists Were the Target,"The United States has carried out ""multiple"" attacks against what it claims are IS terrorists in Nigeria, President Donald Trump writes on Truth Social. 2 months ago · Stockholm, Sweden",https://ground.news/interest/expressen
ilmessaggero.it,Center,"Nigeria, United States Attack on Isis Terrorists. Trump: ""Innocent Christian Killers""","An attack by the United States in Nigeria, against the terrorists of ISIS. President Donald Trump announced it, which confirmed that in the night ... 2 months ago",https://ground.news/interest/ilmessaggeroit
Culpeper Star-Exponent,Center,US LAUNCHES STRIKES ON NIGERIAN MILITANTS,ISLAMIC STATE 2 months ago,https://ground.news/interest/culpeper-star-exponent
lindependant.fr,Center,"""A Powerful and Murderous Strike Against the Terrorist Vermin of dahesh""... the United States Hit Isis in Nigeria","The United States carried out an air strike against fighters of the Islamic State (IS) group in north-western Nigeria at the request of the Nigerian government, said on Thursday US President Donald... 2 months ago",https://ground.news/interest/lindependantfr
ladepeche.fr,Lean Left,"Donald Trump: Why the Us President Ordered ""Many"" Strikes on Nigeria","The White House tenant reported that the United States carried out ""many strikes"" on Christmas Day in Nigeria in order to target the Islamic State accused of the ""massacre of Christians."" 2 months ago",https://ground.news/interest/ladepechefr
20minutos,Center,"Trump Launches Missile Attack on Islamic State in Nigeria to Eradicate ""Terrorist Scum"" · Global Voices","U.S. President Donald Trump launched on Thursday, Christmas Day, an attack with a dozen Tomahawk missiles ""against Islamic State terrorist scum in northwest Nigeria in retaliation for the murders of ""innocent Christians."" ""This evening, under my leadership as commander-in-chief, the U.S. launched a powerful and lethal attack on Islamic State terrorist scum in northwest Nigeria, which has been brutally attacking and murdering (...) innocent Chris… 2 months ago · Madrid, Spain",https://ground.news/interest/20minutos
National Catholic Register,Right,"In Effort to Stem Violence Against Christians, U.S. Conducts Airstrikes On ISIS in Nigeria",U.S. Secretary of War Pete Hegseth said he was 'grateful for Nigerian government support and cooperation' in the counter-terrorism effort. 2 months ago,https://ground.news/interest/ncregistercom
intellinews.com,Center,"Trump says “MERRY CHRISTMAS to all, including the dead Terrorists” (sic) after strikes in Nigeria","""Tonight, at my direction as Commander in Chief, the United States launched a powerful and deadly strike against ISIS Terrorist Scum in Northwest Nigeria"" 2 months ago · Berlin, Germany",https://ground.news/interest/intellinewscom
telex.hu,Lean Left,Trump Announces Us Military Strikes on Islamic State Militants in Nigeria,"""Merry Christmas to everyone, including the dead terrorists,"" the American president wrote on his social media page. 2 months ago",https://ground.news/interest/telexhu
Politico,Lean Left,"US forces launch Christmas strike on ISIS in Nigeria, Trump says","American forces launched airstrikes against ISIS in Nigeria on Thursday, President Donald Trump announced in a post on Truth Social, the administration’s latest show of lethal force in the international arena since Trump returned to the White House early this year. A Pentagon official told POLITICO the agency worked with the Nigerian government to carry out the strikes. On his social media platform, the president said the strike was a consequenc… 2 months ago",https://ground.news/interest/politico
RTV Slovenija,Lean Left,Us Carries Out Strikes on Islamic State Targets in Nigeria,"The United States has carried out strikes against Islamic State militants in northwestern Nigeria, US President Donald Trump announced. The Pentagon added that the strikes were carried out in cooperation with Nigerian authorities. 2 months ago",https://ground.news/interest/rtv-slovenija
The Media Line,Right,US Launches Missile Strikes on Islamic State Targets in Nigeria,The United States carried out coordinated missile strikes […] The post US Launches Missile Strikes on Islamic State Targets in Nigeria   appeared first on The Media Line. 2 months ago,https://ground.news/interest/the-media-line
Asharq AL-awsat,Right,US Says It Struck ISIS Militants in Northwest Nigeria,"The United States carried out a strike against ISIS militants in northwest Nigeria at the request of Nigeria's government, President Donald Trump and the US military said on Thursday, claiming the group had been targeting Christians in the region. 2 months ago · Riyadh, Saudi Arabia",https://ground.news/interest/asharq-al-awsat
merkur.de,Center,"Us Airstrike Against Terrorists in Nigeria: Trump Speaks of ""Hell on Earth""","On Christmas day, the US President announces attacks on Islamist terrorists who are said to have persecuted Christians. The Pentagon publishes a video. 2 months ago",https://ground.news/interest/merkurde
IBTimes,Center,US Strikes ISIS Targets In Nigeria As Attacks Continue Across Regions,"US Africa Command (AFRICOM) said the strikes were conducted on Dec. 25 in Sokoto state, close to Nigeria's border with Niger, targeting what it described as Islamic State camps. 2 months ago · United States",https://ground.news/interest/ibtimes
444.hu,Lean Left,Us Airstrikes Target Islamic State Group in Nigeria,In collaboration with Nigeria. 2 months ago · Hungary,https://ground.news/interest/444hu
Dagens Nyheter.,Right,Trump: Us Has Carried Out Deadly Attacks in Nigeria,"The United States has carried out several attacks against ""IS terrorists"" in northwestern Nigeria, President Donald Trump writes on his own Truth Social platform. 2 months ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Le Huffington Post,Left,Donald Trump Announces Deadly Strikes Against Isis in Nigeria,"Donald Trump announced ""lethal"" American strikes against the Islamic State in Nigeria and threatened to carry out further attacks. 2 months ago · Paris, France",https://ground.news/interest/le-huffington-post
Libertad Digital,Right,"Trump Attacks ""Terrorist Scum"" Killing ""Innocent Christians"" in Nigeria · Global Voices","The attack took place last night in western Nigeria. Trump had threatened to ""untie hell."" 2 months ago",https://ground.news/interest/libertad-digital
politika.rs,Right,Trump: Us Launches Strikes on Islamic State Targets in Nigeria,"Donald Trump says US has launched ""powerful and deadly"" strikes against Islamic State in Nigeria 2 months ago · Belgrade, Serbia",https://ground.news/interest/politikars
La Vanguardia,Center,Trump Announces “Powerful and Deadly” u.s. Attack on Islamic State in Nigeria · Global Voices,"U.S. President Donald Trump announced Thursday that his country launched a “powerful and deadly” attack on camps of the Islamic States (IS) terrorist group in Nigeria that have been attacking “innocent Christians.” “Tonight, under my leadership as Commander-in-Chief, the U.S. launched a powerful and deadly attack on ISIS terrorist scum in northwest Nigeria,” Trump posted on his Truth Social network.Keep reading... 2 months ago · Granada, Spain",https://ground.news/interest/la-vanguardia
der Standard AT,Lean Left,"According to Trump, the Us Attacked Isis Fighters in Nigeria, Several Dead","Allegedly, the attack was at the request of the Nigerian government. In November, Washington had threatened with military intervention to protect Christians. 2 months ago · Vienna, Austria",https://ground.news/interest/der-standard_389fff
