outlet,bias,headline,summary,ground_news_interest_url
The Epoch Times,Lean Right,"Trump Sets Sights on Canada, Greenland, Panama Canal, Looks to Rename Gulf of Mexico","President-elect Donald Trump floats making Canada, Greenland, and the Panama Canal all part of the United States. Why does he say it’s necessary, and how might he do it? The House on Tuesday passed the Laken Riley Act, named after the Georgia nursing student who was killed by an illegal immigrant. Some Democratic senators are expected to vote for it, but will it be enough? South Africa is emerging as a prominent player in trafficking fentanyl an… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
focus.de,Lean Right,Defense Committee Chairs Reject Trump's Demand,"The future US President Donald Trump is demanding that NATO countries invest five percent of their gross domestic product in defense. The chairman of the Bundestag's Defense Committee is putting a stop to this. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
teleSUR,Far Left,Donald Trump does not rule out the use of military force to recover the Panama Canal,"He called the Panama Canal ""vital"" for his country and described the possession of Greenland as an ""absolute necessity."" U.S. President-elect Donald Trump said in a press conference this Tuesday that the use of military force to recover the Panama Canal is not ruled out. READ ALSO: Venezuela condemns U.S. interventionism that supports violent project of the extreme rightwing Trump considers this territory as vital for the national security of th… 1 year ago",https://ground.news/interest/telesurtvnet
Washington Times,Lean Right,"Trump plants MAGA flag on world stage, puts Denmark, Panama, Canada on notice","President-elect Donald Trump on Tuesday outlined an ambitious plan for U.S. expansion through seizing control of Greenland, the Panama Canal and maybe even Canada. 1 year ago · United States",https://ground.news/interest/washington-times
The US Sun,Lean Right,Trump to ‘force’ Canada to become 51st state & refuses to rule out invasion,"THIS is the moment Donald Trump threatens to make Canada the 51st US state and refuses to rule out invasions of Greenland and the Panama Canal. The Republican, who is two weeks away from clinching the keys to the White House, has begun outlining an aggressive foreign policy – upsetting US allies. GettyPresident-elect Donald Trump arrives to speak to members of the media during a press conference on January 7[/caption] APTrump has even taken to c… 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
News18 India,Lean Right,‘Will Treat You Well’: Donald Trump Jr Reaches Greenland With Message From Father,His father in a press conference did not rule out using military force to merge Greenland with the US. 1 year ago · India,https://ground.news/interest/news18-india
Boston Herald,Lean Right,Trump won’t rule out U.S. military taking Greenland for ‘national security purposes’,"“It might be that you’ll have to do something. The Panama Canal is vital to our country” Trump said, adding that, “we need Greenland for national security purposes.” 1 year ago · Boston, United States",https://ground.news/interest/boston-herald
Business Live,Lean Right,Trump refuses to rule out force to take Panama Canal and Greenland,"In second press conference since winning re-election, Trump proposes renaming Gulf of Mexico to Gulf of America 1 year ago · Johannesburg, South Africa",https://ground.news/interest/business-live
Globo,Lean Right,Trump does not rule out military action to seize Panama Canal and Greenland and defends merger with Canada,"According to president-elect, locations are strategic for the United States 'for reasons of economic security' 1 year ago · Brazil",https://ground.news/interest/globo
The Center Square,Lean Right,"Trump pushes ahead with plan to buy Greenland, won't rule out using force",(The Center Square) – President-elect Donald Trump said Tuesday that U.S. economic security depends on controlling Greenland and the Panama Canal. 1 year ago · United States,https://ground.news/interest/the-center-square
The Blade,Lean Right,Trump refuses to rule out use of military force to take control of Greenland and Panama Canal,"PALM BEACH, Fla. — President-elect Donald Trump on Tuesday said he would not rule out the use of military force to seize control of the Panama Canal and Greenland, as he declared U.S. control of both to be vital to American national security. 1 year ago · Toledo, United States",https://ground.news/interest/the-blade
Australian Financial Review,Lean Right,"Trump refuses to rule out military takeover of Greenland, Panama Canal","The president-elect also said he would rename the Gulf of Mexico to the “Gulf of America” and reverse Joe Biden’s offshore drilling ban. 1 year ago · Sydney, Australia",https://ground.news/interest/australian-financial-review
romaniatv.net,Lean Right,"EXCLUSIVE Dana Budeanu, on extreme measures announced by Donald Trump: “In a maximum of six months the war will end”/“It will come into force, Canada surrenders”","Dana Budeanu made an appearance on Romania TV in which she spoke about the speech that Donald Trump gave on Tuesday, January 7, in which he allegedly talked about taking over Greenland and the Panama Canal “with all forces”, about ending the war in Ukraine and about the consequences of these actions for Romania. EXCLUSIVE article Dana Budeanu, about the extreme measures announced by Donald Trump: “In a maximum of six months the war will end”/“Wi… 1 year ago",https://ground.news/interest/romaniatvnet
GB News,Lean Right,Donald Trump refuses to rule out using military force to invade Greenland and Panama Canal,"Donald Trump has refused to rule out using military force to bring Greenland and the Panama Canal under US control.Speaking at his Mar-a-Lago resort during a news conference, the President-elect said that he needs both the world’s largest island and the Central American canal for “economic security”.“I can’t assure you — you’re talking about Panama and Greenland — no, I can’t assure you on either of those two,” Trump said in response to a report… 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
Daily Express,Lean Right,Dramatic twist after Donald Trump says America should take control of Greenland,The president-elect previously raised the suggestion during his first term in 2019. 1 year ago · United Kingdom,https://ground.news/interest/daily-express
Welt,Lean Right,Donald Trump: The Republican threatens several times with his powerful military,"Less than two weeks before his inauguration, Donald Trump is giving new weight to his threats against Greenland and Panama. At his press conference, he seems more tense than at other appearances after the election. There could be a reason for this. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
News,Lean Right,Donald Trump refuses to rule out use of military force to take control of Greenland and Panama Canal,"US president-elect Donald Trump has escalated threats against Canada, Greenland and Panama. 1 year ago",https://ground.news/interest/news_356a3f
India Today,Lean Right,"'Not committing to that': Trump leaves military action open for Greenland, Panama Canal","President-elect Trump refuses to rule out military force to seize Greenland and the Panama Canal, citing national security. His comments challenge self-determination policies, drawing criticism from Denmark and Panama amidst rising global tensions. 1 year ago · India",https://ground.news/interest/india-today
Wonkette,Far Left,"Don Junior Window-Shopping For Greenland, Trump Promising To Invade Our Allies Again, More","Pictures of Greenland, c. 1863, unknown artist (Creative Commons)Welp, Trump is sure sounding pretty serious about this whole “taking over Greenland” thing, and won’t shut up about the “taking over Canada” thing, or the “taking over the Panama Canal” thing either, uh oh! He harped on these notions at a moaning press conference at his Florida roach motel today, and even sent Junior to Greenland to check out the property he hopes to acquire. Why t… 1 year ago · United States",https://ground.news/interest/wonkette
The Straits Times,Lean Right,Trump says Nato members should raise defence spending to 5% of GDP,"Trump has long been sceptical of the Nato defence alliance, the cornerstone of security in Europe since World War II. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
Jyllands-Posten,Lean Right,Trump Jr. invited random people in Nuuk to lunch: “At least I can say that I ate at Trump's expense”,"“It's wild. A great experience.” says Jørgen Boassen, a well-known Trump supporter in Nuuk. He received Donald Trump Jr. at the airport and followed him around town wearing an anorak. The house is in... 1 year ago · Aarhus, Denmark",https://ground.news/interest/jyllands-posten
Real Clear Politics,Lean Right,Trump Is Right About the Panama Canal,"On this strategic question, the president-elect and Ronald Reagan are in agreement. 1 year ago · Chicago, United States",https://ground.news/interest/real-clear-politics
NOS,Lean Right,"Trump does not rule out military action in Greenland, wants NATO target to 5 percent","The Gulf of Mexico will be called the Gulf of America, the convicted Capitol stormers will be granted amnesty and Biden's ban on drilling for oil off the American coast will be immediately lifted. After the official ratification of the election results yesterday, incoming President Trump announced all sorts of plans again today. Trump's press conference was not announced and came in the middle of the broadcast of the funeral of former President … 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
El Financiero,Lean Right,Trump Gets ‘Belicón’: Doesn’t Discard Military Action in Greenland or the Panama Canal · Global Voices,"President-elect Donald Trump, who wants to change the name of the Gulf of Mexico, did not rule out avoiding a military confrontation in search of fulfilling his desire to put Greenland or the Panama Canal under U.S. control. “I can’t assure you of any of that, but I can say this: We need them for economic security,” Trump said at a press conference on Tuesday, January 7 at his Mar-a-Lago resort in Florida. The Republican was questioned about whe… 1 year ago · Mexico",https://ground.news/interest/el-financiero
Bangkok Post,Lean Right,Freewheeling Trump sets out territorial ambitions,"PALM BEACH (UNITED STATES) - Donald Trump threatened military action to secure the Panama Canal and economic force against neighboring Canada, in a meandering press conference Tuesday a day after Congress certified his election victory. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
Washington Examiner,Lean Right,"Trump won't rule out military force to take back Panama Canal, 'economic force' to take Canada - Washington Examiner","President-elect Donald Trump is prepared to use the U.S. military to reclaim the Panama Canal and take Greenland. Trump, who vowed to take back the Panama Canal and gain control of Greenland, was asked by a reporter Tuesday if he can assure the public that he will not use military force to fulfill these promises. “I can’t assure you on either of those two, but I can say this. We need them for economic security. The Panama Canal was built for our… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
"La Nación, Grupo Nación",Lean Right,Donald Trump does not rule out military action to take control of the Panama Canal,"Palm Beach. U.S. President-elect Donald Trump refused this Tuesday to rule out a military action that would allow him to take control of the Panama Canal or Greenland. “I can say this: we need them for economic security reasons. I’m not going to commit to that (to rule out military action). We might have to do something,” he told the press this Tuesday. 1 year ago",https://ground.news/interest/la-nacion-grupo-nacion
il Giornale,Lean Right,Trump: “I'm going to overturn Biden's actions. Panama and Greenland? I do not rule out the use of the army.”,"The president-elect spoke from his residence the day after the presidential victory was made official. On the trials: 'Smith is a madman, I have defeated the political use of justice' 1 year ago · Italy",https://ground.news/interest/ilgiornaleit
Bild,Lean Right,USA: Donald Trump demands even more money from NATO countries,"Shortly before, current Chancellor Olaf Scholz spoke out against increased defense spending. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Dagens Nyheter.,Lean Right,Trump: Can't rule out military action against Denmark,"US President-elect Donald Trump is threatening Denmark with punitive tariffs if they don't agree on Greenland. He also did not rule out military action. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
India TV News,Lean Right,"Trump open to military action over Greenland, Panama Canal, criticises Biden's offshore drilling ban","President-elect Donald Trump on Tuesday declined to rule out using military force to take control of Greenland and the Panama Canal, citing their critical importance to U.S. national security. Speaking less than two weeks before his inauguration, Trump emphasised that securing these regions may be necessary to safeguard American interests. ""I’m not going to commit to that,"" Trump responded when asked if he would rule out military action. ""The Pa… 1 year ago · India",https://ground.news/interest/india-tv-news
Financial Post,Lean Right,"Trump Won't Rule Out Military Taking Greenland, Panama Canal",(Bloomberg) — President-elect Donald Trump said he would not promise to avoid a military confrontation over his desire to bring Greenland or the Panama Canal under US control. 1 year ago · Canada,https://ground.news/interest/financial-post
www.larazon.es,Lean Right,Trump does not rule out using the Army to control Greenland or the Panama Canal,"If there was any doubt about Donald Trump’s desire to expand the U.S. territory, he dissipated yesterday. “We need them for economic security reasons,” said the president-elect referring to Greenland and the Panama Canal. “I’m not going to commit myself to that,” he replied when a journalist asked him at the press conference he offered from his Mar-a-Lago mansion if he ruled out military action to achieve his goals, “we might have to do somethin… 1 year ago · Spain",https://ground.news/interest/wwwlarazones
politika.rs,Lean Right,Trump: I do not rule out the possibility of using military force in Greenland and the Panama Canal,"US President-elect Donald Trump said today that he could not rule out the possibility of using military force or economic coercion, including increasing tariffs, when it comes to taking control of Greenland and the Panama Canal. 1 year ago · Belgrade, Serbia",https://ground.news/interest/politikars
El Mundo,Lean Right,Donald Trump does not rule out using force to take control of the Panama Canal and Greenland,"""It could happen that we have to do something,"" answers the specific question of the use of force; he accuses Panama of charging abusive fees to American ships. 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
New York Post,Lean Right,"Trump won’t rule out using ‘military force’ to acquire Greenland, Panama Canal","President-elect Donald Trump said Tuesday he wouldn't rule out using ""military force"" to make Greenland and the Panama Canal US territories. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Il Sole 24 Ore,Lean Right,Trump does not rule out military force for Panama and Greenland,"We need it for our national security, said the president-elect during a press conference at Mar-a-Lago. “NATO countries should increase spending to 5% of GDP” 1 year ago · Milan, Italy",https://ground.news/interest/il-sole-24-ore
NDTV,Lean Right,"Donald Trump Refuses To Rule Out Military Action Over Panama Canal, Greenland","Donald Trump on Tuesday refused to rule out military intervention over the Panama Canal and Greenland, both of which he has said he wants the United States to control. 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Le Figaro,Lean Right,Trump refuses to rule out a possible forcible annexation of the Panama Canal and Greenland,"In addition, the president-elect of the United States is threatening to use “economic force” against Canada, which he wants to make of it the 51st American state. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
The Free Press (Tampa),Lean Right,"Trump Talks Bold Plans For Panama Canal And NATO, Slams Biden On Ukraine","President-elect Donald Trump addressed a range of foreign policy issues during a press conference on Tuesday, offering insights into his administration’s stance on the Panama Canal, Greenland, NATO, and the ongoing conflict in Ukraine. His comments revealed a blend of strong rhetoric, strategic proposals, and… Trump Talks Bold Plans For Panama Canal And NATO, Slams Biden On Ukraine 1 year ago · Tampa, United States",https://ground.news/interest/the-free-press-tampa
Just the News,Lean Right,"Trump declines to rule out military acquisition of Panama Canal, Greenland","He has openly floated the acquisition of Greenland, the Panama Canal, and even Canada in recent weeks. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
arcamax.com,Lean Right,"Trump doesn't rule out using military force to seize Greenland, Panama Canal in rambling press conference","President-elect Donald Trump refused to rule out using military force to grab the Panama Canal and Greenland on Tuesday, saying U.S. national security depends on winning control of the two territories. In a free-wheeling press conference, Trump ... 1 year ago",https://ground.news/interest/arcamaxcom
The Bulwark,Lean Right,Trump’s Favorite Judge Scrambles to Block Jack Smith’s Final Report,"(Composite / Photos: GettyImages / Wikipedia)ON TUESDAY, U.S. DISTRICT JUDGE AILEEN CANNON once again handed Donald J. Trump a legal win that’s only tangentially tethered to actual law. In response to an emergency motion filed by Trump’s co-defendants in the Mar-a-Lago classified documents case (Waltine Nauta and Carlos De Oliveira), Judge Cannon issued an order preventing Special Counsel Jack Smith’s release of his final report in order “to pre… 1 year ago",https://ground.news/interest/the-bulwark
DNyuz,Lean Right,Judge Cannon Blocks Release of Special Counsel’s Final Report on Trump,"The federal judge who handled President-elect Donald J. Trump’s prosecution on charges of mishandling classified documents temporarily barred the Justice Department on Tuesday from releasing a final report about the case by the special counsel, Jack Smith. In a brief ruling, Judge Aileen M. Cannon, a Trump appointee who dismissed the documents case in its entirety this summer, enjoined Mr. Smith from sharing his report outside the Justice Depart… 1 year ago",https://ground.news/interest/dnyuz
Yeshiva World News,Lean Right,Judge Temporarily Blocks Release of Special Counsel Report on Trump Cases as Court Fight Simmers,"A federal judge on Tuesday temporarily blocked the public release of special counsel Jack Smith’s report on investigations into Donald Trump as an appeals court weighs a challenge to the disclosure of a much-anticipated document just days before the president-elect reclaims office. The ruling from U.S. District Judge Aileen Cannon may represent a short-lived victory for Trump, but it’s nonetheless the latest instance of the Trump-appointed juris… 1 year ago",https://ground.news/interest/yeshiva-world-news
News18 India,Lean Right,Trump-Appointed Judge Temporarily Halts Release Of Special Counsel Jack Smith’s Report,The report is a much-anticipated document which describes the charging decisions of Trump’s hoarding of classified documents and election overturning bid cases. 1 year ago · India,https://ground.news/interest/news18-india
Globo,Lean Right,Judge blocks release of final report by special prosecutor responsible for investigations against Trump,"Document would be Jack Smith's last chance to present new evidence against the Republican regarding the handling of official documents after leaving the Presidency in 2021. Federal judge Aileen Cannon, who was appointed by Donald Trump and handled the case of the confidential documents in which he is a defendant, temporarily prevented special prosecutor Jack Smith, responsible for two of the four criminal cases against the elected president, fro… 1 year ago · Brazil",https://ground.news/interest/globo
Santa Clarita Valley Signal,Lean Right,Federal judge temporarily blocks release of special counsel’s classified documents report,"By Jack Phillips Contributing Writer   U.S. District Judge Aileen Cannon on Tuesday blocked the release of a special counsel’s final report into President-elect Donald Trump, pending a decision by an appeals court.  The order bars special counsel Jack Smith and the Department of Justice from releasing the report until the 11th US Circuit Court of Appeals reviews a motion submitted by Trump’s co-defendants.  “Pending resolution of the emergency m… 1 year ago",https://ground.news/interest/santa-clarita-valley-signal
MY Northwest,Lean Right,Judge blocks release of special counsel report on Trump cases,"WASHINGTON (AP) — A federal judge on Tuesday temporarily blocked the public release of special counsel Jack Smith’s report on investigations into Donald Trump as an appeals court weighs a challenge to the disclosure of a much-anticipated document just days before the president-elect reclaims office. The ruling from U.S. District Judge Aileen Cannon may represent a short-lived victory for Trump but it’s nonetheless the latest instance of the Trum… 1 year ago · Tacoma, United States",https://ground.news/interest/my-northwest
The Center Square,Lean Right,Judge temporarily blocks release of special counsel report on Trump,(The Center Square) – A federal judge in Florida on Tuesday temporarily blocked special counsel Jack Smith from releasing a final report on his investigation into President-elect Donald Trump. 1 year ago · United States,https://ground.news/interest/the-center-square
Wonkette,Far Left,Trump And His Servants BEGGING Merrick Garland To Hide Special Counsel’s Report Better Than Trump Hid Stolen Documents,"Waltine Nauta, you alleged butterfingers! (DOJ photo)UPDATE just moments after we hit post: Judge Aileen Cannon has issued an injunction barring the Justice Department from releasing the report or any portion of it until three days after a federal appeals court rules on the issue, because she gives no shits what the law says. Original story below!It’s been nearly four years since a certain failed gameshow host and former/future president stole o… 1 year ago · United States",https://ground.news/interest/wonkette
The Epoch Times,Lean Right,Federal Judge Temporarily Blocks Release of Special Counsel Jack Smith’s Classified Documents Report,"U.S. District Judge Aileen Cannon on Tuesday blocked the release of a special counsel’s final report into President-elect Donald Trump, pending a decision by an appeals court. The order bars special counsel Jack Smith and the Department of Justice (DOJ) from releasing the report until the 11th US Circuit Court of Appeals reviews a motion submitted by Trump’s co-defendants. “Pending resolution of the Emergency Motion filed in the Eleventh Circuit… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Hot Air,Lean Right,Hmm: FBI Redacts Origins of RussiaGate in Final Report,"1 year ago · Arlington, United States",https://ground.news/interest/hot-air
Just the News,Lean Right,Judge temporarily delays special prosecutor Jack Smith from releasing final report,"Trump's legal team made a last minute push to halt the release yesterday. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
La Tercera,Lean Right,“Worried Mutations”: Alert by First Person Dying from Avian Influenza in the US,"On January 6, 2025, it marked a disturbing milestone in the history of public health in the United States: confirmation of the first death by H5N1 avian influenza in the country. The victim, a resident of Louisiana over 65 years of age with pre-existing health conditions, who had been hospitalized in December contracted severe avian influenza after contact with poultry and wild birds.The patient who died in Louisiana is not only the first fatal … 1 year ago · Chile",https://ground.news/interest/la-tercera
Business Live,Lean Right,WHO says US’s first human death from bird flu no cause of alarm,"Louisiana patient was over 65 and had underlying medical conditions; academic says death is a wake-up call 1 year ago · Johannesburg, South Africa",https://ground.news/interest/business-live
The Epoch Times,Lean Right,WHO Says Bird Flu Risk Remains Low After First H5N1 Death in US,"The World Health Organization (WHO) on Jan. 7 responded to the first H5N1 avian influenza death recorded in the United States, which was confirmed by officials in Louisiana the previous day. The United Nations-led health body said Tuesday that bird flu poses a low risk to the general public in light of the individual’s death. The Louisiana Department of Health said that the person, who contracted the virus late last year and died this week, was … 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Sapo,Lean Right,USA confirms first death from bird flu,Louisiana authorities say that the infected person was 65 years old and had medical problems. The content USA confirms first death from bird flu appears first in Journal i. 1 year ago · Portugal,https://ground.news/interest/sapo
teleSUR,Far Left,U.S. Reports First Death from Avian Influenza · Global Voices,"The patient was exposed to ""a combination of back yard birds that were not intended for consumption and wild birds.""Avian influenza has begun to wreak havoc, with confirmation of the death of the first person due to that disease in Louisiana, reported Monday by the U.S. Department of Health. READ ALSO: The U.S. government approves million-dollar arms sales to Israel So far, the deceased, an older adult, is the only victim of the H5N1 virus, afte… 1 year ago",https://ground.news/interest/telesurtvnet
Le Parisien,Lean Right,First death from H5N1 bird flu in the United States: should we be worried about it?,"An elderly person died after becoming seriously ill. This is the first death across the Atlantic linked to this virus, which circulates widely among dairy cows and birds. A reminder “that avian flu continues to represent a global threat”, according to the WHO. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
il Giornale,Lean Right,"Aviaria, the first seriously ill patient died in the US. Bassetti: 'Alarm Signal'","Aviaria, the first seriously ill patient died in the US. Bassetti: 'Alarm Signal' 1 year ago · Italy",https://ground.news/interest/ilgiornaleit
End Time Headlines,Lean Right,Louisiana patient diagnosed with mutated bird flu becomes first to die in the US,"A Louisiana man has become the first person in the United States to die of avian influenza, state health officials reported Monday. The patient, who was older than 65 and had underlying medical conditions, was hospitalized weeks ago in critical condition with severe respiratory illness related to the H5N1 bird flu virus. The patient, whom […] 1 year ago",https://ground.news/interest/end-time-headlines
World Socialist Web Site,Far Left,First death from H5N1 “bird flu” in the US occurs amid surge in multiple infectious diseases,"The death comes as multiple infectious diseases are surging throughout the US, including the 10th wave of the COVID-19 pandemic and major spikes in seasonal influenza, norovirus, respiratory syncytial virus (RSV), and whooping cough. 1 year ago · United States",https://ground.news/interest/world-socialist-web-site
India TV News,Lean Right,"US reports first bird flu-related human death in Louisiana, health authorities issue statement","Bird flu in US: The United States has recorded its first human fatality linked to bird flu, as confirmed by Louisiana's Department of Health. As per the information, the 65-year-old patient had pre-existing health conditions and succumbed to the Highly Pathogenic Avian Influenza (HPAI), or H5N1. It is the first known human case in both Louisiana and the US. In an official statement, the Louisiana Department of Health stated the patient, who had … 1 year ago · India",https://ground.news/interest/india-tv-news
The Straits Times,Lean Right,What to know about bird flu following first US death,"The strain is spreading among US dairy cows, and has infected dozens of people, mainly US farm workers. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
la Nacion,Lean Right,The United States reported the first avian flu death: 65 years old and suffering from medical problems,"The first patient infected by the H5N1 influenza virus – better known as avian influenza – in the United States died on Monday. This is a 65-year-old person from Louisiana, who had been hospitalized for severe respiratory symptoms and had medical problems. “It is reported that the patient who had been hospitalized with the first human case of highly pathogenic avian influenza (HPAI), or H5N1, in Louisiana and the United States, has died. He was … 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
Svenska Dagbladet,Lean Right,First bird flu death in the US,"The state of Louisiana's health authority announces that the first death after infection with bird flu has been registered in the United States. It concerns a patient in the state of Louisiana, who has been hospitalized since mid-December. The victim had been in contact with sick and dead birds that were kept on private property in a backyard, reports the authority. Ri... 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
Le Figaro,Lean Right,A first human death linked to bird flu in the United States,"However, health authorities believe that the risk presented by the virus for the general public remains “low”. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
Daily Express,Lean Right,"Health officials confirm first bird flu-related human fatality as man. 66, dies",Health officials have confirmed the first death linked to highly pathogenic avian influenza (H5N1) - but public health risk remains low 1 year ago · United Kingdom,https://ground.news/interest/daily-express
Washington Examiner,Lean Right,US reports first bird flu death in human in Louisiana - Washington Examiner,"The first U.S. fatality to the bird flu was reported in Louisiana. According to the Louisiana Department of Health, the patient was over 65 years old and had underlying health conditions. They were the only known person with the disease in the state. The patient contracted the H5N1 illness through contact with “non-commercial backyard flock and wild birds.” “While the current public health risk for the general public remains low, people who work… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
9News,Lean Right,America's first bird flu death reported in Louisiana,"The first person to have a severe case of H5N1 bird flu in the United States has died, according to the Louisiana Department of Health.This is the first human death from bird flu in the US.The person, who was over 65 and reportedly had underlying medical conditions, was hospitalised with the flu after exposure to a backyard flock of birds and to wild birds.READ MORE: Canadian PM Trudeau quits, sparking national upheavalREAD MORE: Australia spend… 1 year ago · Australia",https://ground.news/interest/9news
El Mundo,Lean Right,Louisiana reports the first death of a person from avian influenza in the United States,"Avian influenza claimed its first life in the United States, a person from Louisiana who had been hospitalized for severe respiratory symptoms, authorities reported... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
"La Nación, Grupo Nación",Lean Right,United States confirms first avian flu death in a human,"Washington. The United States recorded the first human death related to avian influenza, as announced on Monday by health authorities in the state of Louisiana. It is an elderly person over 65 years of age, suffering from other pathologies. The patient was the first serious case of human infection with the H5N1 virus detected in the United States. He had been hospitalized for a respiratory condition and was in “critical condition,” the health au… 1 year ago",https://ground.news/interest/la-nacion-grupo-nacion
Reforma,Lean Right,A patient dies of avian influenza in the U.S.,"A 65-year-old patient from Louisiana, hospitalized for severe avian influenza, died, being the first of its kind in the United States. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
El Universo,Lean Right,The US reports the first death in its territory of a patient from avian influenza,"A Louisiana patient who contracted the avian influenza virus by being exposed to poultry and wild birds became the first in the United States to die of the disease, the state's Department of Health reported Monday. 1 year ago",https://ground.news/interest/el-universo
The Telegraph,Lean Right,US records first human death from H5N1 bird flu,"A man in Louisiana has become the first person ever to die of H5N1 bird flu in the United States. The patient, a 65-year-old with underlying health... 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
n-tv.de,Lean Right,65-year-old with pre-existing conditions: First US citizen dies of bird flu,A 65-year-old man was hospitalized in the US state of Louisiana at the end of the year and has now died. Authorities used genetic analysis to prove that he was infected with the H5N1 virus. It is the first serious case since the outbreak of bird flu in the USA. 1 year ago,https://ground.news/interest/n-tvde
