outlet,bias,headline,summary,ground_news_interest_url
romaniatv.net,Lean Right,"Oscars 2025. ""Anora"" was named the best film of the year. Sebastian Stan, defeated in the ""best actor"" category","Oscar Awards 2025. The big winners were announced by the American Academy of Motion Picture Arts and Sciences (AMPAS) in a gala that took place at the Dolby Theatre Hollywood, hosted by American comedian Conan O'Brien. The article Oscar Awards 2025. ""Anora"" was named the best film of the year. Sebastian Stan, defeated in the ""best actor"" category appears for the first time in Romania TV. 1 year ago",https://ground.news/interest/romaniatvnet
OC Register,Lean Right,"Oscars 2025: ‘Anora’ wins big with 5 Oscars including best picture, actress and director","“Anora,” the dark romantic comedy about a Brighton Beach stripper who falls for the unreliable son of a wealthy Russian oligarch, was the big winner at the Oscars on Sunday scoring five of its six nominations, including best picture, best director for Sean Baker, and best actress for Mikey Madison. The independent film, made for $6 million, carried Baker to a new Oscar record as the first person ever to have four individual wins for one film in … 1 year ago · Orange County, United States",https://ground.news/interest/oc-register
Reforma,Lean Right,'Anora' shines in the Oscar with five statuettes,"With 5 awards, 'Anora' became the most winning film of the Scar 2025 after obtaining category as Best Pel cula and Best Screenplay. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Page Six,Lean Right,"'Anora' wins best picture at 2025 Oscars, plus four other...","“Anora” dazzled at the 97th Academy Awards, sweeping up five Oscars, including Best Picture. Mikey Madison’s portrayal of the titular... 1 year ago",https://ground.news/interest/page-six
El Universo,Lean Right,"‘Anora’, the best film of the Oscar 2025 awards and the surprise of the night: Keep making independent films, say the producers","Anora, the story of a stripper who marries an heir of the Russian mafia, and who moves from comedy to drama with amazing speed, directed, written, produced and edited by Sean Baker (best director) was the surprise of the Oscar 2025, when he took the statuette to the best film. 1 year ago",https://ground.news/interest/el-universo
Daily Express,Lean Right,Oscars 2025 full winners list unveiled as Anora and Dune Part Two top charts,Here's a full list of this year's Oscar winners who took home the coveted gongs in some of the biggest categories during Sunday night's 97th Academy Awards. 1 year ago · United Kingdom,https://ground.news/interest/daily-express
El Mundo,Lean Right,"Oscars 2025 Awards: Best film, actor, actress and other winners, live","Vodka chops, uncomfortable gum, many selfies and some comfort hugs: what was not seen from the Oscar 2025 Awards gala What 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
Globo,Lean Right,Who won the Oscars 2025? See the list of winners,“I'm Still Here” brought an unprecedented prize to Brazil 1 year ago · Brazil,https://ground.news/interest/globo
Clarin,Lean Right,Oscar 2025: All winners of the Hollywood Academy Award,"""Anora"" was the great winner: best film, actress direction and original script.Adrien Brody, Zoe Saldaña and Kieran Culkin were also awarded. 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
Le Point.fr,Lean Right,"Oscars 2025: ""Anora"" triumphs, three trophies for ""Emilia Pérez"" and ""The Substance""","Discover the 97th edition of the Academy Awards. The great winner is ""Anora"", with five Oscars, including the best actress for Mikey Madison. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
New York Post,Lean Right,Fan-favorite ‘Reagan’ biopic misses Oscars’ Best Picture consideration over DEI requirements: ‘There they go again’,"Fan-favorite presidential biopic ""Reagan"" has been disqualified from consideration for the Best Picture Oscar this year -- because it failed to meet the judges' DEI requirements. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
9News,Lean Right,Anora dominates Oscars | Full Academy Award winners,"Anora was the big winner at the 97th Academy Awards, winning the Oscars for Best Picture and ﻿Best Director... 1 year ago · Australia",https://ground.news/interest/9news
abc,Lean Right,"The Oscars 2025, between Karla Sofía Gascón's red carpet and the struggle between 'Cóclave' and 'Anora'","For the first time in 97 years, the Oscar red carpet will have more excitement than the ceremony itself. You can even see a miracle before the flashes: as Moses separating the waters, the 'publicy' will take their stars away from the road of Karla Sofia Gascón . On Friday, the Spanish woman reappeared at the gala of the Caesars (the Goya of France) where she sat in the same row as her former companions although at a distance -like a sanitary cor… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Wonkette,Far Left,Hero USAID Employee Canned For Telling World DOGE Is Starving People To Death,"Just how many people are going to die unnecessary deaths because the Musk-Trump administration is breaking USAID up into tiny pieces and scattering those pieces to the wind? We don’t know how you would go about calculating such a number. USAID runs and funds literally thousands of programs around the planet that aim to relieve the hunger of the most vulnerable, provide life-saving care to HIV patients and malaria victims, help victims of natural… 1 year ago · United States",https://ground.news/interest/wonkette
