outlet,bias,headline,summary,ground_news_interest_url
National Post,Lean Right,"Trump orders ’pause’ on all U.S. aid to Ukraine after Zelenskyy dustup, ramping up pressure to force peace deal","A White House official said Trump is focused on a peace deal to end the war sparked by Russia, and wants Zelenskyy 'committed' to that goal. 1 year ago · Canada",https://ground.news/interest/national-post
Bild,Lean Right,White House official confirmed: US suspend Ukraine military aid for the time being,"US President Donald Trump (78) has really done it: he has stopped Ukraine's aid, as a high-ranking official confirmed that night! ""We're just... 1 year ago · Berlin, Germany",https://ground.news/interest/bild
7NEWS Australia,Lean Right,Trump halts Ukraine aid in huge US policy shift,The announcement comes days after Trump’s fiery meeting with Ukrainian President Volodymyr Zelensky over peace with Russia. 1 year ago · Australia,https://ground.news/interest/7news-australia
vtforeignpolicy.com,Lean Right,TRUMP’s REVENGE vs Zelensky: “US halts all Military Aid to Ukraine”,"President Donald Trump has reportedly ordered the suspension of the delivery of weapons to Kiev US President Donald Trump has instructed the Defense Department to pause all military aid to Ukraine following his public spat with Vladimir Zelensky, Bloomberg reported on Monday, citing a senior Pentagon official. According to the news agency, the freeze affects […] The post TRUMP’s REVENGE vs Zelensky: “US halts all Military Aid to Ukraine” first a… 1 year ago",https://ground.news/interest/vtforeignpolicycom
n-tv.de,Lean Right,Maximum pressure on Volodymyr Selenskyj: US President Donald Trump freezes all military aid for Ukraine,"For the time being, the U.S. government has stopped military aid to the Ukraine attacked by Russia. President Trump has made clear unequivocally that his focus is on peace, the White House informs. Previously, he had criticized the Ukrainian president once again. 1 year ago",https://ground.news/interest/n-tvde
Sapo,Lean Right,Trump orders suspension of military aid to Ukraine,"The American President ordered on Monday the suspension of military support for Ukraine, which is fighting the Russian invasion, following the altercation during Zelensky's visit to the White House. 1 year ago · Portugal",https://ground.news/interest/sapo
"La Nación, Grupo Nación",Lean Right,Donald Trump suspends military aid to Ukraine with immediate effect,"President Donald Trump ordered a temporary suspension of U.S. military assistance to Ukraine as he assesses his commitment to peace negotiations with Russia, according to the U.S. daily The New York Times Monday.A senior administration official confirmed that the order came into effect immediately, affecting more than $1 billion in arms and ammunition in the process of delivery or acquisition.This change in military support policy follows a tens… 1 year ago",https://ground.news/interest/la-nacion-grupo-nacion
El Mundo,Lean Right,Trump freezes all military aid to Ukraine to punish and bend Zelenski,"First were the praises to Putin and Russia and the idea that the new administration ""trusted"" more in Moscow than in Kiev. Then, the speeches in Brussels and Munich,... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
Frankfurter Allgemeine,Lean Right,Trump suspends military aid to Ukraine for the time being,"The U.S. government stops all military support for Ukraine after the White House scandal. According to media reports, it wants to force the country attacked by Russia to negotiate peace. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
연합뉴스-Yonhap News Agency,Lean Right,Trump halts arms supplies to Ukraine after clash with Zelensky (Comprehensive),(Seoul = Yonhap News) Reporter Go Il-hwan and Hwang Cheol-hwan = It was reported on the 3rd that US President Donald Trump ordered a complete halt to US military aid to Ukraine (... 1 year ago · Korea (the Republic of),https://ground.news/interest/_ae7d36
India Today,Lean Right,Trump pauses military aid to Ukraine days after Oval office spat with Zelenskyy,US President Donald Trump has directed a “pause” to US assistance to Ukraine after a disastrous Oval Office meeting as he seeks to pressure Ukrainian President Volodymyr Zelenskyy to engage in peace talks with Russia. 1 year ago · India,https://ground.news/interest/india-today
Arab News,Lean Right,"Trump halts all US military aid to Ukraine, White House official says","WASHINGTON: US President Donald Trump has paused all military aid to Ukraine following his clash with Ukrainian President Volodymyr Zelensky last week, a White House official said on Monday. “President has been clear that he is focused on peace. We need our partners to be committed to that goal as well. We are pausing and reviewing our aid to ensure that it is contributing to 1 year ago · Riyadh, Saudi Arabia",https://ground.news/interest/arab-news
El Financiero,Lean Right,Trump suspends all military aid to Ukraine after ‘fighting’ with Zelenski in the White House,"President Donald Trump ordered a pause in all military aid to Ukraine, increasing pressure on Volodimir Zelenski just days after an outbreak in the Oval Office with the Ukrainian President cast doubt on the support of his country's most important ally.The U.S. is suspending all current military aid to Ukraine until Trump determines that the country's leaders demonstrate a commitment in good faith to peace, according to a senior Defense Departmen… 1 year ago · Mexico",https://ground.news/interest/el-financiero
NDTV,Lean Right,"Trump Pauses Ukraine Aid Hours After Warning He Won't ""Put Up With"" Zelensky","We need our partners to be committed to that goal as well. We are pausing and reviewing our aid to ensure that it is contributing to a solution,"" a White House official said in a brief statement, speaking on condition of anonymity. 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
The Blade,Lean Right,"Trump hits 'pause' on U.S. aid to Ukraine after Oval dustup, pressuring Zelensky on Russia talks","WASHINGTON — President Donald Trump on Monday directed a “pause” to U.S. assistance to Ukraine after a disastrous Oval Office meeting as he seeks to pressure Ukrainian President Volodymyr Zelenskyy to engage in peace talks with Russia. 1 year ago · Toledo, United States",https://ground.news/interest/the-blade
New York Post,Lean Right,Trump pauses all US military aid to Ukraine after heated Oval Office meeting with Zelensky,"President Trump ordered a pause on all US military aid to Ukraine Monday, days after he kicked Ukrainian President Volodymyr Zelensky out of the White House following a heated Oval Office meeting between the leaders. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Washington Times,Lean Right,Trump orders pause on military aid to Ukraine,"President Trump has ordered a pause on U.S. military aid going to assist Ukraine in its war against Russia, the biggest step he's taken so far to pressure Ukrainian President Volodymyr Zelenskyy into peace talks. 1 year ago · United States",https://ground.news/interest/washington-times
Expressen,Lean Right,RIGHT NOW: Trump pauses all military aid to Ukraine,"Donald Trump is stepping up pressure on Ukraine and Volodymyr Zelenskyj.Now he is pausing all military aid to Ukraine, several media states.This also applies to weapons that are on their way to Ukraine — or already awaiting entry from Poland. 1 year ago · Stockholm, Sweden",https://ground.news/interest/expressen
Arutz Sheva,Lean Right,Trump pauses all military aid to Ukraine after clash with Zelenskyy,Senior official says the pause will be in place until Trump determines that Ukraine is demonstrating a good-faith commitment to peace. 1 year ago · Israel,https://ground.news/interest/arutz-sheva
NOS,Lean Right,White House: Trump pauses all military aid to Ukraine,"The pause will last until Trump determines that Ukraine has demonstrated a ""good faith commitment"" to peace, Bloomberg and Fox News report. 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
LBC,Lean Right,Donald Trump pauses all military aid to Ukraine as he demands Zelenskyy show 'commitment to peace' after clash,"Donald Trump has paused military aid to Ukraine following his clash with Zelenskyy at the White House. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
Svenska Dagbladet,Lean Right,Sources: Trump pauses military aid to Ukraine,"US President Donald Trump has ordered a pause in all military aid to Ukraine, several American media outlets report. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
The Sun,Lean Right,Trump halts all military aid & warns Zelensky he 'won't be around for long',"DONALD Trump has paused all US military aid to Ukraine for the foreseeable future, the White House has confirmed.This comes just days after Trump and 1 year ago · United Kingdom",https://ground.news/interest/the-sun_dd9bb3
Reforma,Lean Right,Trump Pause Military Support to Ukraine,"Trump orders to pause military aid to Ukraine until he determines that President Zelensky is committed 'in good faith' to peace. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Welt,Lean Right,Ukraine War: ++Trump orders suspension of US military aid to Ukraine ++ Liveticker,"An agreement between the US and Russia on an end to the war in Ukraine is still a long way off, says Volodymyr Selenskyj. Donald Trump is annoyed by the statement – and the US President is also mocking Europe. Selenskyj answers with an X-contribution. All developments in the ticker. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
Australian Financial Review,Lean Right,Trump Ukraine aid pause: Trump orders a ‘pause’ of US military aid for Ukraine,"Donald Trump has directed a “pause” to US assistance to Ukraine; PM open to Ukraine peacekeeping proposals. Follow live updates. 1 year ago · Sydney, Australia",https://ground.news/interest/australian-financial-review
The Free Press (Tampa),Lean Right,"Trump Pauses Ukraine Aid After Zelenskyy Clash, Signals Hard Line On Peace Talks","President Donald Trump ordered a “pause” to U.S. military assistance to Ukraine on Monday, a dramatic escalation following a fiery Oval Office showdown with Ukrainian President Volodymyr Zelenskyy last Friday. The move, aimed at pressuring Zelenskyy into peace talks with Russia, reignites a playbook from… Trump Pauses Ukraine Aid After Zelenskyy Clash, Signals Hard Line On Peace Talks 1 year ago · Tampa, United States",https://ground.news/interest/the-free-press-tampa
Just the News,Lean Right,White House pauses all aid to Ukraine amid rift with Zelensky,"The decision comes after Trump criticized the Ukrainian president on Monday after Zelensky claimed that ""an agreement to end the war is still very, very far away."" 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
TMZ,Lean Right,Trump Orders Pause on Military Aid to Ukraine After Zelensky Oval Office Spat,"More fallout from the Oval Office spat between President Donald Trump and Ukrainian President Volodymyr Zelensky ... Trump is now pausing military aid to Ukraine. The White House confirmed the move Monday ... with officials telling news outlets the… 1 year ago · Los Angeles, United States",https://ground.news/interest/tmz
The West Australian,Lean Right,Trump halts all US military aid to Ukraine after clash,US President Donald Trump has paused all military aid to Ukraine following his clash in the White House with Ukrainian President Volodymyr Zelenskiy. 1 year ago · Australia,https://ground.news/interest/the-west-australian
Observador,Lean Right,Guterres saw no “productive moment” in the tense meeting between Trump and Zelensky,"Guterres's spokesman, Stéphane Dujarric, also stressed that Guterres' vision for this conflict is that it should have “a just and sustainable end”, stressing that the UN will support efforts in this regard. 1 year ago · Portugal",https://ground.news/interest/observador
Geo News,Lean Right,"European leaders to draft, present Ukraine peace plan to US President Trump","There will be diplomacy for the sake of peace: President Zelensky.France's Macron says plan will involve one-month ceasefire.Europe to turn Ukraine into steel porcupine, says top EU official.LONDON: British Prime Minister Keir... 1 year ago",https://ground.news/interest/geo-news
The Straits Times,Lean Right,"Starmer, Macron pledge to develop ceasefire plan for Ukraine, but will the US bite?","The European leaders say they are determined to work for permanent peace in Ukraine, in partnership with the US. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
Daily Express,Lean Right,"Make no mistake, a BAD ceasefire deal is worse for Ukraine than NO ceasefire","EXCLUSIVE: Lord Ashcroft, who has visited the embattled country 11 times since Russia's full-scale invasion, explains why he remains optimistic Zelensky can hold off the aggressors long enough to secure a fair peace deal 1 year ago · United Kingdom",https://ground.news/interest/daily-express
NOS,Lean Right,'Macron and Starmer propose limited month-long ceasefire in Ukraine',"The French president told French newspaper Le Figaro on his way back from London to Paris that the truce would only apply to ""the air, the sea and the energy infrastructure"". 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
Die Presse,Lean Right,"Paris and London propose a one-month ceasefire, Zelenskyy...","Ukrainian President Zelenskyy stressed that he would continue to be prepared to conclude the mineral agreement with the US. Shortly before, French President Macron and British Prime Minister Starmer proposed a one-month ceasefire for Ukraine. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
World Socialist Web Site,Far Left,The 2014 coup in Ukraine,1 year ago · United States,https://ground.news/interest/world-socialist-web-site
BT,Lean Right,Proposes a month-long ceasefire in Ukraine,"After the European Ukraine crisis meeting, Britain and France will propose a one-month ceasefire, according to Macron. 1 year ago · Denmark",https://ground.news/interest/bt
Frankfurter Allgemeine,Lean Right,Ukraine War: Europe wants to draw up a peace plan after Trump and Selenskyj eclat,"After the scandal between Donald Trump and Wolodymyr Selenskyj, the British Prime Minister announces a peace plan. Ukraine is to be able to ""negotiate a position of strength"" on ceasefire and peace. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
abc,Lean Right,Starmer promotes a joint plan with European allies and the United States to end the war in Ukraine,"British Prime Minister Keir Starmer appeared this Sunday at a press conference following the European leaders’ defense summit he convened in London. In his speech, he stressed the need for the United Kingdom, France and other allies to work alongside Ukraine on a plan to stop the fighting, which will later be discussed with the United States to ensure its joint implementation. 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Український мілітарний портал,Lean Right,Britain and France Join Forces to Craft Peace Plan: What This Means for Ukraine,The UK and France will work together to create a peace plan for Ukraine 1 year ago,https://ground.news/interest/_36bd62
Welt,Lean Right,"According to Eklat in the White House: ""We are at the turning point – Starmer and Macron are now setting the tone","In London, European leaders and EU representatives meet with other NATO allies to prevent a super-GAU of defence policy. London and Paris are planning a ""coalition of the willing"" for Ukraine. But they realise that without Trump's America, it won't work. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
Reforma,Lean Right,UK and France work plan with Ukraine to present it to the US,"UK and France work with Ukraine to end conflict with Russia and present it to the US, Prime Minister Keir Starmer said. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Republic World,Lean Right,"UK and France to Work with Ukraine on Peace Plan and Present it to US, says Starmer","British Prime Minister Keir Starmer has announced that the UK and France, along with potentially other allies, will collaborate with Ukraine to develop a peace plan aimed at ending the ongoing war with Russia. The plan will be presented to the United States for discussion, Starme 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
Just the News,Lean Right,"Starmer says UK, France and Ukraine have agreed to collaborate on ceasefire plan, present to U.S.","“We need to agree what steps come out of this meeting to deliver peace through strength for the benefit of all,” Starmer says. “So, let’s get started.” 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
The Media Line,Lean Right,"Britain, France To Present Ukraine Peace Deal to Trump, Says Starmer - The Media Line","British Prime Minister Keir Starmer announced on Sunday […] The post Britain, France To Present Ukraine Peace Deal to Trump, Says Starmer appeared first on The Media Line. 1 year ago",https://ground.news/interest/the-media-line
Dagens Nyheter.,Lean Right,Starmer: A peace plan should be presented to Trump,"Britain, France and Ukraine will work on a peace plan that they will present to the United States, says Keir Starmer ahead of Sunday's summit in London. - I want to be clear that Trump wants lasting peace, says British Prime Minister Starmer. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Malay Mail,Lean Right,"Starmer: UK, France to draft Ukraine peace plan before pitching to US","LONDON, March 2 — The UK and France will work with Ukraine on a plan to end the fighting with Russia, which will later be presented to the United States, Prime Minister Keir Starmer said today. “The United Kingdom, along with France and possibly one or two others, will work with Ukraine on a plan to stop the fighting, and then we’ll discuss that plan with the United States,” Starmer told the BBC. Starmer is hosting Volodymyr Zelensky and Europea… 1 year ago · Selangor, Malaysia",https://ground.news/interest/malay-mail
El Vocero de Puerto Rico,Lean Right,"UK, France and Ukraine agree to prepare ceasefire plan for war in Ukraine","LONDON — Britain, France and Ukraine have agreed to work on a ceasefire plan for Russia’s war in Ukraine to present to the United States, British Prime Minister Keir Starmer announced Sunday, ahead of a meeting with the United States on Tuesday. 1 year ago",https://ground.news/interest/el-vocero-de-puerto-rico
LBC,Lean Right,"UK and France to present US with Ukraine ceasefire plan, Starmer says as he vows to 'bridge' Trump-Zelenskyy rift","Keir Starmer has said that the UK and France will work with Ukraine on a ceasefire plan that they will then present to the US. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
Conservative Home,Lean Right,"""We have agreed to work with Ukraine on a plan to stop the fighting"" - Starmer","""Nobody wanted to see that"" UK PM Keir Starmer says he has spoken to both Ukraine's President Zelensky and US President Donald Trump since their confrontation in the Oval Office, which he says displayed ""a lot of tension"" #BBCLauraK https://t.co/Qc14PAI113 pic.twitter.com/mA579EZI1y — BBC Politics (@BBCPolitics) March 2, 2025 The post “We have agreed to work with Ukraine on a plan to stop the fighting” – Starmer appeared first on Conservative Ho… 1 year ago",https://ground.news/interest/conservative-home
focus.de,Lean Right,"Breakthrough for Peace? Great Plan for Britain, France and Ukraine","The Ukrainian President Selenskyi visited the White House. The conversation escalated. Selenskyi left and did not want to apologize. Therefore, there should be a crisis summit in London on Sunday. All the news about the war in Ukraine in the Newsticker. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
El Mundo,Lean Right,"War Ukraine - Russia, latest news Starmer agrees with France to elaborate with Ukraine a ceasefire plan that will be discussed later with the US","United Kingdom, France and Ukraine have agreed to work on a ceasefire plan for the Russian war in Ukraine, which is being implemented today 1103 days 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
Le Figaro,Lean Right,"IN DIRECT - War in Ukraine: United Kingdom and France work with Kiev on a plan to ""stop fighting""","A few hours from a summit of about fifteen allied leaders of Ukraine in London to imagine new security guarantees in Europe, British Prime Minister Keir Starmer announced that he was preparing a joint plan with Paris to end the war. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
GB News,Lean Right,POLL OF THE DAY: Do you agree with the PM that 'Britain stands with Ukraine for as long as it takes'? YOUR VERDICT,"Sir Keir Starmer has told Ukrainian President Volodymyr Zelensky he has “full backing across the United Kingdom” and that Britain stands with Ukraine “for as long as it may take” 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
n-tv.de,Lean Right,Ukraine war in liveticker: +++ 10:31 London and Paris want to present ceasefire plan +++,Read all the latest developments and news about the Russian war of aggression on Ukraine in the live ticker on ntv.de. 1 year ago,https://ground.news/interest/n-tvde
National Post,Lean Right,Canadian aerospace tech lands on moon aboard Firefly's Blue Ghost,The head of a Quebec aerospace company says he's thrilled by the confirmation that a private lunar lander has touched down on the moon with his company's technology aboard. 1 year ago · Canada,https://ground.news/interest/national-post
The Epoch Times,Lean Right,Excitement for Canadian Company as Firefly’s Blue Ghost Lands on Moon,"The head of a Quebec aerospace company says he’s thrilled by the confirmation that a private lunar lander has touched down on the moon with his company’s technology aboard. Firefly Aerospace’s Blue Ghost successfully descended from lunar orbit on autopilot, carrying experiments for NASA and several Canadian-based technologies. Jean De Lafontaine says the moment has been a decade in the making for Sherbrooke, Que.-based NGC Aerospace, which produ… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
"La Nación, Grupo Nación",Lean Right,"‘Perfect landing, we arrived at the Moon‘: the unexpected success of this private ship in America","Washington. A private company in the United States successfully posed its Blue Ghost Mission 1 spacecraft on the Moon on Sunday after a long journey through space, becoming the second private mission to achieve this milestone and the first to be landed vertically. Firefly Aerospace's Blue Ghost Mission 1 soon after 2:24 a.m. (Central American time) near Mons Latreille, a volcanic formation of the Mare Crisium, on the northeastern face of the Moo… 1 year ago",https://ground.news/interest/la-nacion-grupo-nacion
Times Live,Lean Right,Private US firm Firefly scores its first moon landing with Blue Ghost spacecraft,"Firefly Aerospace succeeded in its first attempt to land on the moon with its uncrewed Blue Ghost spacecraft on Sunday, kicking off a two-week research mission as a handful of private firms compete to reach the front lines of a global moon race. 1 year ago · Johannesburg, South Africa",https://ground.news/interest/times-live
7NEWS Australia,Lean Right,‘Incredible achievement’: Blue Ghost spacecraft successfully lands on moon,The Texas-based Firefly Aerospace is just the second private company to pull off the feat. 1 year ago · Australia,https://ground.news/interest/7news-australia
The Telegraph,Lean Right,Private spaceship ‘Blue Ghost’ lands on the Moon,"Firefly Aerospace spacecraft carries Nasa equipment to monitor lunar temperature 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
Malay Mail,Lean Right,"Firefly Aerospace lands Blue Ghost on moon, marking milestone for private spaceflight","WASHINGTON, March 2 — A US company successfully landed its spacecraft on the Moon on Sunday, marking only the second private mission to achieve the milestone — and the first to do so upright. Firefly Aerospace’s Blue Ghost Mission 1 touched down shortly after 3.34am US Eastern Time (0834 GMT) near Mons Latreille, a volcanic formation in Mare Crisium on the Moon’s northeastern near side. “Y’all stuck the landing, we’re on the Moon,” an engineer a… 1 year ago · Selangor, Malaysia",https://ground.news/interest/malay-mail
ABS-CBN,Lean Right,"In first, private US spaceship lands upright on Moon","""Y'all stuck the landing, we're on the Moon,"" an engineer at mission control in Austin, Texas, called out as the team erupted in cheers. 1 year ago · Quezon City, Philippines (the)",https://ground.news/interest/abs-cbn
Dagens Nyheter.,Lean Right,Swedish artwork has landed on the moon,"After a long journey through space, the second private spacecraft, Blue Ghost, has now successfully landed on the moon. On board is also a work of art from Sweden. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
El Vocero de Puerto Rico,Lean Right,The private lunar module Blue Ghost launches with a special delivery for NASA,"CABO CAÑAVERAL, Florida, USA — A private lunar module carrying a drill, vacuum cleaner, and other experiments for NASA landed on Sunday, joining a number of companies seeking to boost businesses in the Earth’s celestial neighbor before manned missions resume. 1 year ago",https://ground.news/interest/el-vocero-de-puerto-rico
Republic World,Lean Right,'Look At That View': Firefly Aerospace's Blue Ghost Captures First Image on Moon,"After Blue Ghost's historic touchdown in Mare Crisium region, Firefly Aerospace's lunar lander on Sunday shared it's first image from the Moon and what a view it is! Blue Ghost lunar lander's successful landing on the Moon, marks a major milestone in commercial space exploration. 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
The West Australian,Lean Right,Uncrewed Blue Ghost spacecraft touches down on the moon,"A private lunar lander has touched down on the moon, delivering a drill and other experiments for NASA. 1 year ago · Australia",https://ground.news/interest/the-west-australian
NOS,Lean Right,Commercial lander Blue Ghost successfully landed on the moon,Firefly is the first commercial company to achieve a completely successful moon landing. 1 year ago · Netherlands (Kingdom of the),https://ground.news/interest/nos_4ae905
Globo,Lean Right,US spacecraft successfully lands on the Moon and transmits first images,"Firefly Aerospace's Blue Ghost mission is the second private company to achieve this feat and the first to land in a vertical position. A company from the United States successfully landed its spacecraft on the Moon this Sunday after a long journey through space, marking only the second private mission to achieve this feat—and the first to land in an upright position. 1 year ago · Brazil",https://ground.news/interest/globo
Frankfurter Allgemeine,Lean Right,"Moon landing: ""Blue Ghost"" by Firefly Aerospace sets off gently","The second landing of a private company on the moon has been successful: the landing ferry ""Blue Ghost"" from Firefly Aerospace has gently mounted on the moon. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
The US Sun,Lean Right,Firefly's Blue Ghost lunar lander makes historic touch down on the moon,"A LUNAR lander has touched down on the surface of the moon in the first “fully successful” landing by a private space craft. Firefly’s “Blue Ghost” has touched down on the slopes of an ancient volcano on the moon’s surface – to a champagne toast from Nasa chiefs. APA shot of the Firefly Blue Ghost lunar lander orbiting the moon[/caption] AFPA shot of the moon’s south pole taken by Firefly as it made it pre-landing orbit[/caption] Earth reflectin… 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
NDTV,Lean Right,"US Spaceship Lands On Moon, Second Private Lander To Achieve Milestone","A US company successfully landed its spacecraft on the Moon on Sunday, making it only the second private lander to achieve this milestone, a live webcast from mission control showed. We're baaack! 🌕 Blue Ghost has landed, safely delivering 10 NASA scientific investigations and tech demos that will help us learn more about the lunar environment and support future astronauts on the Moon and Mars. pic.twitter.com/guugFdsXY3 — NASA (@NASA) March … 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Business Standard,Lean Right,Firefly's 'Blue Ghost' mission successfully lands on Moon's surface,"Nicknamed 'Ghost Riders in the Sky,' Blue Ghost Mission 1 follows just over a year after the first-ever commercial lunar landing 1 year ago · India",https://ground.news/interest/business-standard
India Today,Lean Right,Nasa's Blue Ghost touches down! Private lunar mission marks historic landing,"The Blue Ghost spacecraft spent about a month orbiting Earth before heading towards the Moon, where it refined its trajectory over 16 days in lunar orbit. 1 year ago · India",https://ground.news/interest/india-today
Svenska Dagbladet,Lean Right,"""See you soon on the moon"" – rush for new landings","Never before have so many spacecraft been on their way to the lunar surface as now. And first in the new wave of landings on the gray gravel is the Blue Ghost probe, which will, among other things, test an innovative space vacuum cleaner. “See you soon on the moon!” they greet the rivals. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
The Telegraph,Lean Right,How Starmer raised the stakes to get Zelensky talking,"PM used direct diplomacy to step up to challenges posed by Ukrainian president’s row with Donald Trump 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
Український мілітарний портал,Lean Right,UK to provide Ukraine with £2.26 billion for defense materials,"Serhii Marchenko, Minister of Finance, and Rachel Reeves, the Chancellor of the Exchequer, have signed an agreement to allocate £2.26 billion to Ukraine 1 year ago",https://ground.news/interest/_36bd62
romaniatv.net,Lean Right,"War in Ukraine: Russian missile attack on Odessa, the closest city to Romania","Ukraine War, Day 1103. Starmer tries to mediate Trump-Zelensky dispute, while US awaits apology. UK grants Ukraine $2.8 billion loan secured by frozen Russian assets. The article War in Ukraine: Russian missile attack on Odessa, the closest city to Romania, first appeared on Romania TV. 1 year ago",https://ground.news/interest/romaniatvnet
Arab News,Lean Right,Starmer assures Ukraine’s President Zelensky of Britain’s unwavering support after White House blowout,"Get the latest breaking news and headlines from the largest Arab News website. Get world news, sport news, business news, entertainment, lifestyle, video and photos. 1 year ago · Riyadh, Saudi Arabia",https://ground.news/interest/arab-news
Republic World,Lean Right,UK Signs Agreement to Provide $2.8 Billion Loan to Support Ukraine's Defence Capabilities,"Britain announced on Saturday that it was extending a £2.26 billion ($2.84 billion) loan to Ukraine to strengthen its military capabilities. A summit is scheduled for Sunday with European leaders to strengthen Ukraine’s position. Stay tuned with Republic for all the latest updates. 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
