outlet,bias,headline,summary,ground_news_interest_url
The Epoch Times,Lean Right,Man Who Stabbed Novelist Salman Rushdie Guilty of Attempted Murder,"MAYVILLE, New York—Hadi Matar, the man who stabbed and partially blinded the novelist Salman Rushdie onstage at a New York arts institute, was found guilty on Friday of attempted murder. Matar, 27, can be seen in videos of the 2022 attack rushing the Chautauqua Institution’s stage as Rushdie was being introduced to the audience for a talk about keeping writers safe from harm, some of which were shown to the jury during the seven days of testimon… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Republic World,Lean Right,"Who is Hadi Matar, 27-Year-old American-Lebanese Man Convicted for Attacking Author Salman Rushdie?","New York: A jury in western New York has convicted Hadi Matar, a 27-year-old from New Jersey, of attempted murder for the brutal stabbing of author Salman Rushdie. The attack, which took place on August 12, 2022, at the Chautauqua Institution, left Rushdie with severe injuries, i 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
Irish Independent,Lean Right,Closing arguments heard in trial of man charged with stabbing author Salman Rushdie,Jurors began deliberating in the trial of a New Jersey man charged with stabbing and trying to kill author Salman Rushdie on a New York lecture stage. 1 year ago · Ireland,https://ground.news/interest/independentie
India TV News,Lean Right,Salman Rushdie stabbing case: New Jersey man Hadi Matar convicted of attempted murder by New York court,"A New Jersey man, Hadi Matar, was convicted on Friday of attempted murder for his brutal knife attack on author Salman Rushdie during a 2022 lecture in New York. The jury, which deliberated for less than two hours, also found Matar, 27, guilty of assault for injuring another individual on stage during the attack at the Chautauqua Institution. Matar now faces a maximum sentence of 25 years in prison, with sentencing set for April 23. 1 year ago · India",https://ground.news/interest/india-tv-news
Frankfurter Allgemeine,Lean Right,Rushdie assassins found guilty,"The jury found the writer's assassin guilty. He attacked Rushdie with a knife during an event in August 2022. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
Arutz Sheva,Lean Right,Man who stabbed Salman Rushdie found guilty of attempted murder,"Hadi Matar, the man responsible for the 2022 stabbing that left novelist Salman Rushdie partially blinded, convicted of attempted murder. He faces a maximum prison term of 25 years. 1 year ago · Israel",https://ground.news/interest/arutz-sheva
Le Point.fr,Lean Right,The assailant of the writer Salman Rushdie found guilty of attempted murder,"A symbol of freedom of expression, the novelist has been threatened with death since the publication in 1988 of his novel ""The Satanic Verses"" 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
abc,Lean Right,Blame the Islamist who tried to murder Salman Rushdie and faces 25 years in prison,"An American-Lebanese man has been found guilty by a jury of trying to kill novelist Salman Rushdie when he broke into a stage and repeatedly attacked him with a knife.Hadi Matar now faces up to 25 years in prison and will be sentenced on April 23, according to a judicial officer in a statement confirming his conviction on charges of attempted murder and assault. Matar's legal team had tried to prevent witnesses from characterizing Rushdie as a v… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
India Today,Lean Right,Salman Rushdie attacker found guilty of attempted murder and assault,"Hadi Matar was found guilty of attempting to murder Salman Rushdie in a 2022 onstage stabbing. Rushdie suffered severe injuries, including blindness in one eye. Matar also faces federal terrorism charges in a separate trial. 1 year ago · India",https://ground.news/interest/india-today
Dagens Nyheter.,Lean Right,27-year-old man convicted of attempted murder of Salman Rushdie,"Hadi Matar is convicted of attempted murder of author Salman Rushdie. The 27-year-old attacked Rushdie with about ten stab wounds during an author talk in 2022. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
il Giornale,Lean Right,Salman Rushdie's attacker guilty of attempted murder,"The American citizen Hadi Matar now faces up to 25 years in prison. During the attack, he shouted: 'Free Palestine'. The writer's testimony is fundamental 1 year ago · Italy",https://ground.news/interest/ilgiornaleit
NDTV,Lean Right,"Hadi Matar, Accused Of Trying To Kill Salman Rushdie, Found Guilty","An American-Lebanese man was found guilty by a jury Friday of attempting to kill novelist Salman Rushdie when storming a stage and repeatedly plunging a knife into the ""Satanic Verses"" author, a court official said. 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
The US Sun,Lean Right,Salman Rushdie knife attacker found guilty after stabbing author in the eye,"THE man accused of attempting to kill author Salman Rushdie in New York has been found guilty. Hadi Matar from New Jersey faces a sentence up to 25 years behind bars for the bloody attack on the British-Indian author that left him with life-changing injuries. APHadi Matar has been found guilty of the assault and attempted murder of Salman Rushdie[/caption] AFPRushdie was left with life changing injuries after the attack[/caption] APRushdie testi… 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
New York Post,Lean Right,Salman Rushdie’s attacker found guilty of attempted murder in horrific lecture stabbing,"Hadi Matar was convicted by a jury of stabbing Salman Rushdie in an attack that blinded him. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Svenska Dagbladet,Lean Right,Man is convicted of attempted murder of Rushdie,"It took the jury less than two hours to reach its verdict. The 27-year-old man who attacked and injured writer Salman Rushdie is convicted of attempted murder. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
Seeking Alpha,Lean Right,Bybit hack: $1.5B stolen from ethereum wallet in largest ever crypto heist,1 year ago · United States,https://ground.news/interest/seeking-alpha
Daily Express,Lean Right,North Korea believed to be behind £1bn ‘worst crypto theft in history',"Kim Jong-un's heartless cyber goons broke into an Ethereum wallet, wiping all of its contents in a brazen theft being dubbed the 'worst hack in history'. 1 year ago · United Kingdom",https://ground.news/interest/daily-express
The US Sun,Lean Right,North Korea feared to be behind ‘worst hack in history’ as £1BN stolen,"NORTH Korean cyber criminals are feared to have carried out the ""worst hack in history"" after a $1.19billion crypto heist was uncovered.Hackers were a 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
n-tv.de,Lean Right,North Korea steals 1.5 billion: crypto market Bybit reports world's largest cyber theft,The bitter-poor North Korean regime has been pauping its budget for years with cybertheft and hacker attacks. The latest victim is one of the world's largest crypto platforms: Bybit has to report the loss of around 1.5 billion US dollars. 1 year ago,https://ground.news/interest/n-tvde
DNyuz,Lean Right,Former Red Bull F1 Sponsor Involved in $1.5 Billion Crypto Heist,"Well-known digital asset exchange, Bybit has recently fallen victim to one of the largest cyber thefts in the history of cryptocurrency. Hackers managed to steal approximately $1.5 billion in crypto tokens, making this incident another issue in an industry already rife with security challenges. Bybit, former sponsor of Red Bull Racing, now faces the daunting task of recovering and compensating for the losses. Bybit’s prominence in the crypto ind… 1 year ago",https://ground.news/interest/dnyuz
Volkskrant,Lean Right,Biggest crypto theft ever: $1.5 billion stolen in hack of popular exchange Bybit,"Nearly $1.5 billion in digital coins have been stolen in a hack of crypto exchange Bybit. It is the largest crypto theft in the... 1 year ago · Amsterdam, Netherlands (Kingdom of the)",https://ground.news/interest/volkskrant
Svenska Dagbladet,Lean Right,Crypto exchange blown by 15 billion,"A cryptocurrency exchange says it has been the victim of a sophisticated data breach that resulted in the disappearance of around $1.5 billion in the cryptocurrency Ethereum. Bybit, the exchange that was affected, claims that someone from outside managed to manipulate a routine transfer of Ethereum between accounts. Now, the crypto values equivalent to over 15 billion Swedish kronor are b... 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
New York Post,Lean Right,Bybit hacked for $1.5B in biggest crypto heist of all time — leading to surge withdrawal requests,"Cryptocurrency exchange Bybit says it was the victim of a sophisticated hack that stole about $1.5 billion worth of digital currency, marking one of the biggest online thefts of all time. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Financial Post,Lean Right,"Bybit Hack, Crypto's Biggest Ever, Spoils Coinbase's SEC Victory Party","The crypto industry started its Friday in a jubilant mood, with Coinbase Global Inc.’s announcement that US securities regulators were poised to dismiss a legal cas… 1 year ago · Canada",https://ground.news/interest/financial-post
Boston Herald,Lean Right,Ticker: Cryptocurrency exchange says it was victim of $1.5B hack; Luigi Mangione draws crowd,"A major cryptocurrency exchange says it was the victim of a sophisticated hack that stole about $1.5 billion worth of digital currency, marking one of the biggest online thefts of all time. Bybit said Friday that a routine transfer of Ethereum, one of the most popular cryptocurrencies, between digital wallets was “manipulated” by an attacker who transferred the crypto to an unidentified address. The company sought to reassure customers that thei… 1 year ago · Boston, United States",https://ground.news/interest/boston-herald
NOS,Lean Right,$1.5 Billion Worth of Crypto Stolen in Hack of Popular Exchange Bybit,"In a hack at the popular crypto exchange Bybit, nearly 1.5 billion dollars in digital money was stolen, CEO Ben Zhou announced via social media. It is the largest theft ever in the crypto industry, financial news agency Bloomberg reports on the authority of analysts. According to Zhou, a hacker broke into a wallet of his company on Friday, a kind of safe with crypto coins. An analyst reported on Telegram that an estimated 1.46 billion dollars in… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
Australian Financial Review,Lean Right,Hackers steal more than $2b from crypto exchange Bybit,"The hack of one of Bybit’s offline Ethereum wallets is the largest ever crypto theft, according to blockchain analytics firm Elliptic. 1 year ago · Sydney, Australia",https://ground.news/interest/australian-financial-review
Le Parisien,Lean Right,"Cryptocurrencies: Bybit victim of a hack at almost $1.5 billion, the biggest hack in history","The hacking of an ETH wallet on the Bybit platform became this Friday the biggest hacking in cryptocurrency history. The company is trying to limit the damage. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
The Street,Lean Right,Crypto hit by largest hack ever as Bybit loses $1.4 billion – Ethereum traders liquidated,"Bybit has suffered the largest hack in cryptocurrency history, with $1.4 billion drained from its wallets. Ethereum futures traders saw mass liquidations, with $76 million wiped out in four hours 1 year ago",https://ground.news/interest/the-street
la Nacion,Lean Right,They make the biggest theft in cryptocurrencies history,"The Dubai-based Bybit cryptocurrencies exchange suffered a hack that resulted in the loss of approximately $1.5 billion in cryptoactives 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
Globo,Lean Right,Bybit cryptocurrency exchange suffers a hacker attack and loses US$ 1.4 billion,Criminal would be distributing the tokens through random digital wallets to cover up traces 1 year ago · Brazil,https://ground.news/interest/globo
