outlet,bias,headline,summary,ground_news_interest_url
teleSUR,Far Left,"Sweden suffers ""the worst mass shooting in the history of the country,"" says Prime Minister","The brutal attack left 11 dead and 5 seriously injured. A shooting that took place Tuesday at the Risbergska Adult School in Orebo, east of Stockholm, was described by Sweden’s Prime Minister, Ulf Kristersson, as “the worst mass shooting in the history of the country.” “It’s hard to understand the magnitude of what happened today,” he said at a press conference. READ ALSO:A shooting in the Mexican state of Tabasco leaves at least seven dead. Als… 1 year ago",https://ground.news/interest/telesurtvnet
Spectator UK,Lean Right,What sets Sweden's school shooting apart,"It may yet be accurate to say that immigration is the culprit for this violence, but if that's true, it is only in a very indirect way. 1 year ago · London, United Kingdom",https://ground.news/interest/spectator-uk
Vatican News,Lean Right,Pope prays for victims of Sweden school shooting,"In the wake of the mass shooting killing at least 10 people at a school in Sweden on Tuesday, Pope Francis expresses his closeness to the victims and all those suffering their loss. Read all 1 year ago",https://ground.news/interest/vatican-news
The Straits Times,Lean Right,Swedish police dismiss talk of ideological motive for mass school shooting,"OREBRO, Sweden - Swedish police said on Wednesday there was no evidence of \""ideological motives\"" behind a mass shooting at an adult education centre, and warned of misinformation spread on social media about the Nordic country's deadliest gun attack. Read more at straitstimes.com. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
politika.rs,Lean Right,"Sweden: Наймаје 11 люди мужиено у пуцњави у школи за одрасле, мђу њима и нападач","Найманье 11 особа погинуло је у пуцъави у центру за образованъе одраслих у граду Еребро у Шведској, саопштила је ютрос полиција. 1 year ago · Belgrade, Serbia",https://ground.news/interest/politikars
Dagens Nyheter.,Lean Right,Police: No ideological motive behind the shooting,"Eleven people are dead after the school shooting in Örebro, police confirmed last night. The perpetrator is dead and the motive is unclear. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Arutz Sheva,Lean Right,Horror in Sweden: 10 killed in Orebro education center shooting,"Shooting at adult education center in Orebro, Sweden, leaves 10 dead. The motive behind the attack is not clear. 1 year ago · Israel",https://ground.news/interest/arutz-sheva
読売新聞オンライン,Lean Right,At Least 10 Killed at Adult Education Center in What Officials Say is Sweden’s Worst Mass Shooting,"At least 10 people, including the gunman, were killed Tuesday at an adult education center in what Sweden’s prime minister called the country’s worst mass shooting. But a final death toll, a conclusive number of wounded and a motive hadn’t yet been determined hours later. 1 year ago · Japan",https://ground.news/interest/_3899b7
Tribune India,Lean Right,Sweden: At least 10 dead after shooting at Orebro school campus - The Tribune,"The suspect was among the dead, Sweden's Justice Minister Gunnar Strommer said. However, authorities released a few other details, including the person's identity and a possible motive. 1 year ago · Chandigarh, India",https://ground.news/interest/tribune-india
Svenska Dagbladet,Lean Right,Police: Don't spread rumors about the school shooting,"Rumors and false information about the deadly school shooting in Örebro are being spread online, according to police. Police are now urging the public to stick to official channels to get accurate information. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
End Time Headlines,Lean Right,Mass shooting in Sweden school leaves at least 10 dead,"A mass shooting has occurred at Campus Risbergska in Örebro, Sweden, resulting in the deaths of approximately 10 individuals. According to reports, The incident took place around 12:30 PM local time when a 35-year-old man, previously unknown to law enforcement and without any gang affiliations, opened fire within the adult education facility. Notably, no children […] 1 year ago",https://ground.news/interest/end-time-headlines
Al Bawaba,Lean Right,10 killed in armed attack in Sweden.. This is the moment of the shooting,"The death toll from a shooting in the Swedish city of Orebro has risen to 10, police said Tuesday... 1 year ago · Amman, Jordan",https://ground.news/interest/albawaba
Hot Air,Lean Right,"Worst Mass Shooting in Sweden's History, at Least 10 Killed","1 year ago · Arlington, United States",https://ground.news/interest/hot-air
"La Nación, Grupo Nación",Lean Right,Shooting in Sweden leaves about 10 dead in adult education center,"Örebro. About ten people died this Tuesday in a shooting at an adult education center in Örebro, Sweden, including the alleged assailant, the police reported. “The shooting left about ten dead,” Roberto Eid Forest, director of the Örebro police, told reporters. He added that the suspect was not a profile known to the authorities. 1 year ago",https://ground.news/interest/la-nacion-grupo-nacion
News,Lean Right,’Around 10’ killed in school shooting,"Police in Sweden have said a “suspected serious crime of violence,” is underway at an education institute in the centre of the country. 1 year ago",https://ground.news/interest/news_356a3f
NDTV,Lean Right,"10, Including Suspect, Dead In Sweden School Shooting: Police","Around 10 people have been killed in a shooting at an education centre in central Sweden on Tuesday, including the suspected assailant who was not known to police, police officials said. ""Around 10 people have been killed today,"" Orebro police chief Roberto Eid Forest told reporters, adding that police could ""not be more specific"" about the number. ""The suspected assailant is not known to police.""(Except for the headline, this story has not been… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Asharq AL-awsat,Lean Right,Swedish Police Say about 10 People Killed in Shooting at Adult Education Center,"Swedish police said that about 10 people, including the gunman, were killed during a shooting Tuesday at an adult education center. But a final death toll and a conclusive number of wounded hadn't yet been determined. The damage at the crime scene was so extensive that investigators were unable to be more definitive, said Roberto Eid Forest, head of the local police. The shooting happened on the outskirts of the city of Orebro, which is located … 1 year ago · Riyadh, Saudi Arabia",https://ground.news/interest/asharq-al-awsat
Bild,Lean Right,Sweden: 10 dead after shooting at school,"""Around ten"" people were killed in the shooting at a school in Sweden. Police announced this on Tuesday. They do not believe... 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Irish Independent,Lean Right,Swedish police say 10 people have been killed in shooting at adult education centre,Swedish police said that about 10 people were killed during a shooting earlier today at an adult education centre. 1 year ago · Ireland,https://ground.news/interest/independentie
Welt,Lean Right,Sweden: Police report “around ten” deaths due to school shooting,"At an educational center in Sweden, “around ten” people were killed by gunfire. The police announced this. It does not assume that there is a terrorist motive. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
NOS,Lean Right,Police: About ten people shot dead at school in Sweden,Much is still unclear about the shooting. The police say they do not assume a terrorist motive. 1 year ago · Netherlands (Kingdom of the),https://ground.news/interest/nos_4ae905
Expressen,Lean Right,Get the latest news about the school shooting directly,"Would you like to receive notifications when we publish something new about the school shooting in Örebro? Download Expressen's news app – for iOS or Android. Follow the news event with a click of a button and turn on notifications and we will keep you updated with the latest. 1 year ago · Stockholm, Sweden",https://ground.news/interest/expressen
Business Live,Lean Right,Five hit by gunfire in attack at Swedish adult school,"Shooting triggers huge response by rescue services but extent of the injuries to five Swedes still not clear 1 year ago · Johannesburg, South Africa",https://ground.news/interest/business-live
il Giornale,Lean Right,"Blood and terror in Sweden, school shooting: at least 10 dead",The Swedish police said that several people were killed and about 15 were affected. The attacker died 1 year ago · Italy,https://ground.news/interest/ilgiornaleit
National Post,Lean Right,5 people shot at adult education facility in central Sweden,"Five people were shot at an adult education center in Sweden on Tuesday, police said. The conditions of the victims weren't immediately clear. 1 year ago · Canada",https://ground.news/interest/national-post
focus.de,Lean Right,"Shooting at school in Sweden: Five injured, police officer shot","Shots are fired at a Swedish adult education facility. Several injured people are taken to hospital, including the suspected perpetrator. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
New York Post,Lean Right,At least 10 killed in mass shooting at adult education center in Sweden as terrified witness recalls ‘bangs and loud screams’,"Five people were shot at an adult education center in Sweden on Tuesday, police said. The conditions of the victims weren’t immediately clear. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
The Epoch Times,Lean Right,"10 Killed in Shooting at Adult Education Center in Sweden, Police Say","Police in Sweden said on Feb. 4 that around 10 people had been killed in an attack at an adult education center in the city of Orebro in central Sweden. According to the latest police press conference reported by Sweden’s national public television broadcaster SVT, authorities now believe that the shooter is one of the dead. They said he was not known to the police before. “Five persons are confirmed shot,” police said in an earlier statement, a… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
n-tv.de,Lean Right,"""We ran for our lives"": Police: ""Around ten"" dead after shooting at Swedish school","Shots were fired at a school in Örebro, Sweden, at midday. Authorities say several people were killed. The perpetrator is also presumably no longer alive. 1 year ago",https://ground.news/interest/n-tvde
la Nacion,Lean Right,Shooting at a school in Sweden: at least five people were shot,"ESTOCOLMO.- Five people were shot this Tuesday in an attack at a school in Västhaga, in the city of Örebro, about 200 kilometers west of Stockholm, the Swedish police reported. At the moment, information about the victims and suspects is unknown. “There was a shooting at the school. Four people were shot,” said the police in a statement, which then raised the number of injured to five. “This is currently considered attempted murder, arson and ag… 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
Bangkok Post,Lean Right,Five wounded in Sweden school shooting,"STOCKHOLM - Five people were shot and wounded at a school in the central Swedish city of Orebro on Tuesday, police said, urging the public to stay away from the area as a large operation was under way. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
India TV News,Lean Right,"Sweden: 10 killed, including gunman, in shooting at adult education centre in Orebro city","Swedish police said that about 10 people, including the gunman, were killed during a shooting Tuesday at an adult education centre. But a final death count and a conclusive number of wounded hadn't yet been determined. The damage at the crime scene was so extensive that investigators were unable to be more definitive, said Roberto Eid Forest, head of the local police. The shooting happened on the outskirts of the city of Orebro, which is located… 1 year ago · India",https://ground.news/interest/india-tv-news
WPDE,Lean Right,Gunman among 10 dead in shooting at adult education center in Sweden,Police said that the death toll could rise. 1 year ago,https://ground.news/interest/wpde_b0f2c8
Die Presse,Lean Right,Shooting at Swedish school: Five people injured,"The situation on the school campus in Örebro is unclear. Several people were injured. The police stress: ""The danger is not over yet!"" 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
News18 India,Lean Right,5 People Shot At In School In Sweden's Orebro,"""There has been a shooting at the school. Four people have been shot. The extent of the injuries is unclear. The operation is ongoing,"" police said in a statement, 1 year ago · India",https://ground.news/interest/news18-india
Frankfurter Allgemeine,Lean Right,Shooting at school in Sweden: At least five people injured,"According to the police, a ""suspected serious violent crime"" took place at the school. According to media reports, several people are dead. The major operation is ongoing. The background is unclear. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
Globo,Lean Right,Five people are shot at school in Sweden,"The case is being treated as attempted murder, arson and the crime of carrying an aggravated weapon, according to a police spokesperson. At least five people were shot this Tuesday at an adult education center in the city of Örebro, in central Sweden. In a statement, Swedish authorities said that an operation is “in progress” at the school, located 200 km from Stockholm, and warned of a “serious crime of violence”. 1 year ago · Brazil",https://ground.news/interest/globo
Republic World,Lean Right,5 People Shot At a School in Central Sweden,"In a shocking turn of events, at least five people have been shot at a school in Örebro, central Sweden, according to local police. Authorities have described the situation as an ""ongoing"" operation following a ""suspected serious crime of violence"" at the educational institution. 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
El Mundo,Lean Right,"At least 10 dead, including the aggressor, in a shooting at an adult school in Sweden","At least nine people have been shot dead by a man who has not been identified at an adult school in the Swedish city of Örebro, 200 kilometres west... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
आज तक,Lean Right,"Firing in Sweden school, 5 people reported injured","A shooting incident has taken place at a school in the city of Orebro in central Sweden, in which five people have been shot. The police have not yet given information about the severity of the injuries of the injured people. Officials have appealed to the local people to stay away from the school. 1 year ago",https://ground.news/interest/_421d90
Il Sole 24 Ore,Lean Right,Shooting at a school in Sweden: five people affected,"Five people were shot at a school in central Sweden. This is reported by the BBC. The shooting took place in Örebro, 200 km west of Stockholm... 1 year ago · Milan, Italy",https://ground.news/interest/il-sole-24-ore
Sapo,Lean Right,School shooting in Sweden leaves five people shot,Police confirm that they are responding to the threat of “deadly violence”. The content School shooting in Sweden leaves five people shot appears first in Newspaper i. 1 year ago · Portugal,https://ground.news/interest/sapo
Le Parisien,Lean Right,Sweden: At least five people injured in a school shooting,"The police first mentioned four injured, then five, without describing the circumstances of the shooting. “I heard gunshots, so I barricaded myself and am waiting for news,” said one teacher. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
9News,Lean Right,Five shot at adult education centre in Sweden,"Police say that five people have been shot at an adult education centre in Sweden.The extent of their injuries wasn't immediately clear on Tuesday. ""The reports of violence in Orebro are very serious,"" Justice Minister Gunnar Strömmer told Swedish news agency TT.""The police are on site and the operation is in full swing. ""The government is in close contact with the police, and is closely following developments.""The adult education centre is abou… 1 year ago · Australia",https://ground.news/interest/9news
Le Figaro,Lean Right,"In Sweden, five people hit by shots at a school","The attack took place in Örebro, in the center of the country, 170 km from Stockholm. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
www.larazon.es,Lean Right,A school shooting in Sweden leaves at least five injured while the police operation is still ongoing,"At least five people have been shot at an adult school in the Swedish city of Orebro, 200 kilometres west of Stockholm. According to local media, the attack, whose causes are unknown, took place shortly before 13 local hours at the Risbergska adult school. Police cars and ambulances have arrived at the scene of the events, where the operation is still going on. An image captured inside the school and published by the Swedish press showed a perso… 1 year ago · Spain",https://ground.news/interest/wwwlarazones
Jyllands-Posten,Lean Right,Swedish police: Five people shot at school,"Police are in a massive presence at a school in Örebro, Sweden, where reports of a “serious incident of violence” have been reported. 1 year ago · Aarhus, Denmark",https://ground.news/interest/jyllands-posten
India Today,Lean Right,"10 killed in Sweden school attack, shooter likely among them","At least 10 people died in the attack at a school in Sweden. Police have called it the ""deadliest"" attack in the country's history, adding that the shooter is among those dead. 1 year ago · India",https://ground.news/interest/india-today
El Debate,Lean Right,A shooting in a school in Sweden causes at least 10 deaths,The perpetrator of the attack is among those who have died 1 year ago,https://ground.news/interest/el-debate
LBC,Lean Right,At least five people shot at school in Sweden as police respond to 'serious violent crime',"Five people have been shot at a school in Sweden, police have said. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
abc,Lean Right,At least five injured after a shooting at a school in Sweden,"At least five people have been injured following a shooting in a Swedish school, the police reported in a press release.The events took place on Tuesday around 13.00 local time at an educational centre in the city of Örebro.The security forces have asked the neighbors to stay away from the school: ‘Stay in your homes or go to another address’, says the police statement, in which they urge citizens to listen to the indications of the officers on … 1 year ago · Spain",https://ground.news/interest/abc_0c202e
The US Sun,Lean Right,‘Several dead’ in Sweden school gun rampage with students barricaded in class,"SEVERAL people have been killed and around 15 others injured after a gunman opened fire at an adult education centre in Sweden, sparking a terrifying 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
The Sun,Lean Right,Moment gunshots ring out & students scream as Sweden school shooting erupts,THIS is the horror moment gunshots rang out and students screamed in panic after a school shooter opened fire in Sweden.It is understood that several 1 year ago · United Kingdom,https://ground.news/interest/the-sun_dd9bb3
GB News,Lean Right,Swedish school in lockdown after 'shooting with automatic weapon' prompts urgent police response to 'deadly violence',"A school in Sweden has been placed under lockdown amid reports of a ""shooting with an automatic weapon"" 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
World Socialist Web Site,Far Left,"Senate committee clears the way for Robert F. Kennedy, Jr. and his planned assault on public health","Once confirmed by the Senate, Kennedy—the most visible, outspoken, and influential anti-vaccination, anti-science quack during the COVID-19 pandemic—will oversee the nation’s public health agencies. 1 year ago · United States",https://ground.news/interest/world-socialist-web-site
DNyuz,Lean Right,Pfizer’s CEO is ‘cautiously optimistic’ about RFK Jr. as Trump’s health secretary,"Pfizer (PFE-1.05%) CEO Albert Bourla told investors Tuesday morning that he is “cautiously optimistic” about working with Robert F. Kennedy Jr., the expected next head of the U.S. Department of Health and Human Services (HHS). Bourla was asked during a call with investors how the company plans to work with Kennedy — given his views on vaccines and skepticism of the pharma industry. The Senate Finance Committee advanced Kennedy’s nomination on Tu… 1 year ago",https://ground.news/interest/dnyuz
ABS-CBN,Lean Right,US health secretary nominee RFK Jr passes crunch Senate vote,"US President Donald Trump's embattled health secretary pick, vaccine conspiracy theorist Robert F. Kennedy Jr, passed a crucial test in his confirmation bid on 1 year ago · Quezon City, Philippines (the)",https://ground.news/interest/abs-cbn
Boston Herald,Lean Right,RFK Jr. clears key Senate hurdle,"WASHINGTON — Robert F. Kennedy Jr., a vocal vaccine skeptic and activist lawyer, appeared on track to become the nation’s health secretary after winning the crucial support of Republican Sen. Bill Cassidy, a doctor who says Kennedy has assured him he would not topple the nation’s childhood vaccination program. In a starkly partisan vote, the Republican-controlled Senate Finance Committee advanced Kennedy’s nomination 14-13, sending his bid to ov… 1 year ago · Boston, United States",https://ground.news/interest/boston-herald
The Spectator World,Lean Right,Gabbard and RFK Jr. head closer to confirmation,"For the past month, the tone among Washington insiders was dour as it related to the confirmation prospects of Donald Trump’s edgier nominees. Sure, the argument went, Marco Rubio is a slam dunk, and no one takes issue with Doug Burgum or Sean Duffy. But the attitude toward Robert F. Kennedy Jr.’s nomination for health and human services secretary and Tulsi Gabbard’s nomination as director of national intelligence were grim. More than a dozen Re… 1 year ago · United Kingdom",https://ground.news/interest/the-spectator-world
Die Presse,Lean Right,Health Secretary candidate Kennedy clears important hurdle in the Senate,"The Finance Committee voted by a narrow majority for Robert F. Kennedy Jr. Democratic senators sharply criticized him for his sometimes abstruse statements. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Investor's Business Daily,Lean Right,RFK Jr. Clears A Key Hurdle To Head Up HHS. Why His Nomination Is A Biotech Black Box.,RFK Jr. cleared a key hurdle Tuesday after the Senate Finance Committee voted along party lines to send his nomination to the full chamber. The post RFK Jr. Clears A Key Hurdle To Head Up HHS. Why His Nomination Is A Biotech Black Box. appeared first on Investor's Business Daily. 1 year ago,https://ground.news/interest/investors-business-daily
Republic World,Lean Right,US Senate Panel Advances RFK Jr's Nomination To Be Health Secretary,"Robert F. Kennedy Jr., the controversial environmental lawyer turned public health critic, cleared his first hurdle on Tuesday to become the nation's top health official when the Senate finance committee voted to advance his nomination for a floor vote.Republicans voted together 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
India Today,Lean Right,RFK Jr moves closer to being Trump's health czar with key senate panel vote,"The Republican-led US Senate Finance Committee on Tuesday approved President Donald Trump's nomination of Robert F Kennedy Jr for health secretary, setting the stage for a full Senate vote on his confirmation as early as this week. 1 year ago · India",https://ground.news/interest/india-today
The Free Press (Tampa),Lean Right,Senate Finance Committee Advances RFK Jr.'s HHS Nomination In 14-13 Vote,"In a narrow 14-13 vote, the Senate Finance Committee has advanced Robert F. Kennedy Jr.’s nomination for Secretary of Health and Human Services to the full Senate. The nomination, put forth by President Donald Trump, now moves forward amid intense political maneuvering and high-stakes negotiations… Senate Finance Committee Advances RFK Jr.’s HHS Nomination In 14-13 Vote 1 year ago · Tampa, United States",https://ground.news/interest/the-free-press-tampa
Just the News,Lean Right,Senate panel advances RFK Jr's nomination for HHS secretary to final floor vote,"Kennedy got all the Republican votes and no Democratic votes. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
The US Sun,Lean Right,RFK Jr clears 1st health sec confirmation hurdle as Trump cries 'we need Bobby!',"ROBERT F. Kennedy Jr. has cleared the first crucial vote in his quest to helm the Department of Health and Human Services. Republicans in the Senate Finance Committee voted together to approve Kennedy‘s nomination on Tuesday, while Democrats voted against the controversial environmental lawyer’s confirmation. Democratic Senators grilled Robert F. Kennedy Jr. on his anti-vaccine stance during his confirmation hearing in front of the Senate Financ… 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
Washington Times,Lean Right,"RFK Jr. clears major hurdle before finance panel, teeing up full Senate vote","The Senate Finance Committee voted Tuesday to advance Robert F. Kennedy Jr.'s nomination to lead the Department of Health and Human Services after Sen. Bill Cassidy of Louisiana, a key swing vote, joined other Republicans in backing him. 1 year ago · United States",https://ground.news/interest/washington-times
New York Post,Lean Right,Senate Finance Committee advances RFK Jr. nomination for HHS secretary,"President Trump's pick to helm HHS received the support of all 14 Republicans on the panel. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
The Epoch Times,Lean Right,Senate Committee Considers RFK Jr. as Secretary of Health and Human Services,"The U.S. Senate Finance Committee holds a business meeting to consider the nomination of Robert F. Kennedy, Jr., of California, to be Secretary of Health and Human Services at 10 a.m. ET on Feb. 4. ... 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
The Christian Post,Lean Right,"RFK Jr. nomination heads to Senate floor, clears key committee",Robert F. Kennedy Jr. is one step closer to securing a role in the Trump administration as a key United States Senate committee has advance his nomination. 1 year ago,https://ground.news/interest/christianpostcom
WPDE,Lean Right,Robert F. Kennedy Jr.'s HHS nomination advances despite bipartisan vaccine safety concerns,Kennedy needs support from all but three Republicans if Democrats uniformly oppose him. 1 year ago,https://ground.news/interest/wpde_b0f2c8
The Epoch Times,Lean Right,Judge Blocks Trump’s Order to Transfer Men Who Identify as Women to Male Prisons,"A judge on Tuesday temporarily blocked President Donald Trump’s executive order, which mandated that transgender inmates who identify as women be housed in male prisons and that the government cease funding their access to hormone therapy. U.S. District Judge Royce Lamberth in Washington granted the temporary restraining order at the request of three anonymous transgender inmates who filed a lawsuit against Trump’s executive action. Lamberth fou… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Washington Examiner,Lean Right,Judge blocks federal prison system from relocating transgender inmates,"A federal judge on Tuesday temporarily blocked the Trump administration from enforcing its new prison policy that would require transgender inmates to be housed based on their biological sex rather than their gender identity. U.S. District Judge Royce Lamberth issued an 11-page ruling on Tuesday granting a temporary restraining order in favor of three transgender... The post Judge blocks federal prison system from relocating transgender inmates … 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
Sapo,Lean Right,Elon Musk and the economy: a disruptive influence on financial systems,"In a significant development within the U.S. Department of the Treasury, the Bureau of the Fiscal Service has recently come under the purview of the newly established Department of Government Efficiency (DOGE), led by Elon Musk. This transition has raised ... 1 year ago · Portugal",https://ground.news/interest/sapo
NDTV,Lean Right,Elon Musk Has 'Read-Only' Access To Payments Data: US Treasury,"The US Treasury said Elon Musk's government reform team can read data from its highly sensitive payment system but not alter it. 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Fox Business,Lean Right,Treasury Department says DOGE will have 'read only' access to payment systems in letter to Congress,"A Treasury Department official told members of Congress on Tuesday that a tech executive working with the Department of Government Efficiency, or DOGE, will have ""read-only access"" to the government's payment system, stressing that it is committed to safeguarding the system after DOGE was granted access.The official penned a letter in response to lawmakers who were concerned that DOGE's access to the government's payment system for the federal g… 1 year ago · United States",https://ground.news/interest/fox-business
The Epoch Times,Lean Right,Democrats Try to Enter Treasury Building Over DOGE Access,"WASHINGTON—Congressional Democrats tried to gain entry to the Treasury Building, saying they wanted to provide oversight after the Department of Government Efficiency (DOGE) gained access to the Treasury’s federal payments system. Senate Minority Leader Chuck Schumer (D-N.Y.), Sen. Elizabeth Warren (D-Mass.), and other top Democrats spoke at a rally after the would-be oversight squad, led by Rep. Maxwell Frost (D-Fla.) and Rep. Seth Magaziner (D… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
World Socialist Web Site,Far Left,"Trump-Musk wrecking operation illegally shuts down 2 federal agencies, gains access to Treasury payment system","Trump has also given the unelected billionaire control of a Treasury Department unit that carries out 90 percent of all federal payments, including Social Security checks and Medicare reimbursement. 1 year ago · United States",https://ground.news/interest/world-socialist-web-site
