outlet,bias,headline,summary,ground_news_interest_url
Arutz Sheva,Lean Right,"New Orleans ramming suspect didn't act alone, FBI says","Israeli Amb. Danny Danon says mass ramming attack ""not how new year should begin"" as FBI ID's assailant who murdered at least 10 as Shamsud-Din Jabbar. 1 year ago · Israel",https://ground.news/interest/arutz-sheva
New York Post,Lean Right,"FBI looking for other suspects in New Orleans terror attack, killer was ‘not solely responsible’","“We do not believe that Jabbar was solely responsible,"" the bureau told reporters during a news conference. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
End Time Headlines,Lean Right,"State of Emergency declared in Louisiana following deadly terror attack, FBI believes Din Jabbar did not act alone",A driver who killed 10 and wounded 30 when he plowed his vehicle into New Year’s revelers in New Orleans has been identified. Shamsud Din Jabbar was named by the FBI as the driver who rammed a white pickup truck at high speed into a crowd of pedestrians in the city’s packed French Quarter district […] 1 year ago,https://ground.news/interest/end-time-headlines
NDTV,Lean Right,Two Homemade Bombs Found And Made 'Safe' In New Orleans: FBI,"Investigators in New Orleans on Wednesday found two homemade bombs in the wake of a deadly truck attack in the city's French Quarter, and those devices have been ""rendered safe,"" an FBI official said. ""As of now, two IEDs have been found and rendered safe,"" FBI special agent Alethea Duncan told a press conference, using an acronym for improvised explosive devices.(Except for the headline, this story has not been edited by NDTV staff and is publi… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Hot Air,Lean Right,FBI: Now We Don't Believe This *Terrorist* Acted Alone,"1 year ago · Arlington, United States",https://ground.news/interest/hot-air
arcamax.com,Lean Right,FBI says man who drove into New Orleans crowd didn't act alone; agency calls actions act of terrorism,Investigators said they believe a driver intentionally struck and killed several pedestrians early Wednesday on a crowded street in the French Quarter of New Orleans in an “evil” act of terrorism. But they don’t think the Texas man acted ... 1 year ago,https://ground.news/interest/arcamaxcom
The US Sun,Lean Right,Sugar Bowl 'ring of steel' deployed with extra anti-terror police drafted,"THE Sugar Bowl is implementing heavy security measures following a terror attack in Louisiana. Notre Dame and Georgia will face off in their postponed College Football Playoff matchup on January 2. GettyNew Orleans is implementing heavy security for the upcoming Sugar Bowl[/caption] GettyThe Sugar Bowl was delayed following the terror attack in New Orleans[/caption] The two powerhouse schools were set to play on New Year’s Day, but a terror atta… 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
Globo,Lean Right,Will Super Bowl LIX be delayed after New Year's attack? Learn more,"The college football final, scheduled for New Orleans, would take place on January 1 and had its date changed. On New Year's Eve in the city of New Orleans, a driver hit a crowd, leaving 15 dead and about 30 injured. The attack took place on Bourbon Street, a street less than 2 km from the Caesars Superdome stadium, home of Super Bowl LIX and the Sugar Bowl (final of the university league). Thus, the Sugar Bowl was delayed by 24 hours, leaving N… 1 year ago · Brazil",https://ground.news/interest/globo
Clarin,Lean Right,"The NFL confirmed that the Super Bowl LIX in New Orleans ""will be safe,"" after the New Year massacre","This Wednesday he postponed for 24 hours the Sugar Bowl of college football in homage to the 15 deaths that left the attack. 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
News,Lean Right,Tragic reason 18yo died in terror attack,"A nursing student, a Princeton football star and a father of two were among the victims killed in New Orleans when a terrorist rammed his truck into a crowd on the city’s iconic Bourbon Street during a New Year’s celebration. 1 year ago",https://ground.news/interest/news_356a3f
Yeshiva World News,Lean Right,"Biden Address Nation Following New Orleans, Las Vegas Attacks","President Joe Biden in an address Wednesday night said that “no one should jump to conclusions” and added that he is directing top law enforcement officials to continue to “intensively” investigate the deadly attack in the French Quarter in New Orleans. “The law enforcement and intelligence community are continuing to look for any connections, associations or coconspirators. We have nothing additional to report at this time. The investigation is… 1 year ago",https://ground.news/interest/yeshiva-world-news
The Straits Times,Lean Right,Sugar Bowl postponed over New Orleans attack,"The game, originally scheduled for the evening of Jan 1, is now postponed to the next day. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
TMZ,Lean Right,Ex-Princeton Football Player Tiger Bech Killed In New Orleans Terrorist Attack,"Former Princeton football standout Tiger Bech was killed in the New Orleans terrorist attack early Wednesday morning. 1 year ago · Los Angeles, United States",https://ground.news/interest/tmz
Washington Examiner,Lean Right,College football’s Sugar Bowl postponed after New Orleans terrorist attack - Washington Examiner,"The highly anticipated Sugar Bowl matchup between Georgia and Notre Dame has been postponed in the wake of the New Orleans terrorist attack that killed at least 10 and seriously injured dozens of people. Per ESPN sources, the Sugar Bowl will kick off tomorrow at 4 pm Eastern. https://t.co/oEjhIjGzDG— Pete Thamel (@PeteThamel) January 1, 2025 The game will be pushed from New Year’s Day to Thursday with a 4 p.m. start time. It was initially resc… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
The Epoch Times,Lean Right,Sugar Bowl Postponed After Deadly New Orleans Terrorist Attack,"The Sugar Bowl college football game between the University of Georgia and the University of Notre Dame has been postponed until Jan. 2, after a deadly terrorist attack struck New Orleans on New Year’s Day. Orleans Parish District Attorney Jason Williams announced the decision during an afternoon press conference. It was later confirmed by Allstate Sugar Bowl Committee CEO Jeff Hundley, less than 12 hours after U.S. citizen Shamsud-Din Jabbar al… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
BioBioChile,Lean Right,American Football's Traditional Sugar Bowl Suspended After Massive Hit in New Orleans · Global Voices,"The traditional “Sugar Bowl” of U.S. college football, which would be held this Wednesday at Caesars Superdome in New Orleans (Louisiana), has been postponed to Thursday after the attack that ended with at least 10 people dead. “The quarterfinals of the 2025 college football playoffs at the ‘Allstate Sugar Bowl’ have been postponed until tomorrow. We will communicate more details as they become available,” the party’s organizing committee report… 1 year ago · Chile",https://ground.news/interest/biobiochile
The Center Square,Lean Right,Sugar Bowl postponed as investigation into New Orleans terror attack continues,"(The Center Square) – The 2025 Sugar Bowl, scheduled to be played Wednesday night in New Orleans, has been postponed as federal, state and local law enforcement continued their investigation 1 year ago · United States",https://ground.news/interest/the-center-square
OC Register,Lean Right,Sugar Bowl postponed after deadly truck attack in New Orleans,"CFP quarterfinal between Georgia and Notre Dame will be played Thursday instead of Wednesday. 1 year ago · Orange County, United States",https://ground.news/interest/oc-register
India Today,Lean Right,Sugar Bowl postponed for 24 hours following New Orleans Bourbon Street attack,The Sugar Bowl was rescheduled to Thursday after a deadly New Year’s truck attack in New Orleans’ French Quarter prompted Superdome lockdowns and heightened security measures. 1 year ago · India,https://ground.news/interest/india-today
wibc.com,Lean Right,Sugar Bowl Postponed After Terror Attack in New Orleans,Thousands of Hoosiers in the city for the game are now in the wake of the tragedy. 1 year ago,https://ground.news/interest/wibccom
The Free Press (Tampa),Lean Right,Former Princeton Football Star Tiger Bech Among Victims Of New Orleans Terror Attack,"Tiger Bech, a former Princeton football standout, was tragically killed in the New Orleans terror attack on New Year’s Day. The 28-year-old was visiting the city during the holiday season.   Bech, a beloved figure at Princeton, was known for his energy, determination, and athletic… Former Princeton Football Star Tiger Bech Among Victims Of New Orleans Terror Attack 1 year ago · Tampa, United States",https://ground.news/interest/the-free-press-tampa
New York Post,Lean Right,Georgia vs. Notre Dame CFP Sugar Bowl game set to be played after New Orleans New Year’s attack,"The New Orleans Superintendent of Police said the city is working to ensure the Caesars Superdome is safe for Wednesday's scheduled Sugar Bowl matchup after at least 10 people died and 35 suffered injuries after a man drove a car into people on Bourbon Street on Wednesday morning. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
KDNL,Lean Right,Report: Sugar Bowl postponed after terror attack in New Orleans,"The Sugar Bowl has been postponed after a terrorist plowed through pedestrians in New Orleans early Wednesday morning, according to reports. 1 year ago",https://ground.news/interest/kdnl
WSBT,Lean Right,"Notre Dame, Sugar Bowl Committee release statements on tragic event in New Orleans","Ten people were killed and 35 others injured in New Orleans in what the FBI is investigating as an act terrorist.The driver was killed in a firefight with poli 1 year ago · Mishawaka, United States",https://ground.news/interest/wsbt
arcamax.com,Lean Right,University of Georgia football fans in New Orleans wake up to news of tragic attack,"NEW ORLEANS — The Sugar Bowl offered University of Georgia football fans two reasons to head to New Orleans: celebrate the new year and cheer the Bulldogs playoff matchup against Notre Dame. But within the first few hours of 2025, tragedy ... 1 year ago",https://ground.news/interest/arcamaxcom
Die Presse,Lean Right,Truck explosion in Las Vegas probably suicide,"The explosion of an electric pick-up truck in front of Donald Trump's hotel in Las Vegas was a mystery. Investigators are now warning. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Frankfurter Allgemeine,Lean Right,Investigators see no terrorist motive for explosion in Las Vegas,"A man lets his Cybertruck explode in front of a Trump hotel in Las Vegas and burns to death inside the vehicle. The FBI is now naming the alleged motives for the crime. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
The Center Square,Lean Right,Tesla Cybertruck explosion in Las Vegas investigated as possible terrorism,"(The Center Square) – A Tesla Cybertruck exploded outside the Trump International Hotel in Las Vegas, resulting in the death of the driver and injuries to seven bystanders. Authorities are 1 year ago · United States",https://ground.news/interest/the-center-square
India TV News,Lean Right,"Tesla Cybertruck explosion: Firework mortars, gas canisters stuffed inside vehicle | What we know so far","Las Vegas: Firework mortars and camp fuel canisters were found stuffed into the back of the Tesla Cybertruck that exploded outside US President-elect Donald Trump's Las Vegas hotel early on Wednesday, killing a suspect inside the vehicle and sparking an intense investigation into possible terrorism. Las Vegas Metropolitan Police and Clark County Fire Department officials said that a person died inside the futuristic-looking pickup truck and seve… 1 year ago · India",https://ground.news/interest/india-tv-news
The Sun,Lean Right,Cybertruck bomber named after blast killed one outside Trump's hotel,"THE Tesla Cybertruck bomber has been identified as US Army veteran Matthew Livelsberger. Livelsberger, 37, reportedly served at the same New Orleans army base as the New Orleans terror suspect who killed 15 in a horror massacre on the same day. The Tesla Cybertruck blew up outside the Trump hotel in Las Vegas on New Year’s Day The truck was seen up in flames following the blast The terrifying blast outside one of Donald Trump’s hotels killed Liv… 1 year ago · United Kingdom",https://ground.news/interest/the-sun_dd9bb3
Al Bawaba,Lean Right,Details about the Tesla Cybertruck explosion in Los Angeles,"ALBAWABA – A Tesla Cybertruck, a battery electric pickup truck built by Tesla since 2023, exploded in Los Angeles in front of Trump hotel and killed one driver... 1 year ago · Amman, Jordan",https://ground.news/interest/albawaba
Times Live,Lean Right,"Tesla Cybertruck explodes outside Trump Las Vegas hotel, killing driver","A Tesla Cybertruck exploded outside the Trump International Hotel Las Vegas on Wednesday, killing the driver and injuring seven others, and the FBI was investigating whether the blast was an act of terrorism, officials said. 1 year ago · Johannesburg, South Africa",https://ground.news/interest/times-live
NDTV,Lean Right,New Video Shows Tesla Truck Exploding Outside Trump Hotel In Las Vegas,"A Tesla Cybertruck parked outside US President-Elect Donald Trump's Las Vegas hotel exploded, killing one person who was standing close to the door.  A CCTV video showed the silver truck parked at the front gate of the Trump hotel and a man is standing at least 15 feet away from the truck with his luggage.  A few seconds later, the truck explodes, throwing the man several feet away because of the shockwave. The Tesla cybertruck turned into a fir… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Bangkok Post,Lean Right,One dead after Cybertruck explodes outside Trump hotel,"LAS VEGAS — One person was killed and at least seven people were injured after a Tesla Cybertruck exploded outside the Trump International Hotel in Las Vegas on Wednesday morning, authorities said, and officials were investigating any possible links to an earlier attack on a crowd in New Orleans. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
Neue Zürcher Zeitung,Lean Right,Las Vegas: Tesla Cybertruck explodes in front of Trump Hotel - one person dead,"A vehicle from the American electric car manufacturer Tesla caught fire in the US state of Nevada. The person inside died. The FBI is currently investigating whether the explosion was a terrorist act. 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
NOS,Lean Right,"One dead, one injured in Tesla explosion at Trump Hotel in Las Vegas","A Tesla Cybertruck exploded in front of the Trump Hotel in Las Vegas. The driver died, a spokesperson for the state of Nevada said. Seven people were also injured by the impact. They were taken to the hospital with minor injuries. Images show the electric car catching fire after a large explosion. Several more bangs are then heard. The car was rented by the driver. Las Vegas police are trying to remove the body from the futuristic-looking car. N… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
BioBioChile,Lean Right,Videos capture the moment of the explosion of a Tesla Cybertruck at the Trump Hotel in Las Vegas,"On Wednesday morning, a Tesla Cybertruck truck exploded outside the Trump International Hotel in Las Vegas. The incident left one person dead and seven injured. Through social networks, the videos of the moment have gone viral, which is being investigated as a possible “terrorist act.” According to CNN, a surveillance video shows the car passing through the outskirts of the hotel approximately an hour before the incident. Subsequently, the drive… 1 year ago · Chile",https://ground.news/interest/biobiochile
Nevada Globe,Lean Right,"Tesla Cybertruck Explodes Outside Trump Hotel in Las Vegas: One Dead, Seven Injured - Nevada Globe","In a shocking incident on New Year’s Day, a Tesla Cybertruck exploded outside the Trump International Hotel in Las Vegas, resulting in one fatality and seven injuries. The vehicle, reportedly carrying fireworks-style mortars, detonated near the hotel’s entrance around 8:40 a.m. The driver was pronounced dead at the scene, while seven bystanders sustained minor injuries. Authorities, including the FBI, are investigating the explosion as a potenti… 1 year ago",https://ground.news/interest/nevada-globe
DNyuz,Lean Right,1 Dead After a Cybertruck Explodes Outside the Trump Hotel in Las Vegas,"One person was dead and at least seven people were injured after a Tesla Cybertruck exploded and caught fire outside of the Trump International Hotel in Las Vegas on Wednesday morning, according to the authorities. The Las Vegas Metropolitan Police Department received a report of an explosion at about 8:40 a.m. local time at the Trump Hotel. They were told that a 2024 Cybertruck “pulled up to the last entrance doors of the hotel,” Sheriff Kevin … 1 year ago",https://ground.news/interest/dnyuz
National Post,Lean Right,Tesla truck catches fire and explodes outside the lobby of Trump's hotel in Las Vegas,"One person died and seven more were injured Wednesday when a Tesla truck caught fire and exploded outside President-elect Donald Trump’s Las Vegas hotel, authorities said. 1 year ago · Canada",https://ground.news/interest/national-post
Welt,Lean Right,Tesla explodes in front of Trump hotel – one dead: “We have never seen anything like this before” – INTELLI.NEWS,"For reasons still unknown, a Tesla Cybertruck exploded in Las Vegas, right in front of a hotel owned by Donald Trump. The driver was killed. Elon Musk, the head of the car manufacturer, has already commented. Source 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
Bild,Lean Right,1 dead person in Las Vegas: Tesla explodes in front of Trump Tower,"Las Vegas — Should another terrible act be committed here just a few hours after the terrorist attack in New Orleans? Big excitement about Trump... 1 year ago · Berlin, Germany",https://ground.news/interest/bild
politika.rs,Lean Right,One person killed in Tesla car fire and explosion outside Trump hotel,"Las Vegas police officials said today that at least one person was killed and seven others were injured when a Tesla Cybertruck caught fire and exploded outside the front door of a hotel owned by Donald Trump in the city. 1 year ago · Belgrade, Serbia",https://ground.news/interest/politikars
Dagens Nyheter.,Lean Right,The explosion outside the Trump hotel is being investigated as a possible act of terrorism,"One person died when an explosion occurred in a Tesla car outside one of Donald Trump's hotels in Las Vegas on New Year's Day. The incident is being investigated as a possible act of terrorism, the police say. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Daily Express,Lean Right,Elon Musk breaks silence after Tesla explodes killing one outside Trump hotel,"A fire has broken out near Trump International Hotel in Las Vegas, with witnesses reporting a ""massive explosion"" from a Tesla Cybertruck. 1 year ago · United Kingdom",https://ground.news/interest/daily-express
focus.de,Lean Right,"Tesla Cybertruck explodes in front of Trump hotel - one dead, seven injured","A Tesla Cybertruck exploded on Wednesday morning in front of a hotel in Las Vegas owned by future US President Donald Trump. One person died and seven others were injured. The cause of the explosion is still unclear. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
El Financiero,Lean Right,Tragedy in Las Vegas: Tesla Cybertruck Truck Exploits in front of a Donald Trump Hotel · Global Voices,"U.S. authorities investigate the explosion on Wednesday of a vehicle in front of the ‘Trump Hotel’ in Las Vegas, as a possible terrorist act, according to ABC News.In the explosion, which occurred at 08:40 local time, the driver of the vehicle was killed and seven people were injured.The vehicle in question, a Tesla Cybertruck, had parked in the hotel’s ‘valet’ area and then exploded without the causes being known.A source quoted by ABC News ind… 1 year ago · Mexico",https://ground.news/interest/el-financiero
End Time Headlines,Lean Right,UPDATE: One dead & seven injured at Trump hotel as Tesla Cybertruck explodes in ‘possible act of terror’ after driving up to front door,AN explosion at Trump Hotel has left one person dead and seven injured just hours after 10 people were killed in a terror attack in New Orleans. Police are looking into whether the blast at Trump International Hotel in Las Vegas was a “possible act of terror” after a Cybertruck pulled up to the front […] 1 year ago,https://ground.news/interest/end-time-headlines
Startups News | Tech News,Lean Right,One person dead after Tesla Cybertruck ‘explodes’ at Trump Hotel in Las Vegas - Tech Startups,"A Tesla Cybertruck erupted in flames on New Year’s Day outside the Trump International Hotel in Las Vegas, leaving one person dead and seven others injured. Witnesses reported that the vehicle arrived at the hotel’s entrance, began emitting smoke, and […] The post One person dead after Tesla Cybertruck ‘explodes’ at Trump Hotel in Las Vegas first appeared on Tech Startups. 1 year ago",https://ground.news/interest/startups-news-tech-news
il Giornale,Lean Right,Fear at the Trump hotel. Tesla Cybertruck explodes: one dead and seven wounded,An electric van went up in flames and exploded in front of the Trump-owned Las Vegas hotel. Here's what happened 1 year ago · Italy,https://ground.news/interest/ilgiornaleit
9News,Lean Right,One person dies in Tesla truck explosion outside Trump's Las Vegas hotel,"One person has died and seven more were injured when a Tesla truck caught fire and exploded outside President-elect Donald Trump's Las Vegas hotel, authorities said.Las Vegas Metropolitan Police and Clark County Fire Department officials said at a news conference on Wednesday local time that a person died inside the vehicle and that they were working to get the body out.Another seven people nearby received minor injuries and were taken to a hosp… 1 year ago · Australia",https://ground.news/interest/9news
7NEWS Australia,Lean Right,One dead as Tesla explodes into flames outside Trump hotel,Multiple people have also been injured. 1 year ago · Australia,https://ground.news/interest/7news-australia
Irish Independent,Lean Right,One person dies and seven injured after Tesla truck explodes outside Donald Trump’s Las Vegas hotel,"One person died and seven more were injured when a Tesla truck caught fire and exploded outside US President-elect Donald Trump’s Las Vegas hotel, authorities have said. 1 year ago · Ireland",https://ground.news/interest/independentie
El Universo,Lean Right,The explosion of a Cybertruck vehicle in front of a Trump Hotel in Las Vegas is investigated as a possible terrorist act,"U.S. authorities are investigating the explosion on Wednesday of a vehicle in front of the ‘Trump Hotel’ in Las Vegas, U.S.A., as a possible terrorist act, ABC News reported. 1 year ago",https://ground.news/interest/el-universo
abc,Lean Right,One person dies from the explosion of a Tesla Cybertruck truck in front of the Trump Tower in Las Vegas,"One person has died and seven more have been injured after a Tesla Cybertruck electric van was set on fire next to the Itnernacional Trump Hotel in Las Vegas this Sunday morning. Las Vegas police reported that the explosion has occurred in the hotel parking lot area around 8.40 a.m. The fatal victim was inside the vehicle, explained Sheriff Kevin McMahill, quoted by the NBC branch. “We are investigating the fire on a vehicle at the entrance to t… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
El Mundo,Lean Right,One person dies and seven are injured in the explosion of a Tesla Cybertruck in front of the 'Trump Hotel' in Las Vegas,"U.S. authorities are investigating the explosion this Wednesday of a vehicle in front of the 'Trump Hotel' in Las Vegas, U.S.A., as a possible terrorist act... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
Globo,Lean Right,Cybertruck explodes and kills a person in front of Donald Trump's hotel in Las Vegas; watch video,"One person died after the explosion of a Tesla Cybertruck vehicle in front of President-elect Donald Trump's hotel in Las Vegas, Nevada, in the United States, this Wednesday. Initial plugin text 1 year ago · Brazil",https://ground.news/interest/globo
n-tv.de,Lean Right,One passenger dead: Cybertruck explodes in front of Trump hotel,"On New Year's morning, a Tesla Cybertruck exploded in Las Vegas - in front of a Trump hotel, of all places. Help came too late for a person who was sitting in the vehicle. It is unclear how the accident happened. 1 year ago",https://ground.news/interest/n-tvde
Jyllands-Posten,Lean Right,Deadly Tesla explosion in front of Trump hotel in Las Vegas,"One person has died and seven have been injured after a Tesla Cybertruck caught fire and exploded in front of a Donald Trump hotel in Las Vegas on Wednesday. The news agency AP reports.... 1 year ago · Aarhus, Denmark",https://ground.news/interest/jyllands-posten
Seeking Alpha,Lean Right,Elon Musk says Tesla is investigating a Cybertruck explosion in Las Vegas (updated),1 year ago · United States,https://ground.news/interest/seeking-alpha
www.larazon.es,Lean Right,At least one dead man when an Elon Musk Tesla exploded at the door of the Trump hotel in Las Vegas,"At least one person has died and seven others have been injured by the explosion of an electric van that was parked at Donald Trump's hotel door in the city of Las Vegas. The wrecked vehicle is the Tesla brand, owned by the tycoon, Elon Musk close collaborator of the next president of the U.S. government and owner of the hotel.The deceased is the driver of the vehicle, who has not had time to escape after the explosion.The police has opened an i… 1 year ago · Spain",https://ground.news/interest/wwwlarazones
Clarin,Lean Right,"Alarmed by the explosion of a Tesla car in front of Trump Tower in Las Vegas: there is one dead, several wounded and they do not rule out an attack","It was a Cybertruck, one of the electric vehicles of Elon Musk's firm.It was in front of the Trump hotel, in the most tourist area of that city of the United States.The police do not rule out ""a terrorist act."" 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
Svenska Dagbladet,Lean Right,Tesla explodes at Trump's hotel,"One person has died after a Tesla cybertruck exploded outside Donald Trump's hotel in Las Vegas, reports Sky News. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
Le Parisien,Lean Right,"A Tesla Cybertruck explodes in front of Trump Tower in Las Vegas, police are investigating “a possible terrorist act”","A car exploded this Wednesday in front of the Trump Tower in Las Vegas (United States), killing the Cybertruck driver and injuring seven people. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
LBC,Lean Right,One person killed and seven injured after Tesla Cybertruck explodes outside Trump hotel,"One person has died and seven more were injured after a Tesla Cybertruck caught fire and exploded outside Donald Trump's Las Vegas hotel. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
La Tercera,Lean Right,One dead and seven injured after fire and vehicle explosion in front of Trump's hotel in Las Vegas,"One person died and seven others were injured after a vehicle burned down and exploded outside the Trump International Hotel in Las Vegas, Nevada, in the United States.According to the Las Vegas Metropolitan Police Department, an investigation was initiated into a fire at the entrance to the hotel, so citizens were asked to avoid the affected area, even though it had been indicated that the accident had been extinguished.According to abc News, t… 1 year ago · Chile",https://ground.news/interest/la-tercera
la Nacion,Lean Right,One person died when a Tesla Cybertruck caught fire and exploded in front of Trump's hotel in Las Vegas,"One person died and seven more were injured on Wednesday when a Tesla Cybertruck truck caught fire and exploded outside the hotel of President-elect Donald Trump in Las Vegas, officials from the Las Vegas Metropolitan Police and the Clark County Fire Department said in a press conference that one person died inside the vehicle and that they were working to remove the body. Seven other people in the vicinity suffered minor injuries and were taken… 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
The Straits Times,Lean Right,EV believed to be Tesla catches fire outside Trump Hotel in Las Vegas,Videos posted to social media showed what appeared to be a Tesla Cybertruck engulfed in flames outside the hotel lobby. 1 year ago · Singapore,https://ground.news/interest/the-straits-times_9bb9e6
Arutz Sheva,Lean Right,"Vehicle explodes outside Trump Hotel in Las Vegas, one dead",One individual was killed and several others were injured as a result of the explosion. 1 year ago · Israel,https://ground.news/interest/arutz-sheva
Washington Times,Lean Right,"Vehicle catches fire, explodes outside Trump's hotel in Las Vegas","A vehicle caught fire and exploded Wednesday outside the lobby of President-elect Donald Trump's hotel in Las Vegas, authorities said. 1 year ago · United States",https://ground.news/interest/washington-times
New York Post,Lean Right,Wild video shows Tesla Cybertruck on fire outside of Trump hotel — as Elon sees in New Year with Trump,"Wild video shows a Tesla Cybertruck in flames Wednesday outside a Trump Tower -- ironically as Tesla owner Elon Musk saw in the New Year with the hotel's namesake, President-elect Donald Trump. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
The Epoch Times,Lean Right,Trump Hotel in Las Vegas Evacuated After Tesla Cybertruck Bursts Into Flames,"A Tesla cybertruck burst into flames outside the Trump International Hotel in Las Vegas on Wednesday morning, prompting evacuations. Eric Trump, executive vice president of The Trump Organization and the second son of President-elect Donald Trump, confirmed the vehicle fire on New Year’s Day. “Earlier today, a reported electric vehicle fire occurred in the porte cochère of Trump Las Vegas,” Eric Trump wrote in a post on social media platform X. … 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Expressen,Lean Right,Tesla car on fire at Trump hotel,"A Tesla car has exploded outside The Trump International Hotel in Las Vegas. In pictures on social media, smoke can be seen rising outside the golden hotel. It is still unclear if anyone was injured, reports the Daily Mail. 1 year ago · Stockholm, Sweden",https://ground.news/interest/expressen
TMZ,Lean Right,Tesla Cybertruck Erupts Into Flames Outside Trump Hotel in Las Vegas,"The Trump International Hotel in Las Vegas is facing a fiery start to 2025 ... a Tesla Cybertruck has been engulfed by flames in front of its business. 1 year ago · Los Angeles, United States",https://ground.news/interest/tmz
Washington Examiner,Lean Right,Police investigating ‘vehicle fire’ at Trump Hotel Las Vegas - Washington Examiner,"The Las Vegas Metropolitan Police Department said Wednesday it was investigating what it described as a “vehicle fire” outside the entrance of the Trump Hotel. “We are investigating a vehicle fire at the entrance to Trump Towers,” the LVMPD said in a statement. “The fire is out. Please avoid the area.” The Trump International Hotel Las Vegas could not be reached for further comment or information. A social media video showed a Cybertruck that wa… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
