outlet,bias,headline,summary,ground_news_interest_url
Seeking Alpha,Lean Right,"Trump at Davos: Will pass 'largest tax cut' in American history, reaffirms tariff promise",U.S. President Donald Trump on Thursday doubled down on his election promise of more tax cuts and tariffs. Read more here. 1 year ago · United States,https://ground.news/interest/seeking-alpha
Financial Post,Lean Right,Trump's Attack on 'Illegal' DEI Disorients Corporate America,"(Bloomberg) — President Donald Trump’s executive orders against “illegal” diversity, equity and inclusion policies have left corporations and their lawyers struggling to grasp exactly what that means. 1 year ago · Canada",https://ground.news/interest/financial-post
Le Parisien,Lean Right,"Come to America or pay taxes: in Davos, Donald Trump's pressure on business owners","President Donald Trump spoke this Thursday at the Davos Forum, in video conference from the White House. He called on companies around the world to settle in the United States to benefit from advantageous taxation. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
teleSUR,Far Left,Trump threatens tariffs on companies that do not manufacture their products in the US.,"He pointed out that the EU treats his country ""very unfairly"" with non-tariff barriers and quality standards. He said that the White House will take action on it, as it is not happy with the hundreds of billions of dollars that the US trade deficit with the Eurozone reaches. US President Donald Trump urged companies around the world to invest and manufacture products in his country this Thursday during the Davos Economic Forum, Switzerland, on p… 1 year ago",https://ground.news/interest/telesurtvnet
Die Presse,Lean Right,The big Trump show in Davos,"The US President addressed the international elite directly from Washington. He promoted the USA as a business location and at the same time threatened punitive tariffs. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
The Epoch Times,Lean Right,Trump to Davos Leaders: ‘Make Your Product in America’ or Face Tariffs,"WASHINGTON—President Donald Trump delivered an “America First” speech on Thursday to global elites at this year’s Davos summit in Switzerland, declaring, “America is back and open for business.” Speaking virtually at the World Economic Forum (WEF), Trump urged global business leaders to invest in the United States, warning them of tariffs if they don’t. Just days after taking office, Trump signed a series of executive orders aimed at tackling in… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
The Center Square,Lean Right,Trump tells world to make products in America or pay tariffs,(The Center Square) – President Donald Trump told world and business leaders Thursday to make products in America or prepare to pay tariffs. 1 year ago · United States,https://ground.news/interest/the-center-square
El Universo,Lean Right,Donald Trump Threatens Tariffs to Foreign Companies: “Produce in the United States or Will Pay”,"US President Donald Trump invited businessmen gathered at the Davos Forum to “produce in the United States” because, if not, they “will have to pay tariffs” to sell their products in that country. 1 year ago",https://ground.news/interest/el-universo
Fox Business,Lean Right,"Trump outlines tax cut plans, tells World Economic Forum 'make your product in America'","President Donald Trump on Thursday delivered remarks virtually to the World Economic Forum in Davos, Switzerland, in which he discussed how his tax plans will look to incentivize companies to make products in America or face tariffs.""To further unleash our economy, our majorities in the House and Senate, which we also took along with the presidency, are going to pass the largest tax cut in American history, including massive tax cuts for workers… 1 year ago · United States",https://ground.news/interest/fox-business
The Straits Times,Lean Right,Trump to world companies: Make products in US or face tariffs,"US President Donald Trump spoke via videoconference at the World Economic Forum in Davos, Swiitzerland. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
il Giornale,Lean Right,"Putin, tariffs and the EU: Cyclone Trump hits Davos","By video link to the World Economic Forum in Davos, Donald Trump attacked the European Union and called the green industry “a scam.” The US president also said he was willing to meet Putin 1 year ago · Italy",https://ground.news/interest/ilgiornaleit
Washington Times,Lean Right,Trump says companies will enjoy lower taxes if products made in U.S.,President Trump called on global businesses to make their products in America in exchange for lower taxes. 1 year ago · United States,https://ground.news/interest/washington-times
Nikkei,Lean Right,"U.S.-China trade relationship just needs to be 'fair,' Trump tells Davos","NEW YORK -- U.S. President Donald Trump said Thursday that trade between the U.S. and China need not be ""phenomenal,"" just ""fair,"" and that he has a "" 1 year ago · Japan",https://ground.news/interest/nikkei
Neue Zürcher Zeitung,Lean Right,What Donald Trump promised at the WEF and how he wants to put pressure on the EU,"In a speech to the WEF participants, the American president promised reforms that would attract huge new investments from Europe to the USA. The EU is treating America and its corporations very unfairly and must move, Trump threatened. 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
News18 India,Lean Right,"‘If You Don’t Make In America, There’ll Be Tariffs’: Trump To Economic Leaders In Davos WEF","President Donald Trump announced at the World Economic Forum in Davos that companies investing in America will benefit from lower taxes, while those not making in America may face high tariffs. 1 year ago · India",https://ground.news/interest/news18-india
NDTV,Lean Right,'Make Your Products In America Or Pay Tariffs': Trump Tells Davos,"US President Donald Trump told world business leaders Thursday to manufacture in the United States or face tariffs, in his first major speech to global leaders since returning to the White House this week. 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Daily Express,Lean Right,Donald Trump lashes out at 'unfair' EU in blistering attack at Brussels,"Donald Trump said he ""loves Europe"" but believes the European Union is riddled with tax and bureaucracy issues. 1 year ago · United Kingdom",https://ground.news/interest/daily-express
Reforma,Lean Right,Trump to Davos: Do your U.S. products or pay tariff,"President Donald Trump says in Davos that offer low taxes to companies that produce in the US and apply tariffs on imports. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
abc,Lean Right,"Trump, the attack on Davos: «My message to the world: either you make your products in America or you pay tariffs»","Three days after swearing in as U.S. President Donald Trump celebrated his first major international appearance in the world’s leading economic conclave of the year, the World Economic Forum in Davos, Switzerland. Trump, who took part remotely from the White House, did not try to please the political, financial and business leaders gathered there. “My message to all the companies in the world is very simple,” the U.S. President said in his speec… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Le Figaro,Lean Right,"“Come and produce in America”, or you will have to “pay customs duties”, Trump tells the bosses meeting in Davos","“If you want to do business elsewhere, you will have to pay customs duties”, which could weigh “hundreds of billions of dollars”, developed the American president. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
Svenska Dagbladet,Lean Right,Trump: Move to US or pay tariffs,"Move your production to the United States or pay punitive duties. That was Donald Trump's message to the world's business leaders when he addressed the World Economic Forum in Davos. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
India Today,Lean Right,Make your product in America or pay tariff: Trump to economic leaders at Davos,"Speaking at the World Economic Forum (WEF), Donald Trump said that while businesses are free to choose where they manufacture their goods, there would be financial consequences for opting out of US-based production. 1 year ago · India",https://ground.news/interest/india-today
n-tv.de,Lean Right,Speech to the World Economic Forum: Trump expects mega investments - and threatens tariffs,"Just a few days after taking office, US President Trump spoke via video link at the World Economic Forum in Davos. The Republican is always present there anyway. Details of his tariff plans in particular are eagerly awaited. 1 year ago",https://ground.news/interest/n-tvde
Globo,Lean Right,FT/Analysis: How to stop Donald Trump from exporting trade wars,"The real threat is the risk of a global recession, not the dislocation of supply chains 1 year ago · Brazil",https://ground.news/interest/globo
politika.rs,Lean Right,World Trade Organization Director: Trade war a disaster for global growth,"Any trade war would have catastrophic consequences for global economic growth, World Trade Organization Director-General Ngozi Okonjo-Iweala warned today in a debate at the 55th World Economic Forum in Davos. 1 year ago · Belgrade, Serbia",https://ground.news/interest/politikars
Spectator UK,Lean Right,Gary Neville ducks Trump questions in Davos,"Well, well, well. The former footballer and pundit Gary Neville has been spotted on the streets of Davos during the 2025 conference of the World Economic Forum. The ex-BBC presenter is not known to keep quiet about his views, with the former sports star keen to highlight his Labour membership and speaking up on British 1 year ago · London, United Kingdom",https://ground.news/interest/spectator-uk
Crooks and Liars,Far Left,CNN's Daniel Dale Fact Checks Trump's Davos Speech,"CNN's Daniel Dale fact checks some of the many lies told by Trump at the World Economic Forum in Davos, Switzerland. 1 year ago · United States",https://ground.news/interest/crooksandliarscom
Frankfurter Allgemeine,Lean Right,Donald Trump in Davos: Is he threatening tariffs again? | FAZ Frühdenker,"Trump intervenes in the World Economic Forum, Schönbohm sues the Interior Ministry and for the German handball players everything is at stake. The F.A.Z. newsletter 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
Australian Financial Review,Lean Right,Trump’s tax plans will send Aussie businesses to America,"The promise of a US economic boom driven by lower taxes and deregulation is already starting to turn the heads of Australia’s business titans and entrepreneurs. 1 year ago · Sydney, Australia",https://ground.news/interest/australian-financial-review
Dagens Nyheter.,Lean Right,Trump threatens China with tariffs as punishment for fentanyl,"Newly elected US President Donald Trump says he is considering imposing a 10 percent tariff on imports from China, as punishment for the flood of fentanyl that kills thousands of Americans every year. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Business Live,Lean Right,"Trump reiterates tariff threats for EU, China","But president’s slower approach to duties a slight relief to markets and trade groups 1 year ago · Johannesburg, South Africa",https://ground.news/interest/business-live
Daily Express,Lean Right,Arrest warrants sought for Taliban leaders over horror treatment of women and...,The International Criminal Court is seeking arrest warrants for top Taliban chiefs. 1 year ago · United Kingdom,https://ground.news/interest/daily-express
The Citizen,Lean Right,Taliban reject ICC arrest warrant as 'politically motivated',"ICC chief accuses Taliban leaders of gender-based persecution, while the Taliban counters with claims of double standards and alleged foreign war crimes in Afghanistan. 1 year ago · South Africa",https://ground.news/interest/the-citizen_8f4e4d
Washington Times,Lean Right,Taliban reject request to ICC to arrest top officials for persecuting Afghan women and girls,"The Taliban Friday rejected a court move to arrest two of their top officials for persecuting women, accusing the court of baseless accusations and misbehavior. 1 year ago · United States",https://ground.news/interest/washington-times
The Epoch Times,Lean Right,ICC Seeks Arrest Warrant for 2 Taliban Leaders,"The International Criminal Court’s chief prosecutor, Karim Khan, is seeking arrest warrants for two of the leaders of the Taliban for the “persecution” of Afghan women and girls, he announced Thursday. Karim Khan said he had asked ICC judges to approve warrants for the group’s supreme leader, Hibatullah Akhunzada, 64, and the head of Afghanistan’s Supreme Court, Abdul Hakim Haqqani, 57. In a statement on the ICC’s website Khan said, “My office h… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
NDTV,Lean Right,Taliban Rejects World Court's Arrest Warrant Against Its Leaders,"Afghanistan's Taliban government said on Friday an arrest warrant sought by the International Criminal Court (ICC) for its leaders was ""politically motivated"". It comes a day after the ICC chief prosecutor said he was seeking warrants against senior Taliban leaders in Afghanistan over the persecution of women -- a crime against humanity. ""Like many other decisions of the (ICC), it is devoid of a fair legal basis, is a matter of double standards … 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Washington Examiner,Lean Right,Two Americans remain in Taliban custody following prisoner exchange,"On Jan. 21, the outgoing Biden administration and Trump administration secured the release of Americans Ryan Corbett and William Wallace McKenty from Taliban detention in exchange for Afghan Khan Mohammad, incarcerated on drug and terrorism charges in the United States. Little is known of McKenty, age 69, as his family has “requested privacy.” Previously, the... The post Two Americans remain in Taliban custody following prisoner exchange appeare… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
DNyuz,Lean Right,ICC prosecutor seeks arrest of Afghanistan’s Taliban leaders,"The prosecutor on Thursday said he had filed for the arrest warrants of Taliban leaders in Afghanistan, including Supreme Leader Haibatullah Akhundzada. The charges are of crimes against humanity for . Why were the warrants requested? Prosecutor Karim Khan said there were reasonable grounds to suspect that Akhundzada and chief justice Abdul Hakim Haqqani bore “criminal responsibility for the crime against humanity of persecution on gender ground… 1 year ago",https://ground.news/interest/dnyuz
NOS,Lean Right,ICC prosecutor calls for arrest of Taliban leaders for violating women's rights,"The prosecutor of the International Criminal Court (ICC) in The Hague has requested an arrest warrant for two Taliban leaders in Afghanistan. One of them is supreme leader Haibatullah Akhundzada, an orthodox cleric. Prosecutor Karim Khan claims that Akhundzada, together with justice chief Abdul Hakim Haqqani, is responsible for crimes against humanity, in connection with the large-scale discrimination against women and girls in Taliban Afghanist… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
abc,Lean Right,International Criminal Court Prosecutor Calls for Arrest of Taliban Leaders for Persecuting Women · Global Voices,"The Chief Prosecutor of the International Criminal Tribunal (ITC), Karim Khan, on Thursday called on the body issuing arrest warrants against the Taliban supreme leader, the Mullah Hebatullah Ajundzada, and the head of the Afghan judicial apparatus, Abdulhakim Haqqani, for alleged crimes against humanity related to the “gender persecution” against Afghan women. Khan has indicated in a communiqué issued by his office that he has filed these reque… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Le Figaro,Lean Right,Afghanistan: ICC Prosecutor Calls for Arrest Warrants Against Taliban Leaders · Global Voices,"ICC prosecutor Karim Khan accuses the supreme leader of the Taliban and the president of the Supreme Court persecution related to gender. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
Svenska Dagbladet,Lean Right,ICC prosecutor: Arrest Taliban for crimes against women,"The International Criminal Court (ICC) is seeking to issue an arrest warrant against two high-ranking Taliban leaders in Afghanistan. The Taliban's policies and treatment of women and girls constitute a crime, says Chief Prosecutor Karim Khan. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
Bild,Lean Right,Chief Prosecutor Calls for Arrest Warrant: International Criminal Court vs. Taliban Leader,"The Chief Prosecutor of the International Criminal Court demands an arrest warrant against a leading Taliban leader. Find out more at BILD. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Sapo,Lean Right,British nuclear submarine detected Russian ship near its submarine cables,"This will be the second time, in three months, that a Russian ship has been seen prowling British submarine cables. The ship's presence was interpreted as part of Russia's hybrid war strategy... 1 year ago · Portugal",https://ground.news/interest/sapo
Observador,Lean Right,“We're seeing you.” The UK's warning of Russian spying with ships off the British coast,The Yantar ship circulated again in British waters and this time the defense minister decided to tell the deputies that he had authorized the approach of a nuclear submarine. 1 year ago · Portugal,https://ground.news/interest/observador
il Giornale,Lean Right,UK alert: 'Russian spy ship in our waters',The British Royal Navy has recently tracked a 'Russian spy ship' in British waters. The Yantar may have been used to gather information and map London's underwater infrastructure 1 year ago · Italy,https://ground.news/interest/ilgiornaleit
www.larazon.es,Lean Right,A British Royal Navy nuclear submarine comes to the surface next to a Russian spy ship with a message,English frigate HMS Somerset launched a Merlin helicopter to locate the Russian ship 1 year ago · Spain,https://ground.news/interest/wwwlarazones
Spectator UK,Lean Right,What the Russian spy ship exposed,"Britain is heavily dependent on its underwater infrastructure. Ninety-nine per cent of our digital communications overseas are carried through subsea fibre optic cables. Significant damage to them at the hands of malign actors would jeopardise our way of life. Defence Secretary John Healey reported to parliament on an incident last November when a Russian spy 1 year ago · London, United Kingdom",https://ground.news/interest/spectator-uk
Il Sole 24 Ore,Lean Right,Russian and Chinese ships in the seas of Europe: cases of espionage and (presumed) sabotage are increasing,"Yesterday afternoon, the Royal Navy, the British navy, detected the passage of the Yantar, a spy ship in British waters. All the episodes of recent times: from the cables of the Baltic Sea to the controversial NordStream case 1 year ago · Milan, Italy",https://ground.news/interest/il-sole-24-ore
Expressen,Lean Right,British warning to Putin: “We’ll see you”,"A Russian spy ship was discovered in the English Channel. Now the British Defense Minister John Healey is sending a warning to Vladimir Putin. – We see you, he says according to the BBC. The ship has meanwhile moved on – and is in the North Sea. 1 year ago · Stockholm, Sweden",https://ground.news/interest/expressen
politika.rs,Lean Right,British submarine surfaces near Russian reconnaissance ship as warning,"A British Royal Navy submarine has surfaced near a Russian reconnaissance ship off the English coast as a warning to stop spying on British undersea cables, 1 year ago · Belgrade, Serbia",https://ground.news/interest/politikars
DNyuz,Lean Right,Britain Says Russian Spy Ship Returned to U.K. Waters in Sign of Kremlin Threat,"Britain on Wednesday warned that it faced a growing threat of aggression from Russia, asserting that a Russian spy ship had passed by the English coast for the second time in three months, in the latest incident that seemed designed to test British military capabilities. John Healey, the British defense secretary, told Parliament that two Royal Navy ships were deployed for two days to monitor the passage of the Yantar, which he described as a Ru… 1 year ago",https://ground.news/interest/dnyuz
NOS,Lean Right,Dutch and British navies escort Russian ship in North Sea,"A Russian ship in the North Sea is being escorted by the British and Dutch navies. A British navy ship, a Dutch NH90 helicopter and the Dutch Coastguard are involved. The Russian ship, the Yantar, is in the so-called exclusive economic zone in the North Sea, which is part of international waters, a spokesperson for the Ministry of Defence told the NOS. It previously sailed in Dutch waters. According to the British, the Yantar comes from the Medi… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
El Mundo,Lean Right,London condemns the incursion of a Russian spy ship into its territorial waters,"""I want Putin to hear this message: we are watching you, we know what you are doing and we will not hesitate to take robust action,"" said the British Defense Secretary. 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
Globo,Lean Right,UK warns Putin after 'spy boat' is sighted in British waters: 'We will not shy away from energetic actions',"Defense Minister said that the Russian vessel Yantar is used to 'collect information and map the country's underwater infrastructure'; it was also said to have been sighted in November. British Defense Minister John Healey issued an alert to Russian President Vladimir Putin on Wednesday, reporting that a “spy boat” had been sighted in its waters by the Royal Navy. 1 year ago · Brazil",https://ground.news/interest/globo
Bangkok Post,Lean Right,"Russian spy ship entered British waters twice, UK’s Healey says","A Russian spy ship entered British waters twice in recent weeks, prompting the UK to deploy Royal Navy ships, Royal Air Force planes and a submarine, Defence Secretary John Healey said. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
Le Parisien,Lean Right,"A ""Russian spy ship"" hunted in the English Channel by the British Navy, London warns Putin","Russian incursions cause tension in the North Sea and the Baltic Sea to worsen. The United Kingdom, supported by NATO, is deploying increased means to monitor and protect these critical points of European security. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
Daily Star,Lean Right,Russian spy ship caught in UK waters to map 'critical underwater infrastructure',"According to the defence secretary John Healey, two Royal Navy were dispatched to monitor what he described as a Russian ""spy ship"" after it entered Britain's waters 1 year ago · United Kingdom",https://ground.news/interest/daily-star
GB News,Lean Right,'We see you!' John Healey issues warning to Vladimir Putin after Russian spy vessel spotted in British waters,"Defence Secretary John Healey has issued a stark warning to Vladimir Putin after a Russian spy ship was detected operating near UK waters 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
The US Sun,Lean Right,Brit warships foil Russian spy vessel 'lurking over cables' in English Channel,"ROYAL Navy warships have scared away a Russian spy vessel after it was spotted in the English Channel – as fears grow of international sabotage. Vladimir Putin has been warned “we see you and we’ll take action” after the enemy ship, known as Yantar, started to loiter near to Britain for the second time in months. PARoyal Navy warships have scared away a Russian spy vessel after it was spotted in the English Channel[/caption] SWNSYantar is believ… 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
The Sun,Lean Right,Vlad's spy vessel tracked by Royal Navy in channel as Putin warned ‘we see you’,"A RUSSIAN spy vessel is being closely tracked by the Royal Navy after reappearing in the English Channel. Vladimir Putin has now been warned “we see you & we’ll take action” after the research and intelligence ship, known as Yantar, has been seen loitering near to Britain for a second time in months. SWNSYantar is believed to be a key spy ship for Putin[/caption] Defence Secretary John Healey said this was the second time the Russian spy vessel … 1 year ago · United Kingdom",https://ground.news/interest/the-sun_dd9bb3
LBC,Lean Right,Russian spy ship forced out of British waters by Royal Navy sub,"A Russian ship which was trying to spy on Britain's nuclear weapons capabilities has been forced out of UK waters by a Royal Navy submarine. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
Daily Express,Lean Right,Vladimir Putin sent three-word warning as Russian 'spy ship' enters UK waters,"MPs have been told about a Russian ""spy vessel"" operating around the UK 1 year ago · United Kingdom",https://ground.news/interest/daily-express
Dagens Nyheter.,Lean Right,Sources: No evidence of sabotage behind hijacked sea cables,"The Finnish Central Criminal Police has so far found no evidence that the tanker Eagle S deliberately hijacked a series of important sea cables in the Baltic Sea. The newspaper Helsingin Sanomat reports, citing five sources familiar with the investigation. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Svenska Dagbladet,Lean Right,No evidence of sabotage of the cables in the Baltic Sea,"The Finnish Central Criminal Police have so far found no evidence that the tanker Eagle S intentionally hijacked a number of important submarine cables in the Baltic Sea. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
The Telegraph,Lean Right,Russian ‘spy ship’ tracked in UK waters by Royal Navy submarine,"Moscow’s intelligence ship Yantar enters UK waters in ‘another example of growing Russian aggression’, according to the Defence Secretary 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
n-tv.de,Lean Right,Ukraine war on live score: +++ 15:40 London: Russian spy ship picked up in the English Channel +++,Read all the latest developments and news about the Russian war of aggression on Ukraine in the live ticker on ntv.de. 1 year ago,https://ground.news/interest/n-tvde
Die Presse,Lean Right,Attack on kindergarten group: perpetrator from Aschaffenburg should...,"The suspect who fatally attacked a kindergarten group in Bavaria on Wednesday never began a substitute prison sentence. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
NOS,Lean Right,Suspect in Aschaffenburg knife attack should have been in jail,The man allegedly stabbed a 41-year-old man and a 2-year-old child to death in the Bavarian city on Wednesday. A total of five people were stabbed with the knife. 1 year ago · Netherlands (Kingdom of the),https://ground.news/interest/nos_4ae905
DNyuz,Lean Right,German mayor warns against ‘hatred’ after deadly stabbing,"Aschaffenburg Mayor Jürgen Herzing said he was “shaken up” after a deadly stabbing in his city and urged calm as the attack ramps up Germany’s debate on migration ahead of elections on February 23.  The attack on Wednesday in the southern German state of Bavaria left two people dead, including a 2-year-old boy, with others seriously injured.  Herzing sees ‘parallels’ with earlier attacks  Herzing said at a wreath laying service in the city that … 1 year ago",https://ground.news/interest/dnyuz
Times Live,Lean Right,Two killed in German park in stabbing attack; Afghan suspect arrested,"A 28-year-old man from Afghanistan was arrested after a knife attack on Wednesday in a park in the German city of Aschaffenburg in which two people were killed, including a toddler, police and the state health minister said. 1 year ago · Johannesburg, South Africa",https://ground.news/interest/times-live
Spectator UK,Lean Right,Germans no longer feel safe after these horrific crimes,"In a knife attack in the Bavarian town of Aschaffenburg, a 2-year-old boy and a 41-year-old man were killed in a park on Wednesday. 1 year ago · London, United Kingdom",https://ground.news/interest/spectator-uk
Globo,Lean Right,Knife attack leaves two dead in Germany amid debate over security and immigration,The incident represents the latest in a series of fatal attacks that have fueled the debate over internal security and immigration on the eve of the election next month. 1 year ago · Brazil,https://ground.news/interest/globo
foxwilmington.com,Lean Right,2 people are killed in a knife attack in Germany; Scholz says there must be consequences | Fox Wilmington WSFX-TVAccessibility ToolsIncrease TextDecrease TextGrayscaleHigh ContrastNegative ContrastLight BackgroundLinks UnderlineReadable FontReset,"Two people, including a 2-year-old boy, were killed and three others injured in a stabbing attack in Bavaria on Wednesday. The suspect, a former asylum-seeker who was supposed to be leaving Germany, was arrested. Chancellor Olaf Scholz said that authorities must clear up why the suspect was still in the country. He said the attack, a month before a national election in which curbing irregular migration is a major issue, must have consequences. ‘… 1 year ago",https://ground.news/interest/foxwilmingtoncom
The Epoch Times,Lean Right,Afghan Man Arrested After Toddler and Man Fatally Stabbed in German Park,"A toddler and a man have been killed in a knife attack in Germany on Wednesday, local police said. Authorities have arrested a 28-year-old man from Afghanistan in connection with the stabbing in the Bavarian city of Aschaffenburg some 25 miles southeast of Frankfurt. The suspect was detained near the scene in Schoental Park, an English-style garden in the city where the attack occurred at around 11:45 a.m. local time. The fatalities were a 2-yea… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Le Point.fr,Lean Right,Knife attack in Germany: what we know,"A child and a 41-year-old man were killed in a stabbing attack on Wednesday. The suspect is an Afghan asylum seeker. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
La Tercera,Lean Right,"Two dead, including a two-year-old boy, from a stabbing in a park in central Germany","Two people have died, including a two-year-old boy, and two others have been injured by a multiple stabbing on Wednesday in a park in the German town of Aschaffenburg outside Frankfurt, reported the local police, which confirmed the arrest of the main suspect, of Afghan origin. The attack took place around 11.45 p.m. in Schöntal Park, without the authorities first having reported the possible motives of the aggressor, 28 years old and arrest sho… 1 year ago · Chile",https://ground.news/interest/la-tercera
NDTV,Lean Right,Knife Attacker Kills 2 In Germany Including 2-Year-Old Child,"A knife attacker in Germany killed a two-year-old child and a man and seriously wounded two other people on Wednesday, said police, who arrested an Afghan suspect at the scene. It is the latest in a series of deadly knife attacks to have shaken Germany in recent months, fuelling concerns over public safety. The stabbings happened in a public park in the centre of the Bavarian city of Aschaffenburg at around 11:45 am (1045 GMT), police said. The … 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Arutz Sheva,Lean Right,"2 killed, including toddler, in stabbing by Afghan man in Germany","Attacker followed children leaving daycare, murdered a 2-year-old boy and a 41-year-old man and wounded 2 others.  Police say motive for attack under investigation. 1 year ago · Israel",https://ground.news/interest/arutz-sheva
