outlet,bias,headline,summary,ground_news_interest_url
n-tv.de,Lean Right,After massive protests: Serbian Prime Minister Vucevic resigns,"For months, there have been mass protests in Serbia against corruption in the country. The demonstrators have specifically targeted the government. Prime Minister Vucevic is now drawing the consequences and vacating his position. 1 year ago",https://ground.news/interest/n-tvde
Neue Zürcher Zeitung,Lean Right,Serbia: Resignation of Prime Minister Vucevic to calm mass protests,"Serbia's Prime Minister Milos Vucevic resigned on Tuesday. The protest movement will hardly be satisfied with this. 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
Bangkok Post,Lean Right,Serbian premier resigns as challenge Vučić's rule grows,"BELGRADE — Serbia's prime minister, a key ally of President Aleksandar Vučić, announced his resignation after weeks of escalating protests by students demanding political change in the Balkan nation. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
abc,Lean Right,Serbian Prime Minister Resigns After Three Months of Corruption Protests After Novi Sad Catastrophe · Global Voices,"Serbian Prime Minister Milos Vucecic announced his resignation on Tuesday after nearly three months of protests on the streets that began with the collapse of a train station in the city of Novi Sad, which left dozens dead, amid allegations of corruption. “My irrevocable decision is to resign from the position of Prime Minister,” said Vucecic, who had been in office since May 2024, at a press conference. “I had a long meeting with the President … 1 year ago · Spain",https://ground.news/interest/abc_0c202e
NOS,Lean Right,Serbian PM resigns after months of protests,"Under pressure from months of protests in Serbia, the country's prime minister is stepping down. At a press conference, Prime Minister Milos Vucevic said he hopes his resignation will help ease tensions in the country. ""I call on everyone to calm down and start talking to each other again."" Protests against the government have been taking place in Serbia for months. Thousands of people took to the streets in the capital Belgrade on Friday. The p… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
focus.de,Lean Right,Serbia's head of government resigns after months of protests,"Serbia's Prime Minister Milos Vucevic resigns after several months of anti-corruption protests. ""My irrevocable decision is to resign from the office of Prime Minister,"" Vucevic said at a press conference in Belgrade on Tuesday. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
El Mundo,Lean Right,Serbian Prime Minister Milos Vucevic resigns in the midst of student protests,"Serbian Prime Minister Milos Vucevic announced Tuesday his resignation in the midst of mounting student protests against the government due to the deadly accident in the... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
NDTV,Lean Right,Serbian PM Milos Vucevic Resigns After Months Of Anti-Corruption Protests,"Serbian Prime Minister Milos Vucevic announced on Tuesday that he was resigning, following months of mass demonstrations over the fatal collapse of a train station roof in November. ""My irrevocable decision is to resign from the position of prime minister,"" said Vucevic during a press conference in Belgrade. ""I had a long meeting with the president of Serbia this morning. We talked about this. We talked about everything, and he accepted my argum… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Frankfurter Allgemeine,Lean Right,Serbia: Head of Government Vucevic resigns after anti-corruption protests,"Anti-corruption protests against the government have been taking place in Serbia for weeks. Prime Minister Milos Vucevic has now declared his resignation. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
Observador,Lean Right,Serbian Prime Minister Miloš Vučević resigns after attacks on students at protests,Miloš Vučević resigned one day after members of his party attacked five young men. Students have been protesting against government corruption for weeks after the death of 15 people in Novi Sad. 1 year ago · Portugal,https://ground.news/interest/observador
Bild,Lean Right,Serbia: Prime Minister Milos Vucevic resigns after protests,"Vucevic is the highest-ranking politician to resign following mass protests. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Die Presse,Lean Right,Serbia's Prime Minister has resigned: Pressure on President Vučić grows,"He is the highest-ranking politician to resign since mass anti-government protests swept the country. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Sapo,Lean Right,DeepSeek. Attacks force the blocking of new records,The open-source tool has recently had a significant impact on the international programming community and the technological sector due to its efficiency and low cost The DeepSeek content. Attacks force the blocking of new records appears first in Jornal i. 1 year ago · Portugal,https://ground.news/interest/sapo
BizNews.com,Lean Right,🔒 The Economist: DeepSeek sends a shockwave through markets,Key topics DeepSeek’s R1 AI model outperforms Western tech with lower costs. U.S. tech giants lose $1 trillion in value as AI spending may be excessive. DeepSeek’s success challenges AI geopolitics and raises demand uncertainties. Sign up for your early morning brew of the BizNews Insider to keep you up to speed with the content that matters. The newsletter will land in your inbox at 5:30am weekdays. Register here. The seventh BizNews Conferenc… 1 year ago,https://ground.news/interest/biznewscom
NOS,Lean Right,Groundbreaking chatbot DeepSeek 'hit by cyberattack',"Chinese AI chatbot DeepSeek reported that it was hit by a cyber attack yesterday. As a result, new users were unable to register, although existing users were not affected. DeepSeek spoke of a “large-scale, malicious attack” without going into detail about how it was carried out or who may have been behind it. After a few hours, the problem was resolved. In recent days, DeepSeek has caused a stir in the chip world and in the financial markets. F… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
आज तक,Lean Right,DeepSeek: Why is America upset with this small Chinese startup? Thousands of crores were wiped out,"DeepSeek R1: The Chinese AI model has created a stir in the world at this time. Till now OpenAI's ChatGPT was number-1, but after the arrival of Chinese DeepSeek, billions of dollars have been wiped out from the American market. Not only this, DeepSeek has been cyber attacked and due to this the company has now closed registration. 1 year ago",https://ground.news/interest/_421d90
読売新聞オンライン,Lean Right,China’s Deepseek AI App Sends U.S. Tech Stocks Reeling,"The sudden popularity of a Chinese artificial intelligence app called DeepSeek pummeled tech stocks and captivated Silicon Valley on Monday, prompting debate in political and tech industry circles about how the United States can maintain its lead in AI. 1 year ago · Japan",https://ground.news/interest/_3899b7
The West Australian,Lean Right,What is DeepSeek: The Chinese AI model overtaking ChatGPT,"A Chinese artificial intelligence start-up has wiped billions off the US stock market as users flock to the ChatGPT competitor. But now, registrations have been limited. This is what you need to know. 1 year ago · Australia",https://ground.news/interest/the-west-australian
Washington Examiner,Lean Right,Chinese AI company DeepSeek has US spooked as powerful new competitor,"A Chinese AI company has panicked Wall Street tech investors with its cost-efficient AI model rivaling giants such as OpenAI and Google. DeepSeek developed the model with around $6 million, a small fraction of the cost that other companies incurred training their models, and released it on Jan. 20. OpenAI spent billions developing its ChatGPT... The post Chinese AI company DeepSeek has US spooked as powerful new competitor appeared first on Dail… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
The Straits Times,Lean Right,"Nasdaq, S&P 500 fall as China's DeepSeek AI model hits tech shares","The Dow Jones Industrial Average rose 291.54 points, or 0.67 per cent, to 44,715.79. Read more at straitstimes.com. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
Daily Express,Lean Right,DeepSeek - The Chinese company that struck £1tn blow to US stock market,DeepSeek is an artificial intelligence company which develops open-source large language models. 1 year ago · United Kingdom,https://ground.news/interest/daily-express
www.larazon.es,Lean Right,"DeepSeek, the Chinese AI that has dethroned ChatGPT, victim of a 'large-scale' cyberattack","DeepSeek, the company behind the Chinese AI that in a few days has revolutionized the technology sector, is being cyber-attacked, as explained on its support page: 'Because of the large-scale malicious attacks against DeepSeek services, we are temporarily limiting records to ensure continuity of service. Existing users can log in as usual. Thank you for your understanding and support', says DeepSeek. The platform had already had difficulties thr… 1 year ago · Spain",https://ground.news/interest/wwwlarazones
El Debate,Lean Right,Nvidia falls in front of China’s AI: “The question is why the US didn’t optimize its models first”,"We analyze the fall in the stock market of the technological company with the journalist of El Debate, Chema Rubio, and the Computer Engineer and connoisseur of the... 1 year ago",https://ground.news/interest/el-debate
El Universo,Lean Right,"DeepSeek, the Chinese AI that challenges ChatGPT, suffers cyber attack on a large scale and temporarily limits registrations","DeepSeek, a Chinese artificial intelligence (IA) application seeking to compete with OpenAI’s American ChatGPT, denounced that it is the target of a “large-scale malicious” cyber attack and should temporarily limit user enrollment. 1 year ago",https://ground.news/interest/el-universo
News,Lean Right,"Chinese app nukes US stock market, $1 trillion lost in tech nightmare","Fears that the AI gold rush could be under threat rocked Wall Street on Monday as the US stock market lost more than a trillion dollars in a single day following the emergence of a ChatGPT-like model from China, triggering predictions of turmoil for Silicon Valley and accusations of cheating. 1 year ago",https://ground.news/interest/news_356a3f
Le Parisien,Lean Right,"DeepSeek, ChatGPT's Chinese rival, says it is the victim of a large-scale cyberattack","The Chinese application DeepSeek, which specializes in artificial intelligence, is considered to be the direct competitor of companies such as Open IA. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
Bild,Lean Right,DeepSeek creates a whirlwind: New China AI Reports Massive Cyber Attacks,"According to the Chinese AI startup DeepSeek is confronted with massive cyber attacks. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
The National Desk,Lean Right,Fact Check Team: Chinese AI app DeepSeek sparking concerns over US-China tech rivalry,"Technology stocks took a significant hit this morning after DeepSeek, a one year old Chinese AI company, claimed the top spot in the app store 1 year ago",https://ground.news/interest/the-national-desk
Startups News | Tech News,Lean Right,"DeepSeek faces large-scale cyber attack, forcing it to temporarily limit registrations - Tech Startups","Chinese AI startup DeepSeek is facing a large-scale cyber attack that has led to the temporary suspension of new user registrations. The move comes after millions of users flocked to the Apple App Store, driving the app to surpass OpenAI’s […] The post DeepSeek faces large-scale cyber attack, forcing it to temporarily limit registrations first appeared on Tech Startups. 1 year ago",https://ground.news/interest/startups-news-tech-news
News18 India,Lean Right,‘Large-Scale Malicious Attack’: DeepSeek Degrades Service After Unprecedented Traffic,"Chinese artificial intelligence startup DeepSeek on Monday said that they degraded their service for a brief period owing to a ""large-scale malicious attack."" 1 year ago · India",https://ground.news/interest/news18-india
la Nacion,Lean Right,Dollar Today: A Negative Day on Wall Street Hits the Shares of Argentine Companies · Global Voices,"A negative context on Wall Street, due to the tensions in the technology sector and the emergence of the Chinese firm DeepSeek, shakes the stock markets and drags the shares of Argentine companies in the country and abroad.In that scenario, financial dollars open the week without movement, while Treasury bonds fall.The shake in the international financial market came with news from China, especially because of the growth in DeepSeek downloads an… 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
Investor's Business Daily,Lean Right,"Nvidia, AI Chip Peers Tumble On DeepSeek Implications",Reports that Chinese AI lab DeepSeek has created an AI model that rivals U.S. models sent shockwaves through AI chip stocks on Monday. 1 year ago,https://ground.news/interest/investors-business-daily
DNyuz,Lean Right,Tech stocks fall as China’s DeepSeek sparks U.S. worries about the AI race,"Tech stocks plunged Monday morning, as fears mounted that Chinese artificial intelligence firm DeepSeek leapfrogged U.S. dominance in AI development. The Nasdaq Composite, which tracks the country’s largest tech firms, plunged 3.4% at the opening bell. The Dow fell 180 points and the S&P 500 tumbled nearly 2%. The sell off was sparked by advances claimed by China’s DeepSeek, which released an open-source artificial intelligence model in December… 1 year ago",https://ground.news/interest/dnyuz
End Time Headlines,Lean Right,China's launch of DeepSeek causes Markets around the World to plummet,Tech stocks have plunged around the world after a China AI start-up unveiled a new chatbot that threatens to match its major global competitors at a lower cost. DeepSeek’s new artificial intelligence chatbot has triggered market turmoil that could wipe more than $1.2 trillion (£960bn) off technology companies at the opening bell in New York […] 1 year ago,https://ground.news/interest/end-time-headlines
GB News,Lean Right,Economy alert: US stock market loses $1trillion as tech giants 'spooked' by China 'AI challenger',"1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
New York Post,Lean Right,Nvidia shares fall 12% as Chinese AI startup DeepSeek triggers panic selloff on Wall Street,"Investors reacted to concerns over America’s competitive edge following advancements by Chinese startup DeepSeek. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
The Rio Times,Lean Right,Chinese A.I. Firm DeepSeek Sparks Global Chip Stock Plunge,"A Chinese AI startup, DeepSeek, has sent ripples through the global tech industry with its latest innovation. The company’s new AI model, R1, has matched the performance of leading Western counterparts while using fewer and less advanced chips. This development has sparked a significant sell-off in semiconductor stocks worldwide. On Monday, January 27, 2025, markets […] 1 year ago · Brazil",https://ground.news/interest/the-rio-times
Bangkok Post,Lean Right,DeepSeek buzz puts tech stocks on track for $1tn wipeout,"Chinese artificial intelligence startup DeepSeek rocked global technology stocks Monday, raising questions over America’s technological dominance. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
El Mundo,Lean Right,Earthquake in the markets due to the phenomenon of the Chinese artificial intelligence model DeepSeek: collapse in US and energy technologies around the world,"The Chinese startup DeepSeek has burst the artificial intelligence market. American technology companies plummeted amid concerns in the world of... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
Fox Business,Lean Right,Chinese app DeepSeek hammers US tech stocks with cheaper open-source AI model,"DeepSeek, a new Chinese AI chatbot startup is receiving new attention from Silicon Valley after a surprising launch. 1 year ago · United States",https://ground.news/interest/fox-business
Dagens Nyheter.,Lean Right,Linus Larsson: The Chinese AI system is causing panic in Silicon Valley,"Deepseek, an AI chatbot from China, is causing the stock market to plummet and panicking Silicon Valley giants. DN's Linus Larsson answers four questions about the high-profile service. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
India Today,Lean Right,DeepSeek's 'Sputnik Moment' sends Nvidia and AI giants reeling amid cost revolution,"A Chinese AI startup, DeepSeek, shook markets as its low-cost model fueled doubts over Western dominance, sending Nvidia, Oracle, and others tumbling in a global tech selloff. 1 year ago · India",https://ground.news/interest/india-today
NDTV,Lean Right,"Nvidia, Other AI Stocks Crash After Buzz Around China's DeepSeek","Stocks of global tech giants Nvidia Corp and ASML Holding NV fell after growing buzz around Chinese startup DeepSeek's latest AI model. 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
n-tv.de,Lean Right,"Siemens Energy, Suss Microtec, Aixtron, Infineon, ASML and Nvidia: China's AI causes tech stocks to slump","It's a hit in the Apple Store, but it's causing losses on the stock market: the new Chinese AI tool Deepseek. The program, which has only been available for a few days, is having a particular impact on the share price of chip manufacturer Nvidia. A German company is also suffering. 1 year ago",https://ground.news/interest/n-tvde
The Free Press (Tampa),Lean Right,DeepSeek: The Rising Star In Open-Source AI Goes Down From Malicious Attack,"DeepSeek, a rising star in advanced AI solutions, has recently experienced a series of large-scale malicious attacks on its online services Monday following media buzz about the AI platform. “DeepSeek’s online services have recently faced large-scale malicious attacks. To ensure continued service, registration is temporarily… DeepSeek: The Rising Star In Open-Source AI Goes Down From Malicious Attack 1 year ago · Tampa, United States",https://ground.news/interest/the-free-press-tampa
il Giornale,Lean Right,"Cyclone DeepSeek, all about the Chinese ChatGPT that is bringing down Wall Street's tech giants",The Chinese startup app is the first to download in the US and its high efficiency calls into question the need for large expenses for AI 1 year ago · Italy,https://ground.news/interest/ilgiornaleit
Clarin,Lean Right,Earthquake on Wall Street: The break-in of a Chinese start-up leads to the collapse of technological actions,"The Chinese Deep Seek claims to develop artificial intelligence applications at a much lower cost than giants like Nvidia, who in a single day lost market value by US$50 billion.The Nasdaq index falls more than 4% in the premarket.Expert explanations. 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
Frankfurter Allgemeine,Lean Right,DeepSeek causes AI thunderstorms — Nvidia & Co. lose significantly,"Experts think concerns about a Chinese advantage are overblown. But investors are selling many stocks that had previously done well and were therefore highly valued. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
Die Presse,Lean Right,DeepSeek from China sends US tech stocks into a tailspin,"The Americans have been ahead of the game when it comes to artificial intelligence. But now the Chinese start-up DeepSeek is preparing to compete with OpenAI. And the stock markets are shaking. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Svenska Dagbladet,Lean Right,Fear of Deepseek shakes the stock market | Björn Jeffery,"ANALYSIS. Hundreds of billions have been invested in AI chips, making Nvidia the world's most valuable company. A small Chinese player is now challenging the need for the investments - and the stock market is starting to tremble. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
Financial Post,Lean Right,"Nvidia, ASML Plunge as DeepSeek Triggers Tech Stock Selloff",(Bloomberg) — Nvidia Corp. and ASML Holding NV shares plunged early Monday as Chinese artificial intelligence startup DeepSeek appeared to provide comparable performance to Western chatbots at a fraction of the price. 1 year ago · Canada,https://ground.news/interest/financial-post
Seeking Alpha,Lean Right,China's ChatGPT moment: Tech stocks fall as U.S. lead in AI race may be at risk,Tech stocks slide as Chinese AI startup DeepSeek triggers fears of China overtaking the U.S. in the AI race. 1 year ago · United States,https://ground.news/interest/seeking-alpha
Nikkei,Lean Right,Rise of China's DeepSeek hammers Nvidia and other AI chip shares,HONG KONG -- Expectations that China's DeepSeek will unleash a new era of cost-efficient large language model training for artificial intelligence are 1 year ago · Japan,https://ground.news/interest/nikkei
Le Figaro,Lean Right,AI: China's DeepSeek worries Asian markets,"Last week, a Chinese start-up presented a new model that consumes less energy, which is shaking up market participants. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
Il Sole 24 Ore,Lean Right,"Nasdaq at a peak with Nvidia, the Chinese DeepSeek (AI) scares tech. EU stock exchanges down during the Fed-BCE week","Heavy St, Infineon and Asml. At Piazza Affari, all eyes are still on MPS and Mediobanca. Oil falls, euro regains strength above 1.05 dollars. Spread returns above 110 points, return down 1 year ago · Milan, Italy",https://ground.news/interest/il-sole-24-ore
Australian Financial Review,Lean Right,Tech jitters to hit ASX after China offers up AI rival,"Australian shares are poised for a cautious start as investors worry about China’s AI progress, the Federal Reserve meeting and key local inflation data. 1 year ago · Sydney, Australia",https://ground.news/interest/australian-financial-review
Mondoweiss,Far Left,"Yes Elon Musk, you can be both a Zionist and a Nazi","Speaking at an AFD campaign rally this weekend, still reeling from the salute controversy, Musk reaffirmed his support for the party and urged Germans to move past “their guilt.” The historical and ideological affinities between Zionism and white supremacy run deep. 1 year ago",https://ground.news/interest/mondoweiss
Clarin,Lean Right,"Bill Gates left for Elon Musk for his support of the extreme German right: ""It's crazy""","“If someone is superintelligent, and he is, he should think about how he can help. But this is populist agitation,” the co-founder of Microsoft questioned. 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
Daily Express,Lean Right,Fury as Elon Musk urges Germany to 'move on' hours before Auschwitz anniversary,"Speaking virtually at the Halle gathering, Elon Musk shared the stage with AfD leader Alice Weidel, as the party sees a surge in popularity ahead of the election. 1 year ago · United Kingdom",https://ground.news/interest/daily-express
Observador,Lean Right,"Elon Musk, the chaotic","In the third episode of “The Richest Man in the World” we followed Kimbal's lead. Elon Musk's brother describes the businessman as someone prone to chaos. And, in fact, there is no shortage of examples. 1 year ago · Portugal",https://ground.news/interest/observador
brusselssignal.eu,Lean Right,Musk weighs in via video at German party AfD’s conference,US tech billionaire Elon Musk has appeared in a video call at the election campaign kick-off of the Alternative for Germany Party (AfD)… 1 year ago · Belgium,https://ground.news/interest/brusselssignaleu
The Telegraph,Lean Right,Late AfD surge threatening to spoil party for German poll front-runner,"In the home town of the man poised to become Germany’s next chancellor, there is a whiff of nervous excitement in the air. 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
News,Lean Right,‘F*** him’: Aussie celeb leads Elon backlash,"Australian celebrity Ethan Marrell, known for “Ozzy Man Reviews” videos that attract millions of views, sparked controversy on the weekend by selling his Tesla to protest Elon Musk’s political views. 1 year ago",https://ground.news/interest/news_356a3f
n-tv.de,Lean Right,Criticism after AfD performance: Musk's statements trigger anger and fear in Poland and Israel,"Elon Musk speaks at the AfD election campaign opening. The Germans must leave behind ""the guilt of the past"". Poland's head of government Donald Tusk finds clear words about this - Chancellor Olaf Scholz answers him. 1 year ago",https://ground.news/interest/n-tvde
DNyuz,Lean Right,Elon Musk Tells German Far-Right To Get Over ‘Past Guilt’,"Tech billionaire Elon Musk addressed a rally for the far-right Alternative for Germany (AfD) party on Saturday, urging attendees to move on from past guilt related to the country’s Nazi history. Newsweek has contacted Musk via an email to Tesla for comment. Why It Matters Musk’s remarks, delivered virtually at the event in Halle, Germany, were made alongside AfD leader Alice Weidel, less than a month before the country’s February 23 general elec… 1 year ago",https://ground.news/interest/dnyuz
The Media Line,Lean Right,Germany’s Identity at a Crossroads as Far-Right AfD Party Surges in Polls - The Media Line,Strong relations with Israel and a commitment to […] The post Germany’s Identity at a Crossroads as Far-Right AfD Party Surges in Polls appeared first on The Media Line. 1 year ago,https://ground.news/interest/the-media-line
Washington Examiner,Lean Right,Musk tells Germans to 'move beyond' past guilt in party speech - Washington Examiner,"Tesla CEO Elon Musk encouraged Germans to “move beyond” historical guilt in a speech to the right-wing Alternative fur Deutschland party. Musk’s public support for the AfD, which began last month, represents his latest international political venture. After previously hosting a space with the AfD candidate for chancellor, Alice Weidel, Musk took his support a step further by remotely speaking to a crowd of AfD supporters at their election campai… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
News18 India,Lean Right,'Move Beyond Past Guilt': Elon Musk Makes Surprise Appearance At German Far-Right Campaign Event,Elon Musk made a surprise appearance during Germany's AfD (Alternative fuer Deutschland) election campaign event in Halle in eastern Germany on Saturday. 1 year ago · India,https://ground.news/interest/news18-india
The Jewish Chronicle,Lean Right,Musk urges German far-right to move beyond ‘past guilt’ in AfD campaign appearance,"Tech billionaire tells German crowd: ‘It's good to be proud of German culture, German values’ 1 year ago",https://ground.news/interest/thejccom
GB News,Lean Right,Elon Musk makes surprise appearance at AfD event as he tells Germans there is 'too much focus on past guilt',"He said: “It’s good to be proud of German culture, German values, and not to lose that in some sort of multiculturalism that dilutes everything.” The billionaire added that “children should not be guilty of the sins of their parents, let alone their great grandparents.” 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
Arutz Sheva,Lean Right,Elon Musk: 'There is too much focus on past guilt',"Elon Musk delivered a surprise address at a rally for the far-right German party AfD, urging Germans 'to be proud of their values'. 1 year ago · Israel",https://ground.news/interest/arutz-sheva
LBC,Lean Right,Musk urges Germans to ‘stop focusing on past guilt’ as tens of thousands take to streets to protest far-right AfD,"Elon Musk made a surprise appearance at a rally for the German far-right party, urging Germans to ‘stop focusing on past guilt’ as tens of thousands took to the streets to protest against the party. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
Crooks and Liars,Far Left,Elon Musk Calls For Germany To 'Move Beyond' Nazi Guilt,"“There is too much focus on past guilt, and we need to move beyond that,” Musk told a rally for the far-right Alternative for Germany (AfD). 1 year ago · United States",https://ground.news/interest/crooksandliarscom
Neue Zürcher Zeitung,Lean Right,«Can you hear me?» Suddenly Alice Weidel welcomes Elon Musk in Saxony-Anhalt,"Between German flags, firewall debates and a live broadcast with Elon Musk, the AfD in Saxony-Anhalt is presenting itself as a party of awakening. 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
India Today,Lean Right,Elon Musk tells Germans to move beyond past guilt at far-right party rally,"Elon Musk, despite facing backlash, once again endorsed Germany's far-right AfD party, calling it the nation's “best hope”. His support sparked controversy, coinciding with mass anti-AfD protests across German cities. 1 year ago · India",https://ground.news/interest/india-today
Nikkei,Lean Right,Elon Musk gives unusual video speech at rally of German far-right party AfD,"[Berlin - Takeo Minami] American entrepreneur Elon Musk made a surprise appearance at an election rally held by the German far-right party Alternative for Germany (AfD) on the 25th. Having just spoken to party leader Weidel on X (formerly Twitter) in early January, Musk reaffirmed his support for the party ahead of the general election in February. Musk spoke via video link for a large AfD rally held in Halle, eastern Germany. Musk has built a c… 1 year ago · Japan",https://ground.news/interest/nikkei
Le Point.fr,Lean Right,Elon Musk makes a remarkable appearance at an AfD meeting in Germany,"The billionaire renewed his support for the German far-right party a few weeks before the early parliamentary elections. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
Reforma,Lean Right,Musk Participates in Far Right Rally in Germany · Global Voices,"Elon Musk participated in a rally of the far-right AfD party in Germany, where there were also mobilizations against that formation. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Die Presse,Lean Right,“Elon can you hear me?” The AfD is campaigning with Musk and Kickl,"The tech billionaire will be joining the AfD's election campaign launch in Halle, eastern Germany. Herbert Kickl will also be making an appearance. It's about nothing less than saving Germany, they say. Meanwhile, there are fierce protests outside. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
NDTV,Lean Right,Elon Musk Appears On Video At German Far Right Campaign Event,"Elon Musk made a surprise appearance during Germany's AfD (Alternative fuer Deutschland) election campaign event in Halle in eastern Germany on Saturday, speaking publicly in support of the far right party for the second time in as many weeks. Addressing a hall of 4,500 people alongside party leader Alice Weidel, Musk spoke live via video link about preserving German culture and protecting the German people. ""It's good to be proud of German cult… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
