outlet,bias,headline,summary,ground_news_interest_url
NOS,Lean Right,"Putin says he wants to talk about ceasefire, but makes no commitments","The Russian president said he supports ending the war ""by peaceful means,"" but he sees ""issues that still need to be discussed."" 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
Washington Examiner,Lean Right,Putin praises Trump but outlines possible ceasefire problems,"Russian President Vladimir Putin praised President Donald Trump for his work trying to settle the Russia-Ukraine war but outlined several problems he has with a possible ceasefire. Speaking at a press conference in Moscow alongside Belarusian President Alexander Lukashenko, Putin spoke on the U.S.-brokered ceasefire proposal regarding the war in Ukraine. He sought to toe a fine line between rejecting the offer outright and expressing an interest… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
Daily Express,Lean Right,Russian economy bombshell as Downing Street warns of 'crippling' pressure,"Sir Keir Starmer said a peace deal in Ukraine is needed to ensure the Russian president's war does not maintain a ""choke hold"" on Europe. 1 year ago · United Kingdom",https://ground.news/interest/daily-express
Welt,Lean Right,War in Ukraine: Putin thanks Trump and sets basic conditions for ceasefire,"Putin thanked Trump for his peace initiative, but he has made high demands for a cease-fire. In Moscow, one sees itself on a long-term path of victory after Russia has recently regained some areas in the Kursk region. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
American Military News,Lean Right,"Russia agrees with ceasefire idea, but more talks needed","President Vladimir Putin said Russia agrees with the U.S.-organized ceasefire with Ukraine, but only if it addresses “the root causes” of the war. This is breaking news that will be updated as more information becomes available. Keep reading below. “The idea [of a ceasefire] itself is correct and we are certainly supporting it, but there are issues that need to be discussed. I think that we need to talk to our American colleagues and partners. M… 1 year ago · United States",https://ground.news/interest/american-military-news
Frankfurter Allgemeine,Lean Right,Ukraine-Liveticker: Putin builds a ceasefire on conditions,"Ukraine live score 2024: Latest news & news about the Ukraine war ► Read the latest reports & reports in the FAZ live score 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
Spectator UK,Lean Right,Is Putin really open to a ceasefire with Ukraine?,"Later today, Putin is meeting with US special envoy Steve Witkoff to discuss the ceasefire proposal already agreed to by Ukraine. 1 year ago · London, United Kingdom",https://ground.news/interest/spectator-uk
Die Presse,Lean Right,"Putin on Ukraine: ""We are in favour of a ceasefire, but there are open...","Kremlin leader Vladimir Putin expressed a positive response to the planned 30-day ceasefire. Moscow sees it as an opportunity to make more demands. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
National Post,Lean Right,Adam Zivo: Vladimir Putin is a warmonger. Why is anyone surprised?,"Russia resisting a ceasefire shows it is the true obstacle to peace, not Ukraine 1 year ago · Canada",https://ground.news/interest/national-post
Globo,Lean Right,"Putin says he agrees with ceasefire proposal in war with Ukraine, but wants to discuss terms with the US","The Russian president said that he does not disagree with the ceasefire proposal approved between the United States and Ukraine, but asked a series of questions. 1 year ago · Brazil",https://ground.news/interest/globo
Reforma,Lean Right,Putin claims to be in favour of a truce plan with Ukraine,"Vladimir Putin, President of Russia, said he was in favour of a ceasefire proposal with Ukraine if that would lead to a 'durable peace'. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
LBC,Lean Right,Putin says he 'agrees with ceasefire proposals' but warns 'lots of questions' remain about Ukraine deal,"Vladimir Putin has said that he agrees with the Ukraine ceasefire proposals and said that the deal should lead to a long-term peace. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
abc,Lean Right,U.S. negotiator arrives in Moscow to inform Putin of the truce agreed with Ukraine and ask if he joins it,"The White House emissary, Steve Witkoff, arrived in Moscow this Thursday with the intention of informing President Vladimir Putin of the content of the agreement reached with Ukraine in Saudi Arabia for a 30-day truce. However, Putin has given more importance to his umpteenth summit with his Belarusian counterpart, Alexander Lukashenko, and has relegated the meeting with Witkoff to a gap in his agenda for the last hour of the afternoon. Meanwhil… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Arab News,Lean Right,"Putin backs US ceasefire idea for Ukraine, but says details need to","MOSCOW: President Vladimir Putin said on Thursday that Russia agreed with US proposals to stop fighting but said that any ceasefire should lead to a long-lasting peace and would have to deal with the root causes of the conflict. “We agree with the proposals to cease hostilities,” Putin told reporters at a news conference in the Kremlin following talks with Belarusian President 1 year ago · Riyadh, Saudi Arabia",https://ground.news/interest/arab-news
Just the News,Lean Right,"Putin rejects immediate ceasefire, but is open to a permanent peace deal","""We agree with the propositions to stop hostilities. Let me proceed from the fact that such ceasefire should be such that would lead to permanent peace and remove the initial original causes of the crisis,"" Putin said. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
KGAN,Lean Right,Putin agrees 'in principle' with US ceasefire proposal as Trump meets with NATO head,The Trump administration is continuing to hold high-stakes talks to help bring an end to the Russia-Ukraine war. 1 year ago,https://ground.news/interest/kgan
Bild,Lean Right,Ukraine War: Vladimir Putin Talks About Ceasefire Plan Today,"Vladimir Putin is responding to the ceasefire plan for Ukraine at a press conference today. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Le Point.fr,Lean Right,War in Ukraine: A Tensioned Ceasefire Agreement,"The Russian President wants a ceasefire that leads to a ""sustainable peace"", affirming that he would give ""respite"" to Ukraine, in difficulty on the front. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
arcamax.com,Lean Right,Putin open to 30-day ceasefire with Ukraine with caveats,"Vladimir Putin said Thursday that he agreed in principle with a U.S. proposal for a 30-day ceasefire with Ukraine, but insisted that any truce should pave the way to lasting peace and solve what he called the “root causes” of the conflict. ... 1 year ago",https://ground.news/interest/arcamaxcom
n-tv.de,Lean Right,Ukraine war in liveticker: +++ 20:41 Ukraine: Will not agree to a frozen conflict +++,Read all the latest developments and news about the Russian war of aggression on Ukraine in the live ticker on ntv.de. 1 year ago,https://ground.news/interest/n-tvde
Dagens Nyheter.,Lean Right,After Trump's threat - EU opens for negotiations,"US President Donald Trump is threatening to impose punitive tariffs of 200 percent on wine, champagne and other alcohol products from the EU. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
The Center Square,Lean Right,"Trump threatens 200% tariffs on European wine, spirts","(The Center Square) – President Donald Trump on Thursday threatened European countries with a 200% tariff on wine, champagne and other alcoholic products from France and the European Union as 1 year ago · United States",https://ground.news/interest/the-center-square
Frankfurter Allgemeine,Lean Right,Customs duties on alcohol from Europe: Trump threatens champagne,"The American president announces high tariffs on the famous alcohol from Europe. The stock market responds. What is at stake? 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
la Nacion,Lean Right,"Trump escalates the trade war with Europe and threatens 200% tariffs on wines, champagnes and other alcoholic beverages","WASHINGTON.– U.S. President Donald Trump threatened Thursday with a 200% tariff on wine, champagne and other European alcoholic beverages if the European Union continues its plans to impose a tariff on American whisky.The European Commission said Wednesday that it will impose counter-arances on U.S. goods worth $28 billion from next month, intensifying a global trade war in response to U.S. general charges on steel and aluminium.The European tar… 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
NOS,Lean Right,Trump threatens 200 percent tariff on wine and champagne,The measure is a counter-reaction to European import duties on American products. 1 year ago · Netherlands (Kingdom of the),https://ground.news/interest/nos_4ae905
Business Live,Lean Right,Threat of 200% wine tariff if EU sticks to its whiskey counter-tariff,"Trump calls EU one of the most hostile and abusive taxing and tariffing authorities in the world 1 year ago · Johannesburg, South Africa",https://ground.news/interest/business-live
Globo,Lean Right,Trump threatens to tax European wines and champagnes 200% if the EU doesn't remove the 50% tariff on US whiskey,"A block of European countries decided to retaliate against the United States because of the tariffs imposed by Trump, but the president didn't like it and threatened the region again with new tariffs. 1 year ago · Brazil",https://ground.news/interest/globo
9News,Lean Right,"US President Donald Trump has threatened a 200 per cent tariff on European wine, champagne and spirits if the European Union goes forward with a planned tariff on American whiskey.","US President Donald Trump has threatened a 200 per cent tariff on European wine, champagne and spirits if t... 1 year ago · Australia",https://ground.news/interest/9news
Die Presse,Lean Right,Targeted at wine and champagne: Trump plans to impose fines of 200 percent,"The trade dispute between the US and the EU is escalating: Trump threatens with a 200 percent tariff on European wine and champagne. This would also meet Austrian wine exporters. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
New York Post,Lean Right,Trump threatens 200% tariffs on all alcohol from EU countries after US whiskey tax,"President Trump on Thursday threatened 200% tariffs on all alcoholic products coming from the European Union after the countries levied a 50% tax on whiskey coming from the US. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Welt,Lean Right,Donald Trump threatens 200 percent tariffs on wine and champagne,"In the US-EU customs dispute, Donald Trump is setting fire to the next escalation stage. The US President is threatening to impose high tariffs on wine and champagne – and seems to be targeting France in particular. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
Jyllands-Posten,Lean Right,Trump threatens EU with 200 percent tariff on alcohol,"Here you can follow today's news as they happen. 1 year ago · Aarhus, Denmark",https://ground.news/interest/jyllands-posten
Bild,Lean Right,Donald Trump wants 200 percent tariffs for wine and champagne,"Donald Trump wants to continue to impose duties on the EU. If the tariffs do not fall on US whiskey, he wants to charge 200 percent on wine and champagne. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Daily Express,Lean Right,Donald Trump declares trade war on 'abusive' EU with 200% tariff on wine,Donald Trump has threatened to hit the EU with another devastating blow. 1 year ago · United Kingdom,https://ground.news/interest/daily-express
GB News,Lean Right,Trump threatens HUGE 200% tariffs on 'hostile and abusive' EU in retaliation as trade war escalates,"President Donald Trump has said that he will put a 200 per cent tariff on certain products coming out of the ""hostile and abusive"" European Union if the bloc did not remove one of its own taxes 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
Fox Business,Lean Right,"Trump threatens 200% tariff on French wine, other EU alcohol products",President Trump threatened to impose a 200% tariff on alcohol products from France and other European countries as trade tensions between the U.S. and other nations rise. 1 year ago · United States,https://ground.news/interest/fox-business
Reforma,Lean Right,Amaga Trump with imposing 200% tariff on EU alcohol,"Donald Trump amag with imposing a 200% tariff on EU alcohol if it does not withdraw the recent 50% tariff imposed on US whisky. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
NDTV,Lean Right,"Trump Threatens 200% Tariff On Wine, Champagne From France, EU Nations","US President Donald Trump on Thursday threatened to impose 200-percent tariffs on wine, champagne and other alcoholic products from France and other European Union countries in retaliation against the bloc's planned levies on US-produced whiskey. 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
El Mundo,Lean Right,Trump threatens a 200% tariff on wine and champagne if the EU does not eliminate whisky,"U.S. President Donald Trump said Thursday that he would put a 200% tariff on all wines and other alcoholic products coming from U.S. countries. 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
abc,Lean Right,Trump threatens 200% tariffs on EU wine and liquor in response to US whiskey tax,"US President Donald Trump announced this Thursday his intention to impose 200% tariffs on wine and other alcoholic beverages in the European Union if the bloc does not immediately reverse a 50% tax on US whisky. The measure, which intensifies trade tensions between two historic allies, is part of the tariff pressure strategy that the president has used since the beginning of his second term. “The European Union, one of the most hostile and abusi… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Washington Times,Lean Right,"Trump threatens to hit European Union with 200% tariff on wine, alcohol",President Trump threatened Thursday to impose a massive tariff on wines and other alcoholic beverages from France and other European nations. 1 year ago · United States,https://ground.news/interest/washington-times
Le Figaro,Lean Right,Donald Trump threatens to tax wine and champagne by 200% if the EU maintains its customs duties on American whisky,"The American president threatens to attack European alcohols if the Old Continent does not return to its customs response in the trade war it launched. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
Le Parisien,Lean Right,Donald Trump threatens France and the EU with a 200% tariff on champagne and wines,"The US President had already announced on Wednesday a reprisal against customs duties decided by the European Union. France says it is ""decided to retaliate"". 1 year ago · Paris, France",https://ground.news/interest/le-parisien
Il Sole 24 Ore,Lean Right,Trump: 200% tariffs on EU champagne and wines if he does not cancel 50% on US whiskey. The whole world robs us,"The continuous repartee between the US president, Donald Trump, and the allies affected by the tariffs starts again. A little while ago, on Truth, Trump wrote: “The European Union, one of the authorities... 1 year ago · Milan, Italy",https://ground.news/interest/il-sole-24-ore
Just the News,Lean Right,"Trump threatens 200% tariffs on wines, champagnes from France, other European Union countries","Trump said that this decision would be great for wine and champagne businesses located in the U.S. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
Irish Independent,Lean Right,Donald Trump threatens to impose 200pc tariff on EU alcohol,Taoiseach Micheál Martin met US president Donald Trump yesterday in a hotly anticipated meeting as part of St Patrick’s Day celebrations. His visit today continues with trade and enterprise events. 1 year ago · Ireland,https://ground.news/interest/independentie
Neue Zürcher Zeitung,Lean Right,Avoiding trade war: What EU economists recommend as a better alternative to counter tariffs,"Following Donald Trump's recent tariff attack and the EU's counter-tariffs, the transatlantic trade dispute threatens to escalate. Economists recommend a different strategy to the EU. 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
politika.rs,Lean Right,Russian military takes control of two settlements in Kursk region,"The Russian military has regained control of the settlements of Zaoleshenko and Rubanshchina in the Kursk region, the country's Defense Ministry announced today. 1 year ago · Belgrade, Serbia",https://ground.news/interest/politikars
Globo,Lean Right,Russia says it has retaken 29 Kursk settlements since last week,"Russia significantly accelerated its offensive to expel Ukrainian forces from Kursk, where they took control of around 100 settlements in a surprise incursion into Russian territory in August last year. 1 year ago · Brazil",https://ground.news/interest/globo
EADaily,Lean Right,"What is happening under the Court, the storming of the Guevsky bridgehead and the situation on the fronts: EADaily","EADaily, March 14th, 2025. Operation Potok became one of the most high-profile events in tactical terms, marking the rapid breakthrough of the assault groups of the Veterans brigade, the Akhmat special forces, the 11th Airborne Brigade and the 30th Motorized Rifle Regiment to the northeastern and northern flanks of Sudzhi with subsequent advance into urban development. 1 year ago",https://ground.news/interest/eadaily
World Socialist Web Site,Far Left,Russian forces make major advances in Kursk amid ceasefire talks,"Russian troops are on the verge of recapturing all territory seized by Ukraine in an offensive in Kursk last summer, imparting an air of crisis to calls by US President Donald Trump for a 30-day ceasefire in the US-NATO war against Russia in Ukraine. 1 year ago · United States",https://ground.news/interest/world-socialist-web-site
연합뉴스-Yonhap News Agency,Lean Right,"""Like a DDoS attack"" North Korean army's human wave tactics... ""Ukrainian army pushed back from Kursk""",(Seoul = Yonhap News) Reporter Im Hwa-seop = It has been assessed that the Ukrainian military has recently been pushed out of most of the Kursk region in northwestern Russia that it had occupied by surprise in August of last year... 1 year ago · Korea (the Republic of),https://ground.news/interest/_ae7d36
DNyuz,Lean Right,What to Know About Russia’s Drive to Push Ukraine’s Troops Out of Kursk,"Russian troops appear close to driving Ukraine from all the territory it seized in the Kursk region of Russia last year, a battlefield success that would deny President Volodymyr Zelensky of Ukraine a significant bargaining chip in any negotiations. The Russian push in Kursk appeared to accelerate after President Trump froze military aid and intelligence support to Ukraine on March 3. The flow of aid resumed this week as Ukraine agreed to a Trum… 1 year ago",https://ground.news/interest/dnyuz
9News,Lean Right,Putin says he agrees in principal with US proposal for 30-day ceasefire in Ukraine,Russian President Vladimir Putin says he agrees in principle with a US proposal for a 30-day ceasefire in U... 1 year ago · Australia,https://ground.news/interest/9news
India TV News,Lean Right,"Russia says it has recaptured Sudzha, key town in Kursk region, as Trump presses for diplomatic end to war","Russia’s Defence Ministry on Thursday announced that it has taken over Sudzha, the biggest town in the Kursk region, driving out the Ukrainian army out of the area as US officials sought the Kremlin’s response to a proposed 30-day ceasefire in the three-year war. The announcement comes as Russian troops are close to driving out Ukrainian troops from their last foothold in the Kursk region. The announcement came hours after President Vladimir Put… 1 year ago · India",https://ground.news/interest/india-tv-news
Frankfurter Allgemeine,Lean Right,"Ukraine liveticker: Putin advisor: Ceasefire would be ""breathe for Ukraine""","Russian President probably wants to comment soon +++ Moscow: Peace troops would enter ""direct armed conflict"" +++ Recapture of important city reported in Kursk +++ all developments in live blog 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
teleSUR,Far Left,"Russia frees the strategic city of Sudzha, Kursk province","During the battles in the province of Kursk, Ukraine has suffered the loss of more than 67,150 military personnel. The Russian Ministry of Defense reported this Thursday that the military has liberated the crucial city of Sudzha, in the province of Kursk. This was the largest locality that the Ukrainian Armed Forces managed to take in August 2024 during an offensive. READ ALSO: Russia announces the imminent release of Kursk from Ukrainian troops… 1 year ago",https://ground.news/interest/telesurtvnet
Times Live,Lean Right,Russia 'ready' to discuss peace initiative on Ukraine with US,"Russian foreign ministry spokesperson Maria Zakharova says Russia is ready to talk to the US about a peace initiative discussed between the US and Ukraine and contacts could take place on Thursday. 1 year ago · Johannesburg, South Africa",https://ground.news/interest/times-live
Washington Times,Lean Right,Russia says it has retaken Kursk's biggest town as U.S. awaits Putin's ceasefire response,"Russian forces have driven the Ukrainian army out of the biggest town in Russia's Kursk border region, officials claimed Thursday, as U.S. officials sought the Kremlin's response to a proposed 30-day ceasefire in the three-year war that Ukraine has endorsed. 1 year ago · United States",https://ground.news/interest/washington-times
Republic World,Lean Right,"BREAKING: Russia Retakes Sudzha, Biggest Town Controlled by Ukraine","New Delhi: Russia’s Defense Ministry said on Thursday that it has successfully retaken Sudzha, the largest town in the Kursk region, which had been under Ukrainian control since a surprise cross-border offensive in August 2024. This comes hours after President Vladimir Putin vi 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
The National Desk,Lean Right,Russian forces claim to recapture key Kursk town from Ukraine as Putin mulls ceasefire,The Russian Defense Ministry claims that it recaptured the town of Sudzha. 1 year ago,https://ground.news/interest/the-national-desk
Washington Examiner,Lean Right,Ukrainian forces flee Kursk after losing key city within pocket - Washington Examiner,"Ukrainian forces are fleeing the strategic region of Kursk after Russia took the city of Sudzha in a lightning offensive. In August, Ukraine launched the first invasion of Russia since World War II, rapidly seizing roughly 386 square miles centered on the city of Sudzha. Kyiv hoped to use the enclave as a bargaining chip in negotiations with Moscow, exchanging the territory for Ukrainian territory occupied by Russia. After a daring surprise assa… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
n-tv.de,Lean Right,Ukraine war in live ticker: +++ 10:42 Russians want to have hoisted flag in the center of Suja +++,Read all the latest developments and news about the Russian war of aggression on Ukraine in the live ticker on ntv.de. 1 year ago,https://ground.news/interest/n-tvde
Український мілітарний портал,Lean Right,Finland to Provide Ukraine with Military Aid Package Worth €200 Million,"Finland has announced a new, 28th military aid package for Ukraine, valued at around €200 million. 1 year ago",https://ground.news/interest/_36bd62
The Messenger,Lean Right,Finland announces 200 million euros more in aid to Ukraine and closer defense cooperation,"Finland has announced a new arms package for Ukraine amounting to around 200 million euros, or $217 million, and pledged more defense cooperation with Kyiv. The aid package for Ukraine involves artillery ammunition. Finland's defense minister said on Thursday that… 1 year ago",https://ground.news/interest/the-messenger
Al Arabiya,Lean Right,Finland and Ukraine sign defense cooperation agreement,"Finland and Ukraine have signed a bilateral defense cooperation agreement, Finland's defense ministry said on Thursday. For the latest updates on the 1 year ago · Saudi Arabia",https://ground.news/interest/al-arabiya
n-tv.de,Lean Right,Ukraine war in liveticker: +++ 17:57 Sweden supplies Ukraine with additional ARCHER artillery systems +++,Read all the latest developments and news about the Russian war of aggression on Ukraine in the live ticker on ntv.de. 1 year ago,https://ground.news/interest/n-tvde
