outlet,bias,headline,summary,ground_news_interest_url
Just the News,Lean Right,"Pope Francis still in critical condition, showing signs of 'mild' kidney failure, Vatican says","Pope Francis ""continues to be vigilant and well oriented,"" the Vatican said. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
DNyuz,Lean Right,Pope Francis Suffering From Kidney Failure in Addition to Pneumonia,"Pope Francis is suffering from “initial, mild kidney failure” in addition to the serious respiratory illness that has left the 88-year-old pontiff in critical condition in a Rome hospital, the Vatican said on Sunday. Describing a “complex” clinical picture, the Vatican said that the kidney ailment was “at present under control,” and that there had been no repeat of the respiratory crisis that the pope had experienced on Saturday. The pope was “a… 1 year ago",https://ground.news/interest/dnyuz
focus.de,Lean Right,"""Beginning, mild renal failure"" observed at the Pope","Francis is already in the hospital for ten days. There are new complications. According to his doctors, his condition is still critical. For the first time there is talk of kidney problems. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
Frankfurter Allgemeine,Lean Right,"Concern for Pope Francis: ""Slight kidney failure""","Pope Francis has been treated for ten days in the Gemelli Clinic in Rome. Now ""an initial, mild renal failure"" has been observed. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
Bild,Lean Right,Worries are growing: Beginning kidney failure at Pope Francis,"Blood tests revealed ""an initial, mild renal failure"" in the head of the Catholic Church. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
El Financiero,Lean Right,‘Pray for the Lord to help you’: What is the main risk to the health of Pope Francis?,"Pope Francis remains in critical condition, although he has no longer presented respiratory crises, as reported this Sunday by the Vatican Press Office, in the evening report (Rome time) of the conditions of the pontiff.The pope received two units of concentrated blood, which allowed him to recover the levels of hemoglobin, in addition, thrombocytopenia has remained stable, but some blood tests show a mild initial kidney failure, which is under … 1 year ago · Mexico",https://ground.news/interest/el-financiero
NOS,Lean Right,Vatican: Pope's condition remains critical,"Pope Francis is in critical condition for the second day in a row, the Vatican says. According to a spokesman, doctors tested his blood and diagnosed early-stage kidney failure. The Vatican writes in its latest update that despite his critical condition, Francis is conscious and ""well oriented."" Unlike yesterday, he has not suffered an asthma-like attack. The pope is still receiving supplemental oxygen. Double pneumonia The 88-year-old Francis w… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
Arab News,Lean Right,"Pope Francis in critical condition for second day, Vatican says","VATICAN CITY: Pope Francis, battling double pneumonia, remains in a critical condition for a second day running and his prognosis is still guarded, the Vatican said on Sunday. The pope, 88, was admitted to Rome’s Gemelli hospital on February 14 after experiencing difficulty breathing for several days and subsequently had pneumonia diagnosed in both lungs. 1 year ago · Riyadh, Saudi Arabia",https://ground.news/interest/arab-news
Globo,Lean Right,"Pope had no more respiratory attacks and is still in critical condition, says new medical report",Tests performed this Sunday showed evidence of mild initial renal failure 1 year ago · Brazil,https://ground.news/interest/globo
Reforma,Lean Right,"Papa has 'mild kidney failure', says Vatican","Pope Francis remains in a critical state and blood analysis shows that he has a onset of mild kidney failure, reports The Vatican. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Clarin,Lean Right,The health of Pope Francis: he is still in critical condition and has mild renal impairment,"He is still in hospital at Gemelli Hospital in Rome, although he has not had any new respiratory crises, the Vatican reported.The pontiff remains alert and well-oriented, adds the medical side. 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
Vatican News,Lean Right,"The Pope at Gemelli, the conditions remain critical but without new respiratory crises","Francesco is vigilant, oxygen continues to be administered, blood values improve thanks to transfusions, there is an initial and mild... 1 year ago",https://ground.news/interest/vatican-news
abc,Lean Right,"Pope Francis has symptoms of kidney failure, so far under control","The condition of Pope Francis “continues to be critical” and presents symptoms of “initial, mild kidney failure, which is currently under control”. Doctors keep the “prognostic reserved”. This morning they celebrated Mass in his room, the first time since he entered the hospital. The medical part confirms that no new respiratory crises have occurred, that he has reacted well to blood transfusion and that thrombocytopenia, lack of platelets, rema… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
teleSUR,Far Left,Pope Francis continues in a delicate state but without respiratory crisis,"A new medical bulletin from the Press Office of the Holy See was published this Sunday afternoon with an update on the state of health of the Holy Father. Pope Francis, hospitalized since February 14 at Gemelli Policlinic Hospital in Rome, is still receiving oxygen and blood values have improved thanks to the blood transfusions he has received. However, he has a mild initial kidney failure, which did not prevent him from attending Mass today. RE… 1 year ago",https://ground.news/interest/telesurtvnet
The Algemeiner,Lean Right,"Pope Frances in Critical Condition, Hospitalized for Double Pneumonia","Pope Francis waves from a balcony, on the day he delivers his “Urbi et Orbi” (To the city and the world) message at St. Peter’s Square, on Easter Sunday, at the Vatican, March 31, 2024. Photo: REUTERS/Yara Nardi i24 News – The Vatican announced on Sunday that Pope Francis’ health condition “continues to be critical” after he suffered a severe respiratory crisis requiring the administration of high-flow oxygen. The 88-year-old pontiff, who has be… 1 year ago · New York, United States",https://ground.news/interest/the-algemeiner
The Epoch Times,Lean Right,"Pope Has Signs of Mild Kidney Failure, Remains in Critical Condition: Vatican","Pope Francis is conscious but showing signs of mild kidney failure, and he remains in critical condition with a complex lung infection after suffering a respiratory crisis, the Vatican said on Feb. 23. Some of the pope’s blood tests show “an initial, mild, renal failure, which is currently under control,” the Vatican said on Feb. 23. He continues to be “vigilant and well oriented.” The pope, 88, was hospitalized at the Policlinico Agostino Gemel… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Svenska Dagbladet,Lean Right,Pope has early stage kidney failure,"The condition of 88-year-old Pope Francis remains life-threatening. Blood tests show he has “initial, mild kidney failure,” but doctors say the situation is under control. He is still receiving large amounts of supplemental oxygen. Nuns and priests from around the world gathered outside the Gemelli Hospital in Rome on Sunday to pray and sing for the pope ... 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
Die Presse,Lean Right,Concern for Pope: Slight kidney failure occurred,"The condition of the head of the church remains ""critical"", but is under control, says the Vatican. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Our Sunday Visitor,Lean Right,Pope’s condition still ‘critical’ with signs of renal insufficiency under control,"VATICAN CITY (CNS) -- Pope Francis' condition remained ""critical"" the evening of Feb. 23, his doctors said, with blood tests showing ""initial, mild renal insufficiency, at present under control."" The pope has had ""no further respiratory crisis since last night,"" said the medical bulletin published by the Vatican, but it said he was continuing to 1 year ago",https://ground.news/interest/our-sunday-visitor_7a5c97
Sapo,Lean Right,Pope Francis confident in his hospitalization and treatment,"As last Sunday, the message was transmitted without the celebration of the Angelus so that the Pontiff could rest 1 year ago · Portugal",https://ground.news/interest/sapo
NHK World,Lean Right,"Far-right party becomes second largest party in German general election, seeks government","[NHK] The far-right right-wing party ""Alternative for Germany,"" which became the second largest party in the German general election, said on the 24th that voters want change... 1 year ago · Tokyo, Japan",https://ground.news/interest/nhk-world
Hot Air,Lean Right,German Center Right Wins Election (with AfD in 2nd Place),"1 year ago · Arlington, United States",https://ground.news/interest/hot-air
Jacobin,Far Left,"After Germany’s Election, the Left Can Hope Again","Sunday’s German election saw a big shift toward right-wing parties. But while the Alternative für Deutschland piled up votes in the former East, socialist party Die Linke also made a major breakthrough. Jan van Aken, Ines Schwerdtner, Heidi Reichinnek, and Gregor Gysi in Berlin on February 21, 2025. (Carsten Koall / picture alliance via Getty Images) On Sunday, Germany took a huge step to the right. The conservative Christian Democrats (CDU) ra… 1 year ago",https://ground.news/interest/jacobincom
Jewish News Syndicate,Lean Right,Germany’s conservatives claim victory in national election,"Although the far-right AfD won 152 seats and would give CDU leader Friedrich Merz a comfortable 360-seat majority, he has already declared he won't form a coalition with the party. 1 year ago · Jerusalem, Israel",https://ground.news/interest/jnsorg
BizNews.com,Lean Right,🔒 Germany’s election chaos: Voters on edge - Katja Hoyer,"Key topics: Conservatives win but lack a clear path to govern. AfD surges, doubling its vote share to 21%. Coalition talks will be tough, risking political gridlock. Sign up for your early morning brew of the BizNews Insider to keep you up to speed with the content that matters. The newsletter will land in your inbox at 5:30am weekdays. Register here. Support South Africa’s bastion of independent journalism, offering balanced insights on invest… 1 year ago",https://ground.news/interest/biznewscom
www.larazon.es,Lean Right,"Germany 2025 Elections, Live Today: Last Minute with Results, Pacts and Reactions After Merz Victory · Global Voices","The record result of the ultra-right AfD party in the general elections in Germany was for many the most important of Sunday night, in which the conservative Friedrich Merz of the CDU (Christian Democrats) won the elections after a beat of the Social Democracy represented by the current Chancellor Olaf Scholz. The ultra-right party was ranked second with 20.8% of the votes. In the next few hours the negotiations of the CDU with the SPD of Scholz… 1 year ago · Spain",https://ground.news/interest/wwwlarazones
The Sun,Lean Right,Conservatives win Germany election as far-right AfD make biggest gains since WW2,GERMANY'S conservatives have won a historic election after beating out the far-right AfD party.Alternative for Germany (AfD) - who were heavily backed 1 year ago · United Kingdom,https://ground.news/interest/the-sun_dd9bb3
Irish Independent,Lean Right,AfD explained: Why the far-right party exploded in popularity,Alternative for Germany (AfD) achieved the strongest showing by a far-right party since World War II in yesterday’s national election and is fielding its first candidate to lead the country. 1 year ago · Ireland,https://ground.news/interest/independentie
Deccan Chronicle,Lean Right,Conservative leader Friedrich Merz wins German election,"Chancellor Olaf Scholz conceded defeat for his center-left Social Democrats after what he called “a bitter election result"" 1 year ago · Hyderabad, India",https://ground.news/interest/deccan-chronicle
ABP News,Lean Right,"Conservative Oppn Leader Friedrich Merz Wins German Election, Musk-Backed Far-Right AfD Finishes Second",Donald Trump congratulated winner Merz and called the victory of the conservative alliance 1 year ago · India,https://ground.news/interest/abp-news
Nikkei,Lean Right,Friedrich Merz set to lead Germany after CDU-CSU election win,"HAMBURG, Germany -- Friedrich Merz is set to lead Europe's largest economy after his conservative CDU-CSU group won Germany's parliamentary election o 1 year ago · Japan",https://ground.news/interest/nikkei
El Financiero,Lean Right,"Conservatives win in Germany and the far right is in second place, something never seen since the end of the SGM","MUNICH.- A pale victory with 28 or 29 percent of the vote in his favor was announced without joy this Sunday by the Christian Democratic alliance at the Konrad Adenauer House in Berlin, after a massive 84 percent vote of the German electorate.The next virtual chancellor of Germany is Friedrich Merz, of the Christian Democratic Party, with his sister grouping, the Bavarian Christian Social Union, if he succeeds in forming government through allia… 1 year ago · Mexico",https://ground.news/interest/el-financiero
presseportal.de,Lean Right,MZ on the Bundestag election,"Mitteldeutsche Zeitung [Newsroom]Halle (ots) - The ex-traffic parties, with some dramatic losses from the electorate, received the receipt that they had fought for months and were unable to solve the country's problems. It was odd that SPD, Greens and FDP ... Continue reading here...Original content of: Mitteldeutsche Zeitung, transmitted by news aktuell 1 year ago",https://ground.news/interest/presseportalde
Le Parisien,Lean Right,"Trump evokes a ""great day for Germany"" after the Conservative victory, Musk rejoices for the AfD","The Conservatives of the CDU and their Bavarian ally CSU won the general elections on Sunday according to polls of exit from the ballot box. Arriving in second position, the far right made a remarkable breakthrough. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
n-tv.de,Lean Right,Regional election result: The constituency map for the Bundestag election,"The voters have decided, the Bundestag is seeing new majority relations. How did the Germans vote in the area? A look at the results - sometimes very different - in the 299 constituencies. 1 year ago",https://ground.news/interest/n-tvde
National Post,Lean Right,"Merz claims victory for Germany's conservatives, far right party likely to finish second","Germany's conservatives are projected to win the national parliamentary election, while the far right has recorded its highest-ever showing. 1 year ago · Canada",https://ground.news/interest/national-post
Welt,Lean Right,Election results Bundestag election: All projections and possible coalitions – Live,"On Sunday, almost 60 million Germans were able to vote for the 21st Bundestag. How much did the Union and the former ruling parties cut off? Here you will find all the projections and graphics. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
Australian Financial Review,Lean Right,German election winner Merz vows ‘independence from US’,"In blunt remarks after his victory, the chancellor-in-waiting criticised the “ultimately outrageous” comments flowing from Washington during the campaign. 1 year ago · Sydney, Australia",https://ground.news/interest/australian-financial-review
DNyuz,Lean Right,German Elections: Christian Democrats Lead With 30% Of Vote As Far-Right AfD Surge To Second Place With Record 20% Share – Exit Polls,"Friedrich Merz is on track to become Germany’s next chancellor after his center-right Christian Democratic Union (CDU) party took roughly 30% of the vote in landmark German elections on Sunday, according to two early exit polls. In spite of CDU’s lead the country’s political future looks far from certain due to a surge in support for the the far-right, anti-immigrant Alternative for Germany (AfD) party which is set to come in second with a rec… 1 year ago",https://ground.news/interest/dnyuz
Dagens Nyheter.,Lean Right,"Anna-Lena Laurén: CDU won, but victory was too scarce","BERLIN The CDU is the election victor in Germany -- according to preliminary figures with 28-29 percent of the vote. But the victory was not as complete as Friedrich Merz had wished. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Washington Times,Lean Right,"Merz on track to win German election, but far-right party a clear second","Germany's center-right parties are on course to return to power after four years in opposition, while a far-right party that has garnered praise from top Trump administration figures doubled its vote for an unprecedented second-place finish in Sunday's national elections, according to the first exit polls from Berlin. 1 year ago · United States",https://ground.news/interest/washington-times
Observador,Lean Right,19h. CDU won legislative elections in Germany,"Initial German television projections indicate that Friedrich Merz's CDU obtained between 28.5% and 29% of the votes. AfD got 19%, SPD is 16%. Still, Pope Francis remains in a critical state. 1 year ago · Portugal",https://ground.news/interest/observador
Frankfurter Allgemeine,Lean Right,Election results Bundestag election 2025: Overview of data & maps of the constituencies,"Germany has voted. Which coalitions are possible? Who wins which constituency? Which parties are particularly strong in your region? An overview. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
focus.de,Lean Right,Three things decide whether Merz will make the new start to Germany,"The Union has won a clear election victory. In order for the Merz mission to succeed, a new mindset has to come to Berlin. From FOCUS-online editor-in-chief Florian Festl 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
India TV News,Lean Right,"Germany's conservative alliance led by Friedrich Merz claims victory, say exit polls",Center-right opposition leader Friedrich Merz claimed victory in Germany's national election on Sunday (February after exit polls showed his bloc in the lead. Merz said he was aware of the dimension of the task he faces and said that “it will not be easy.” Merz said he aims to put together a governing coalition as quickly as possible. Chancellor Olaf Scholz conceded defeat for his centre-left Social Democrats after what he called “a bitter elect… 1 year ago · India,https://ground.news/interest/india-tv-news
The West Australian,Lean Right,"German conservatives win election, coalition talks loom","Germany's conservative opposition leader Friedrich Merz has won a national election, while support for the far-right party ADf has nearly doubled. 1 year ago · Australia",https://ground.news/interest/the-west-australian
The Rio Times,Lean Right,CDU and AfD Surge as SPD Sinks in German Snap Vote,"Germany’s snap election on February 23, 2025, delivers a jolt, as exit polls from ARD project the CDU/CSU at 29%. The center-right bloc surges nearly 10 points from 2021, while the libertarian-conservative AfD grabs 19.5–20%, its best-ever showing. Olaf Scholz’s SPD crashes to 16%, a historic low, shedding almost 10 points. Voters swarm polling stations […] 1 year ago · Brazil",https://ground.news/interest/the-rio-times
Le Point.fr,Lean Right,"Legislators in Germany: Conservatives in the lead, historical breakthrough of the far right","According to polls out of the ballot box, the conservatives of Friedrich Merz's CDU/CSU were 29% of the votes, compared with 19.5% for Alice Weidel's AfD. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
Spectator UK,Lean Right,Friedrich Merz on track to win German federal election,"While is its highest ever result in a federal election, the AfD's projected vote share suggests they will be just shy of 20 per cent. 1 year ago · London, United Kingdom",https://ground.news/interest/spectator-uk
News18 India,Lean Right,Germany's Conservatives Win Elections: Friedrich Merz To Replace Olaf Scholz; AfD Increases Vote Share,The right-wing Alternative for Germany (AfD) increased its vote share to at least 19.5 percent. 1 year ago · India,https://ground.news/interest/news18-india
Reforma,Lean Right,"Conservatives Win in Germany, But Ultra Right Grows · Global Voices","Conservatives of Friedrich Merz lead legislative elections in Germany, according to polls; AfD, far-right party, stay a second. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Globo,Lean Right,Exit box office in Germany points to the victory of the conservative CDU and record growth of the extreme right,The country went to the polls this Sunday (23) to choose the new government of the largest economy in the European Union. 1 year ago · Brazil,https://ground.news/interest/globo
NDTV,Lean Right,"Germany's Conservative Alliance Wins Elections, Show Exit Polls: Report","Germany's conservative CDU/CSU alliance led by Friedrich Merz won Sunday's elections with between 28.5 and 29 percent of the vote, according to first TV exit polls. The far-right Alternative for Germany (AfD) followed in second place with 19.5 to 20 percent, roughly doubling its result in the last election in 2021, based on initial figures from public broadcasters ARD and ZDF. The surge of the anti-immigration AfD was fuelled by public fears ove… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
New York Post,Lean Right,"Right-wing Alternative for Germany scores second place in pivotal election, conservative set to to be next chancellor","Germany's right-wing populist Alternative für Deutschland party, or AfD, is on course for a stunning result in Sunday's German election, with reports indicating one-in-five voters supported the party. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Daily Express,Lean Right,First exit polls from Germany show Merkel’s former rival on course for victory,"The centre-right opposition is currently favoured to win, while polls suggest Alternative for Germany (AfD) is poised to achieve the best result for a far-right party since WW2. 1 year ago · United Kingdom",https://ground.news/interest/daily-express
LBC,Lean Right,"Far-right AfD party wins record 19.2% of the vote in German elections as conservatives set for victory, exit poll shows","The first exit polls show the far-right AfD party will win more than 19% of the vote in Germany, as the conservatives fall short of a majority. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
Le Figaro,Lean Right,"Germany: Conservatives at the top of the general election, far right achieves historic score","The conservatives of the CDU/CSU parties led by Friedrich Merz collect between 28.5% and 29% according to public television polls, while the Alternative for Germany (AfD) gets 19.5 to 20%, a new result for a far right party 1 year ago · Paris, France",https://ground.news/interest/le-figaro
El Debate,Lean Right,The polls at the urn confirm the victory of the Christian Democrat Merz: he will choose partner on his right or left,"Win CDU/CSU with better results than expected, more than 28.5%; Alternative for Germany (AfD) could exceed 20%, which will make you feel better... 1 year ago",https://ground.news/interest/el-debate
Svenska Dagbladet,Lean Right,Merz declares himself the winner,"The Christian Democratic Union (CDU/CSU) looks set to become the largest party in the German election with 29 percent of the vote, according to an election survey. Merz has declared himself the winner. “He is prepared,” says Ann-Kristin Kölln, a professor of political science, to SvD. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
El Mundo,Lean Right,"Friedrich Merz's CDU/CSU wins elections in Germany and AfD's ultra-right remains second, according to polls","The bloc formed by the Christian Democratic Union (CDU) and the Bavarian Social Christian Union (CSU) has won the elections held this Sunday in Germany, according to polls... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
NOS,Lean Right,"Exit poll: CDU/CSU win German elections, radical right AfD gets 20 percent","The centre-right CDU/CSU seems to be the winner of the parliamentary elections in Germany. According to the usually very reliable exit poll of the German TV channel ZDF, the conservative party will end up with 28.5 percent of the votes. AfD will come second with 20 percent of the votes, it is expected. CDU/CSU, together often called the Union, has been leading in the polls for weeks. There is a good chance that party leader Friedrich Merz will b… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
il Giornale,Lean Right,"Germany, the CDU wins. AfD boom, SPD meltdown","The polls closed in the German country: the exit polls saw the Christian Democratic Union led by chancellor Friedrich Merz with 29%, followed by 19.5% of Alternative für Deutschland: bad for the Social Democrats and the Greens 1 year ago · Italy",https://ground.news/interest/ilgiornaleit
Clarin,Lean Right,Key Choice in Germany: Conservatives with a Strong Growth of the Far Right · Global Voices,"According to the first urn mouth, the conservative alliance reaches 29 percent and second place the ultra-rightists of the AFD are ranked at 19.5 percent.Thirdly, the socialists.The Germans voted this Sunday in a parliamentary election in which the conservative opposition is the great favorite.It occurs after a campaign shaken by the Republican tycoon's return to power in the United States and the rise of the ultras. 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
Expressen,Lean Right,Elections in Germany: Friedrich Merz expected to become new Chancellor,"CDU's Friedrich Merz looks set to become the new Chancellor of Germany – and the AfD will become the second largest party. This is shown by two exit polls. At the same time, two parties are balancing on the 5 percent threshold. 1 year ago · Stockholm, Sweden",https://ground.news/interest/expressen
Jyllands-Posten,Lean Right,German election: First exit poll is out - CDU stands at 29 percent,"Here you can follow developments in the German parliamentary elections. 1 year ago · Aarhus, Denmark",https://ground.news/interest/jyllands-posten
teleSUR,Far Left,Conservatives win elections in Germany and the ultra-right takes second place,"According to the results published by the public televisions ZDF and ARD, the binomial of the Christian Democratic Union and the Christian Social Union rises as the force with the highest votes this Sunday. With a range ranging from 28.5 to 29 percent of the votes cast, the conservative bloc composed of the Christian Democratic Union and the Christian Social Union (CDU/CSU) was the force most voted in this Sunday’s general elections in Germany, … 1 year ago",https://ground.news/interest/telesurtvnet
Business Live,Lean Right,Germany’s conservatives win election as far-right AfD surges,"Chancellor Olaf Scholz’s Social Democrats tumble to their worst result since World War 2, exit polls show 1 year ago · Johannesburg, South Africa",https://ground.news/interest/business-live
abc,Lean Right,"Who is Friedrich Merz, CDU candidate for elections in Germany","Europe looks at the results of the German elections of this 23rd February, because the moment is delicate and revealing about the temperature of the leaders of the old continent. The state of health of democracy is being tested, even more so after Olaf Scholz lost a motion of confidence and dissolved the coalition of government. While the German economy records its second consecutive year of recession ended 2024. In the midst of this panorama th… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Just the News,Lean Right,"Conservative opposition wins German election, Merz on track to become next chancellor","Economic issues and immigration appear to be the top issues for German voters 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
Republic World,Lean Right,Will Friedrich Merz Be Germany's Next Chancellor? Exit Polls Show Conservatives in the Lead,"Berlin: Electoral polling in Germany has concluded on Sunday, and exit polls show opposition leader Friedrich Merz’s conservatives leading in Germany’s national election which was dominated by concerns over years-long economic stagnation, pressure to curb migration, and uncertain 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
Die Presse,Lean Right,"Germany election: Union and SPD are fighting for two-way coalition, AfD...","CDU CEO Friedrich Merz wins the election. For the first time in Germany's history, the AfD takes second place. The SPD under Chancellor Scholz plunges into the depths. The left is experiencing a big comeback. FDP and BSW are trembling over the entry into the Bundestag. FDP boss Lindner announces consequences. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Neue Zürcher Zeitung,Lean Right,How does the election take place? When is there a new government? Answers to the Bundestag election,"On Sunday, German voters elected a new parliament. What happens after the election? When does Germany have a new government? What do you need to know about the Bundestag elections? 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
iltempo.it,Lean Right,"Pope Francis, Viganò under the assault: “We must prevent another progressive usurper”","While the Church prays for Pope Francis' health, hoping that the pontiff will soon recover and return to leading it, Msgr. Carr returns to speak... 1 year ago",https://ground.news/interest/iltempoit
Hot Air,Lean Right,Pope Francis Continues to Be in a Bad Way,"1 year ago · Arlington, United States",https://ground.news/interest/hot-air
The Standard,Lean Right,Vatican: Pope Francis in critical condition,"The Holy See had late Saturday reported the alarming news that the pope, who has been in hospital since February 14, had suffered a prolonged respiratory attack and required blood transfusions. 1 year ago · Nairobi, Kenya",https://ground.news/interest/the-standard_538dc4
rp-online.de,Lean Right,Shortness of breath and blood transfusion: Pope Francis' condition continues to be critical,"For more than a week, the Pope has been in the hospital: pneumonia. After initially cautiously positive signals, Francis' condition had recently deteriorated. 1 year ago",https://ground.news/interest/rp-onlinede
Le Point.fr,Lean Right,"Pope Francis spent a ""quiet"" night at the hospital","Admitted to Gemelli Hospital in Rome on February 14, Pope Francis suffers from bilateral pneumonia, an infection that the Vatican calls ""complex"" clinically. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
Daily Express,Lean Right,Pope in critical condition after suffering respiratory crisis,Pope Francis received 'high flows' of oxygen to help him breathe and has been given blood transfusions. 1 year ago · United Kingdom,https://ground.news/interest/daily-express
Irish Independent,Lean Right,Pope Francis ‘rested during peaceful night’ after respiratory crisis,"Pope Francis rested during a peaceful night after a respiratory crisis and blood transfusions, the Vatican said on Sunday. 1 year ago · Ireland",https://ground.news/interest/independentie
