outlet,bias,headline,summary,ground_news_interest_url
Tribune India,Lean Right,New Delhi railway station still crowded day after stampede leaves 18 dead - The Tribune,"Inquiry begins; compensation announced. 1 year ago · Chandigarh, India",https://ground.news/interest/tribune-india
The Sun,Lean Right,At least 18 killed in stampede at station as thousands push to board train,AT LEAST 18 people have died in a horror stampede at a train station in India. Thousands of passengers are said to have been involved in the deadly New Delhi tragedy as they were trying to board a train on the way to a religious festival. GettyAt least 18 people have died after a stampede at New Delhi Railway station[/caption] APHeartbroken relatives of those killed in the tragedy weep outside of the hospital[/caption] AFPPolice patrol the local… 1 year ago · United Kingdom,https://ground.news/interest/the-sun_dd9bb3
ABS-CBN,Lean Right,New Delhi railway station overcrowding leaves 15 dead,"At least 15 people died and another 15 were injured in the incident on February 15, 2025, the chief minister of the capital territory told reporters early on Su 1 year ago · Quezon City, Philippines (the)",https://ground.news/interest/abs-cbn
n-tv.de,Lean Right,At least 15 dead: Pilgrims panic at the station of New Delhi,"Numerous people are pushing themselves at the station of New Delhi to go to the largest religious festival in the world, the Kumbh Mela. Then panic breaks out among travellers. At least 15 people die from it. 1 year ago",https://ground.news/interest/n-tvde
TMZ,Lean Right,18 Dead in India Train Station Stampede,"Things turned deadly this weekend at a train station in India ... with 18 people losing their lives and droves of others injured following a stampede. According to the Press Trust of India, a stampede at a New Delhi train station resulted in 18… 1 year ago · Los Angeles, United States",https://ground.news/interest/tmz
Moneycontrol,Lean Right,Horrific videos capture New Delhi railway station stampede that killed 18,"Horrific videos have surfaced, showing a massive crowd of passengers struggling to board an overcrowded train at the New Delhi Railway Station. 1 year ago · India",https://ground.news/interest/money-controlcom
The Print,Lean Right,Railways announces Rs 10 lakh compensation for next of kin of those killed in NDLS stampede,"Persons seriously injured will get Rs 2.5 lakh each and those with minor injuries Rs 1 lakh each, the Railways said. 1 year ago · New Delhi, India",https://ground.news/interest/the-print
teleSUR,Far Left,Stamped at Indian railway station causes the death of 18 people,"Indian authorities reported that at least 18 people died this Saturday after a stampede at the main train station in the capital of that country, New Delhi. READ ALSO: A bus-vehicle crash in northern India left at least ten dead According to local media, the avalanche occurred around 20H00 local time and was caused by a human stampede that occurred suddenly, after the delay of two trains in which travelers would move to a religious festival. Amo… 1 year ago",https://ground.news/interest/telesurtvnet
Republic World,Lean Right,"New Delhi Railway Station Stampede: 18 Killed, Several Injured; Rs 10 Lakh Ex-Gratia Announced for Kin of Victims","New Delhi Railway Station Stampede: 18 killed, several injured due to overcrowding, Govt announces Rs 10 lakh ex-gratia for victims&#39; families. Get the latest updates, images, and videos on RepublicWorld.com. 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
Malay Mail,Lean Right,Stampede to catch trains to India’s Hindu religious mega-festival leaves at least 18 dead,"NEW DELHI, Feb 16 — At least 18 people died during a stampede at a railway station in India's capital late yesterday when surging crowds scrambled to catch trains to the world's largest religious gathering, officials and reports said. The Kumbh Mela attracts tens of millions of Hindu faithful every 12 years to the northern city of Prayagraj, and has a history of crowd-related disasters — including one last month, when at least 30 people died in … 1 year ago · Selangor, Malaysia",https://ground.news/interest/malay-mail
La Tercera,Lean Right,Report at least 15 dead in a stampede at a New Delhi train station,"At least 15 people, including three minors and ten women, died on Saturday following a stampede at the Delhi Railway Station in India during the Hindu festival in Kumbhamela, which is held every twelve years, scheduled for 26 February this year.Two of the pilgrimage trains were delayed by the excessive accumulation of people, which provoked a sudden movement and the fatal avalanche, according to Indian television NDTV.A spokesman for the Lok Nay… 1 year ago · Chile",https://ground.news/interest/la-tercera
Daily Express,Lean Right,Stampede at huge Hindu festival kills at least 15 as thousands cram onto trains,The horrifying crush took place at a railway station in India as tens of millions of people travel to the Hindu festival Kumbh Mela 1 year ago · United Kingdom,https://ground.news/interest/daily-express
Reforma,Lean Right,Leaves 15 dead in New Delhi station,"At least 15 people were killed and 11 injured during a stampede at a train station in New Delhi, the capital of India. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
9News,Lean Right,At least 15 dead in crowd crush at India train station: reports,"At least 15 people, including 10 women and three children, were killed in a crowd crush at a New Delhi rail... 1 year ago · Australia",https://ground.news/interest/9news
New York Post,Lean Right,At least 15 dead — including 3 children — after stampede at India railway station: official,"At least 15 people died and another 15 were injured in a stampede at the main railway station in India's capital New Delhi on Saturday night, the chief minister of the capital territory told reporters early on Sunday. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
NOS,Lean Right,At least eighteen people killed as a result of New Delhi station suppression,"In the Indian capital New Delhi, at least eighteen people have died as a result of oppression at a railway station. Thousands of train passengers were waiting for a train to the town of Prayagraj in the north of the country for the major Maha Kumbh Mela religious party. Two delayed trains led to chaos around 8 p.m. local time, reports Indian news channel NDTV. Train passengers panicked when they realized that not everyone could get on the train,… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
Le Figaro,Lean Right,At least 15 dead in a hustling in a train station in New Delhi,"At least 15 people died on Saturday in a crowd movement in a train station in the Indian capital, which took place from trains to the largest... 1 year ago · Paris, France",https://ground.news/interest/le-figaro
India Today,Lean Right,"Delhi Railway Station stampede live: Many suffered lower limb injuries, 5 died of traumatic asphyxia","Delhi Railway Station Stampede Live: A stampede broke out at New Delhi Railway Station late on Saturday as a sea of Maha Kumbh goers flocked platforms, leaving at least 18 people dead and many injured, officials confirmed. Eyewitnesses recounted that last minute platform change caused the stampede. The stampede happened on platforms 14 and 15. Compensation of Rs 10 lakh for the victims has been announced by the government. Keep tracking Indiatod… 1 year ago · India",https://ground.news/interest/india-today
Arab News,Lean Right,15 dead in India stampede to catch trains to Hindu mega-festival,"NEW DEHI: At least 15 people died during a stampede at a railway station in India’s capital late Saturday when surging crowds scrambled to catch trains to the world’s largest religious gathering, a medical official told AFP. The Kumbh Mela attracts tens of millions of Hindu faithful every 12 years to the northern city of Prayagraj, and has a history of crowd-related disasters 1 year ago · Riyadh, Saudi Arabia",https://ground.news/interest/arab-news
News18 India,Lean Right,"15 Killed In Stampede At New Delhi Railway Station Amid Maha Kumbh Rush, PM Modi Expresses Grief",The Ministry of Railways has ordered a probe into the incident. Videos shot by passengers at the station show massive crowd on platforms 1 year ago · India,https://ground.news/interest/news18-india
ABP News,Lean Right,"Delhi LG Confirms Casualties In New Delhi Station Stampede, Railways Orders High-Level Probe",A stampede broke out at New Delhi Railway Station on Saturday. 1 year ago · India,https://ground.news/interest/abp-news
India TV News,Lean Right,"New Delhi station chaos: Ashwini Vaishnaw says situation under control, special trains being run",Union Railway Minister Ashwini Vaishnaw on Saturday reacted to the stamepde reported at the New Delhi railway station. He assured that the 'situation is under control' and Railways is also running special trains to evacuate sudden rush. Stampede broke out on platform number 14 and 15 at the New Delhi Railway Station as a huge crowd gathered here to reach Mahakumbh. Over 10 people were injured on Saturday due to a huge rush at New Delhi Railway S… 1 year ago · India,https://ground.news/interest/india-tv-news
la Nacion,Lean Right,A woman and her two-year-old daughter died in the Munich attack,"MUNICH.- A 37-year-old woman and her two-year-old daughter, who had been injured in the multiple assault on Thursday in Munich, died on Saturday, the local police reported. “Unfortunately, we have to confirm the death of the under-two and her mother today,” police spokesman Ludwig Waldinger said.At least 37 people had been injured when a car hit a crowd on Thursday, and the two deaths are confirmed today.By 10.30 a.m. on Thursday, the suspect, a… 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
Observador,Lean Right,Two-year-old child and mother die following Munich car attack,"A two-year-old girl and her 37-year-old mother, who were among about 40 people injured in a car attack in Munich on Thursday, local police said. 1 year ago · Portugal",https://ground.news/interest/observador
NOS,Lean Right,Mother (37) and daughter (2) dead after Munich attack,"Two of the seriously injured victims of last Thursday's attack in Munich have died. It concerns a 37-year-old woman and her 2-year-old daughter. At least 39 people were injured when a 24-year-old driver hit a group of protesters in the southern German city at high speed on Thursday morning. The suspect has confessed to the police that he did this intentionally, German media write. The man, a 24-year-old Afghan with a permanent residence permit, … 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
El Mundo,Lean Right,"Two of the people injured in the mass assault in Munich, investigated as an Islamist attack, are killed","A two-year-old girl and her 37-year-old mother died this Saturday from injuries sustained in the massive hit on Thursday in Munich (Southern Germany) that caused 39 deaths... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
GB News,Lean Right,Munich car attack: Mother and toddler die after Afghan asylum seeker ploughed car into crowd,"A woman and her daughter have died from injuries they sustained when an Afghan asylum 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
LBC,Lean Right,Mother and her two-year-old daughter die after Munich attack where man ploughed car into crowd,"A mother and her two-year-old daughter have died after the Munich car attack, police say. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
focus.de,Lean Right,2-year-old girl and woman (37) die after attack in Munich,"A man drives a car into a group of demonstrators. Numerous people are injured, partly severe. A small child and his mother die two days later. All developments in the Newsticker. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
Die Presse,Lean Right,Mother and daughter died after alleged attack in Munich,"Two days after the attack in Munich, a two-year-old child and a 37-year-old woman succumbed to their injuries. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Bild,Lean Right,Mother (37) and daughter (2) die after Munich attack,"They didn't make it. A woman (37) and her little daughter died in the hospital two days after the Munich attack. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Jyllands-Posten,Lean Right,A mother and her two-year-old child have died after being hit by a car in Munich,"A two-year-old child and a 37-year-old woman have died from their injuries after a man drove into a crowd in Munich on Thursday, Bavarian state police said on Saturday evening, according to German news agency... 1 year ago · Aarhus, Denmark",https://ground.news/interest/jyllands-posten
rp-online.de,Lean Right,Two days later: Two-year-old and her mother died after an attack in Munich,"After a man drove a car to a group of demonstrators in Munich on Thursday, there is a sad news two days later. A small child and her mother do not survive. 1 year ago",https://ground.news/interest/rp-onlinede
Svenska Dagbladet,Lean Right,Mother and two-year-old dead,"Two people have died from their injuries after a car drove into a crowd of people in central Munich on Thursday, German police said, according to several media outlets. The dead are a mother and her two-year-old daughter. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
The Sun,Lean Right,"Mum & daughter, 2, both die after ‘Islamist terrorist’ ploughed Mini into crowd",A MUM and her child have tragically died from serious injuries after a suspected Islamist terrorist rammed his Mini Cooper into a crowd in Munich.The 1 year ago · United Kingdom,https://ground.news/interest/the-sun_dd9bb3
Welt,Lean Right,Death of Munich: Mother and two-year-old daughter died after attack,"Two days after the attack on a demonstration in Munich, a two-year-old child and his 37-year-old mother died. In fact, more than 30 people were injured by a 24-year-old Afghan. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
n-tv.de,Lean Right,Killing severe injuries: Mother and child died after attack in Munich,"Two days after the attack on a demonstration in Munich, two people succumb to their serious injuries. The victims are a two-year-old child and a 37-year-old woman. According to LKA, this is a mother and child. 1 year ago",https://ground.news/interest/n-tvde
The Media Line,Lean Right,Fears Grow for Hostages Still Held in Gaza After Shocking Releases - The Media Line,Maayan Hoffman’s latest report sheds light on the […] The post Fears Grow for Hostages Still Held in Gaza After Shocking Releases appeared first on The Media Line. 1 year ago,https://ground.news/interest/the-media-line
9News,Lean Right,Israel and Hamas complete their latest hostage exchange,Israel and Hamas completed the sixth exchange of hostages and hundreds of Palestinian prisoners on Saturday... 1 year ago · Australia,https://ground.news/interest/9news
The Blade,Lean Right,Israel and Hamas complete their latest exchange as part of ceasefire,"KHAN YOUNIS, Gaza Strip — Israel and Hamas completed the sixth exchange of hostages and hundreds of Palestinian prisoners on Saturday with just over two weeks remaining in the initial phase of their fragile Gaza ceasefire. 1 year ago · Toledo, United States",https://ground.news/interest/the-blade
National Post,Lean Right,"Hostages Alexandre Troufanov, Sagui Dekel-Chen and Yair Horn released by Hamas terrorists",Israeli hostages handed over to representatives of the Red Cross in Khan Yunis on the southern Gaza Strip 1 year ago · Canada,https://ground.news/interest/national-post
The Algemeiner,Lean Right,"Three Israeli Hostages Freed in Gaza, Israel Releases 369 Palestinians in Exchange","US-Israeli Sagui Dekel-Chen and Russian-Israeli Sasha (Alexander) Troufanov, hostages held in Gaza since the deadly October 7, 2023 attack, are escorted by Palestinian Hamas terrorists and Islamic Jihad terrorists as part of a ceasefire and a hostages-prisoners swap deal between Hamas and Israel in Khan Younis, in the southern Gaza Strip, February 15, 2025. Photo: REUTERS/Ramadan Abed Hamas released Israeli hostages Iair Horn, Sagui Dekel Chen a… 1 year ago · New York, United States",https://ground.news/interest/the-algemeiner
abc,Lean Right,"Israel frees 369 Palestinian prisoners with a message in their clothes: ""We neither forget nor forgive""","""We will not forget or forgive.""With these words written in Arabic on a T-shirt, along with a blue David star, 369 Palestinian prisoners have been released and returned to Gaza by Israel, as part of a new exchange of prisoners for hostages. According to the Hamas-related Bureau of Information for Prisoners, 369 Palestinians have been released this Saturday, including 333 Palestinians who had been detained in Gaza during the war and 36 terrorists… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
El Financiero,Lean Right,Hamas and Israel Complete Sixth Exchange of Hostages by Prisoners Faced with Fears of Cancelling the Truce · Global Voices,"This is the sixth exchange of the truce agreement reached between Hamas and Israel on 15 January, in which 24 hostages and 985 Palestinians have been released. 1 year ago · Mexico",https://ground.news/interest/el-financiero
The Epoch Times,Lean Right,Hamas Releases 3 Hostages as Fragile Cease-Fire Holds,"Terror organization Hamas has released three more hostages to Israel in exchange for hundreds of Palestinian prisoners. The Feb. 15 swap was conducted as a cease-fire brokered by the United States and Arab states continues to hold under strain. Hamas fighters paraded the three hostages through a large crowd before releasing them in a show of force likely designed to underscore the fact that the terrorist group is still operating despite Israel’s… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
India TV News,Lean Right,"Israel will have to decide, says Trump as '12:00 O' Clock' deadline for Hamas to release all hostages nears","In what comes as a significant development, US President Donald Trump on Sunday acknowledged the release of hostages by Hamas as he said that the latest move differs from the militant group's last week's statement that they would not release any Hostages. He added that Israel will have to decide the future course of development in the Gaza ceasefire agreement as the Israeli deadline for Hamas to release all hostages nears. He also assured USA's … 1 year ago · India",https://ground.news/interest/india-tv-news
Globo,Lean Right,Hamas releases 3 Israeli hostages in exchange for Palestinian prisoners,This was the sixth hostage exchange under the ceasefire agreement 1 year ago · Brazil,https://ground.news/interest/globo
The Citizen,Lean Right,"Hamas, Israel complete sixth hostage-prisoner swap under Gaza truce",Friends and family members of the hostages shed tears of joy at the sight of their loved ones on Saturday. 1 year ago · South Africa,https://ground.news/interest/the-citizen_8f4e4d
Le Parisien,Lean Right,Gaza: Three new Israeli hostages released by Hamas on Saturday,"Sacha Trupanov, Yair Horn and Sagui Dekel-Chen found their loved ones on Saturday after nearly 500 days of captivity in the Gaza Strip. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
Libertad Digital,Lean Right,"Hamas releases three other hostages in Gaza, this time in apparent good health",The terrorists have taken advantage of the release of the three hostages for their usual propaganda ceremony with the help of the Red Cross. 1 year ago,https://ground.news/interest/libertad-digital
Irish Independent,Lean Right,Israel receives three hostages after Hamas releases them to Red Cross in Gaza,"Hamas-led militants released three male Israeli hostages on Saturday, parading them before a crowd in the southern Gaza Strip before handing them over to the Red Cross as part of a shaky ceasefire deal that requires Israel to release hundreds of Palestinian prisoners in exchange. 1 year ago · Ireland",https://ground.news/interest/independentie
Bild,Lean Right,Israeli hostages free! Hamas's again disgusting propaganda show,"After 498 days, three men were released from the hostage custody of the Gaza terrorists. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Clarin,Lean Right,"Hamas released Iair Horn, one of the Argentines on the hostage list","He is 46 years old and went to Israel in 2000. He is part of a group of three captives released by the terrorist group. His brother Eitan, on the other hand, does not appear on the list of people to be released. 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
teleSUR,Far Left,Hamas Frees Three Israeli Hostages in the Gaza Strip · Global Voices,"Israel is expected to release in hours of Saturday afternoon 369 Palestinians who were imprisoned in Israeli jails. As planned, the Hamas Palestinian Resistance Movement released three Israelis who had been held captive in the Gaza Strip since early October 2023. READ ALSO: Hamas reaffirms its commitment to the ceasefire in Gaza The three liberated Israelis were identified as 36-year-old Sagui Dekel-Chen; 29-year-old Alexander Trufanov; and 46-y… 1 year ago",https://ground.news/interest/telesurtvnet
Bangkok Post,Lean Right,Three more Israeli hostages freed in Gaza,"Israeli hostages Iair Horn, Sagui Dekel-Chen and Sasha (Alexander) Troufanov arrived at a release site in Gaza on Saturday after Egyptian and Qatari mediators helped avert a standoff that threatened to sink a fragile ceasefire. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
la Nacion,Lean Right,Hamas released three other hostages in full truce with Israel: one of them is the Argentine Iair Horn,"In full truce with Israel, the terrorist group Hamas released three other hostages who had been kidnapped since October 7, 2023. One of them is the 46-year-old Argentine Iair Horn, who was held with his brother Eitan, ten years younger than he, of whom there is no news. American-Israeli Sagui Dekel Chen, 36, and Alexander (Sasha) Troufanov, 29 were also released. In a gesture that seems to be repeated every time, Palestinian insurgents showed th… 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
NDTV,Lean Right,Hamas Releases 3 Israeli Hostages In Exchange For 369 Palestinian Prisoners,"The hostages, who were seized by Hamas militants during an attack on October 7, 2023, were handed over to the International Committee of the Red Cross, whichthen transported them to Israeli forces. 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Daily Corinthian,Lean Right,3 hostages are with Israeli forces after Hamas released them to the Red Cross in Gaza,"Hamas-led militants have released three male Israeli hostages, parading them before a crowd in the southern Gaza Strip before handing them over to the Red Cross as part of a shaky ceasefire deal that requires Israel to release hundreds of… 1 year ago · Corinth, United States",https://ground.news/interest/dailycorinthiancom
Le Figaro,Lean Right,"Gaza: Three Israeli hostages released by Hamas arrived in Israel, according to IDF","THE SITUATION POINT - The sixth wave of hostage release began on Saturday, February 15, as part of the ceasefire agreement between Hamas and Israel. The Hebrew state, for its part, released 369 Palestinian prisoners. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
The Jewish Chronicle,Lean Right,Hamas and Islamic Jihad release three more male hostages from Gaza - The Jewish Chronicle,"Alexander Troufanov, Sagui Dekel-Chen and Yair Horn were named to be freed by Hamas 1 year ago",https://ground.news/interest/thejccom
El Mundo,Lean Right,Hamas releases three Israeli hostages in exchange for the release of 369 Palestinian prisoners in the sixth exchange of the fragile truce,"Hamas and Islamic Jihad have released the Israeli-Argentine Iair Horn (46 years), the American-Israeli Sagui Dekel Chen (36) and the Russian-Israeli Sasha Troufanov (29) in the south... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
Observador,Lean Right,Three Israeli hostages are freed by Hamas,The operation took place in Khan Younis in coordination with the International Red Cross. The three men between 28 and 46 years old took to a stage where they made statements at the time of their release. 1 year ago · Portugal,https://ground.news/interest/observador
El Debate,Lean Right,The truce between Israel and Hamas overcomes its great crisis with the release of three hostages and the release of 369 prisoners,"After 498 days of captivity, Yair Horn, Sagui Dekel Chen and Sasha Troufanov were able to embrace and reunite with their loved ones 1 year ago",https://ground.news/interest/el-debate
New York Post,Lean Right,Three Israeli hostages — including American dad Sagui Dekel-Chen — released after near collapse of cease-fire deal,"Hamas and affiliated terror group Palestinian Islamic Jihad turned over a trio of men kidnapped on Oct. 7, 2023  — Sagui Dekel-Chen, 36; Alexander Troufanov, 29; and Yair Horn, 46. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
The US Sun,Lean Right,Hamas release 3 Israeli hostages - but fears grow for DOZENS still held captive,"HAMAS has released three more Israeli hostages from Gaza, in return for the expected release of hundreds of Palestinian prisoners. Three men abducted on October 7 have safely been returned to the hands of the IDF – while 73 hostages are still thought to be stuck in Gaza, with half of those feared dead. Yair Horn, 46, was released this morning Alexander (Sashas) Troufanov, 29, has also been released ReutersSagui Dekel Chen, 36, is an American-Isr… 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
The Sun,Lean Right,Hamas to hand over 3 Israeli hostages held for nearly 500 days after Oct 7,"HAMAS has released three more Israeli hostages in Gaza, in return for the expected release of hundreds of Palestinian prisoners.Images from the strip 1 year ago · United Kingdom",https://ground.news/interest/the-sun_dd9bb3
Just the News,Lean Right,"Hamas releases 3 more hostages, Israel frees over 300 Palestinian prisoners under ceasefire deal","The hostages were captured in Kibbutz Nir Oz during the Oct. 7, 2023 Hamas terrorist attack in Israel. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
आज तक,Lean Right,Hamas will release Israeli hostages in exchange for Palestinian prisoners,Three Israeli hostages held by Hamas are expected to return from Gaza. Hamas said the three hostages would be returned in exchange for 369 Palestinian prisoners and detainees. 1 year ago,https://ground.news/interest/_421d90
i24NEWS,Lean Right,Hamas sets up stage in Khan Yunis in preparation for prisoner release,Red Cross vehicles making way toward Khan Yunis stage where 3 Israeli hostages are set to be released 1 year ago,https://ground.news/interest/i24news
Republic World,Lean Right,Hamas Releases 3 More Israeli Hostages Today as Gaza Ceasefire Deal Comes Back on Track,"Deir Al-Balah: The war between Israel and Hamas, that had been going on for more than 15 months, finally came to a halt with the Gaza Ceasefire Deal in place. Several hostages have been released by both sides and today on Saturday, Hamas has now released three more Israeli hostag 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
Malay Mail,Lean Right,"Israeli hostages, Palestinian prisoners set for release after truce crisis","GAZA CITY, Feb 15 — Gaza militants are due to release three Israeli hostages today in exchange for 369 Palestinians in Israeli custody, the sixth swap of a truce that came close to collapse this week. Israel and Hamas have traded accusations of violating the Janu 19 ceasefire, with the Palestinian group saying it would pause releases and Israel threatening the resumption of war in the Gaza Strip. But yesterday, both sides signalled that the host… 1 year ago · Selangor, Malaysia",https://ground.news/interest/malay-mail
Sapo,Lean Right,Israel releases 369 Palestinian prisoners tomorrow in exchange for hostages in Gaza,Hamas will release three more hostages. The content Israel frees 369 Palestinian prisoners tomorrow in exchange for hostages in Gaza appears first in Jornal i. 1 year ago · Portugal,https://ground.news/interest/sapo
Die Presse,Lean Right,Three more Hamas hostages are free,"After a nervous war over the future of the ceasefire in the Gaza Strip, Islamist Hamas released three more Israeli hostages on Saturday. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
abc,Lean Right,"Europe accelerates the creation of its own army, but encounters a lack of funds","The Ukrainian President said out loud yesterday at the Munich Security Conference, which everyone recognises more discreetly in the corridors of Bayerischer Hof. ""The time has come to create European armed forces"", he said, and justified the urgency by recalling that Europe needs to take seriously as soon as possible the risk of a war on its territory and build a common army so that ""the decisions about Europe are taken in Europe"". ""I believe in… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
LBC,Lean Right,"Ukraine war is ‘front line’ for Europe and UK will up defence spending, Lammy says as Zelensky calls for 'army of Europe'","David Lammy said the Ukraine crisis was an ""existential question"" for Europe and supported Ukrainian membership in Nato after Zelensky called for an ""army of Europe"". 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
WXLV,Lean Right,Zelenskyy urges formation of European army amid tensions over US-Ukraine policy shifts,"Ukrainian President Volodymyr Zelenskyy said Saturday that the time has come for the creation of an ""armed forces of Europe."" 1 year ago",https://ground.news/interest/wxlv
NDTV,Lean Right,"""Armed Forces Of Europe Must Be Created"": Zelensky As US Backing Questioned","Ukrainian President Volodymyr Zelensky called Saturday for the creation of a European army, as he insisted Kyiv and its backers on the continent must be listened to in peace talks with Russia. Speaking at a gathering of top policymakers in Munich, the Ukrainian leader said that with the return of President Donald Trump to the White House Europe could no longer count on Washington to always have its back. Trump stunned allies and upended the stat… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
End Time Headlines,Lean Right,Zelenksy calls for ‘Army of Europe’ to take on Russia without the help of America,"In a significant address at the Munich Security Conference, Ukrainian President Volodymyr Zelensky called for forming a unified European military force to counter Russian aggression, emphasizing the need for Europe to take greater responsibility for its security. This appeal comes amid concerns over the reliability of U.S. support under President Donald Trump’s administration. Zelensky highlighted […] 1 year ago",https://ground.news/interest/end-time-headlines
Globo,Lean Right,Zelensky suggests creating 'Armed Forces of Europe',"“We must build the Armed Forces of Europe so that the future of Europe depends only on the Europeans and that decisions about Europe are made in Europe,” he said. 1 year ago · Brazil",https://ground.news/interest/globo
Republic World,Lean Right,Time Has Come For Creation of ‘Armed Forces of Europe’: Zelenskyy,"New Delhi:  Ukrainian President Volodymyr Zelenskyy has urged European nations to establish a unified “armed forces of Europe,” arguing that the ongoing war between Ukraine and Russia has already laid the foundation for such an initiative. Speaking at the Munich Security Conferen 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
