outlet,bias,headline,summary,ground_news_interest_url
EADaily,Lean Right,Will Kiev be able to do without US intelligence? Easy: EADaily,"EADaily, March 5th, 2025. The subject of acute discussions in Russian and foreign expert communities was the information about the termination of the provision to the General Staff of the Armed Forces of Ukraine of intelligence received by the orbital group of optoelectronic (TV/IR)… 1 year ago",https://ground.news/interest/eadaily
Australian Financial Review,Lean Right,US freezes some Ukraine intelligence sharing as pressure mounts,"The halt to sharing sensitive data added to mounting tension days after Volodymyr Zelensky’s visit to the White House descended into a shouting match. 1 year ago · Sydney, Australia",https://ground.news/interest/australian-financial-review
Le Point.fr,Lean Right,"""The real problem for Ukraine would be the end of intelligence sharing""","MAINTENANCE. According to military expert Thibault Fouillet of the Foundation for Strategic Research, the suspension of US military aid will have no short-term effect on Ukraine. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
Republic World,Lean Right,CIA Director Confirms US Has Paused Intelligence Support to Ukraine,"The United States has temporarily halted intelligence support and weapons shipments to Ukraine following a tense meeting between President Donald Trump and Ukrainian President Volodymyr Zelensky, CIA Director John Ratcliffe confirmed on Wednesday.Speaking in an interview with Fox 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
आज तक,Lean Right,"America will no longer give secret inputs to Ukraine, decision taken after a spat between Trump and Zelensky","CIA Director John Ratcliffe has confirmed that the US has temporarily halted intelligence sharing with Ukraine. The reason behind this decision is the dispute between Trump and Zelensky, in which Trump alleges that Zelensky does not want peace. John Ratcliffe has expressed hope that cooperation can be resumed if the possibilities of talks increase. 1 year ago",https://ground.news/interest/_421d90
New York Post,Lean Right,CIA Director says US halted intel sharing with Ukraine following aid pause,"CIA Director John Ratcliffe confirmed Wednesday the US stopped sharing intelligence with Ukraine after President Trump paused military aid to Kyiv amid its three-year war with Russia. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
NOS,Lean Right,CIA Director: US Will No Longer Share Intelligence With Ukraine,"Intelligence cooperation is of great importance to Ukraine, including in locating and targeting Russian targets. 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
Irish Independent,Lean Right,"US cuts off intelligence-sharing with Ukraine, CIA director confirms","{ ""themeId"": ""lct_653b7fa7fed115003648bab8"", ""clientId"": ""64772ae4d1d7dec0c5b716af"", ""liveblogId"": ""67c6c46c358c18fbd7510bdd"" } 1 year ago · Ireland",https://ground.news/interest/independentie
n-tv.de,Lean Right,CIA director announces pause: USA no longer share intelligence information with Kiev,"First of all, there are contradictory reports whether the US does not share intelligence information with Ukraine either. A CIA director now makes it clear that there are not only no weapons left from the United States, but also no information. However, the embargo should only be temporary. 1 year ago",https://ground.news/interest/n-tvde
Dagens Nyheter.,Lean Right,Data: US stops sharing intelligence with Ukraine,"The Financial Times reports that the US is stopping sharing intelligence with Ukraine. This has not been confirmed by Ukraine or the US. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
il Giornale,Lean Right,The US blocks the sharing of intelligence with Kiev: Trump's new move,"The maneuver, part of the larger picture of the general deterioration of relations between Washington and Kiev, could significantly weaken Ukrainian defense capabilities 1 year ago · Italy",https://ground.news/interest/ilgiornaleit
LBC,Lean Right,US to stop sharing intelligence with Ukraine that could lead to attacks inside Russia,"The US is limiting the sharing of intelligence material with Ukraine that could aid attacks inside Russia, it's been revealed. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
El Debate,Lean Right,Trump cuts intelligence exchange with Ukraine to put more pressure on Zelenski,"CIA director John Ratcliffe confirmed, in an interview with Fox News, that the president of the United States has asked for a ""pause"" 1 year ago",https://ground.news/interest/el-debate
Bild,Lean Right,Media Report: Trump: No intelligence information for Ukraine!,"The U.S. has stopped intelligence cooperation with Kiev. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Reforma,Lean Right,U.S. Interrupts Intelligence Exchange with Ukraine,"The US interrupted the exchange of intelligence information with Ukraine, weakening the army of that country. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Moneycontrol,Lean Right,US cuts off intelligence sharing with Ukraine: Reports,"The United States has cut off intelligence-sharing with Kyiv in a move that could seriously hamper the Ukrainian military's ability to target Russian forces, the Financial Times reported on Wednesday, citing officials familiar with the matter. 1 year ago · India",https://ground.news/interest/money-controlcom
Die Presse,Lean Right,U.S. considering resuming Ukraine assistance,"Washington is cutting Kiev off from disclosure with intelligence information, CIA director John Ratcliffe says. At the same time, Trump's team suggests to reverse the funding pause if Kiev meets certain demands. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Al Arabiya,Lean Right,US cuts off intelligence sharing with Ukraine: Report,"The US has cut off intelligence-sharing with Kyiv in a move that could seriously hamper the Ukrainian military’s ability to target Russian forces, 1 year ago · Saudi Arabia",https://ground.news/interest/al-arabiya
The US Sun,Lean Right,Trump ‘bans UK from sharing war intelligence with Ukraine’ & 'may lead Nato',"WASHINGTON has reportedly banned Britain from sharing American intelligence with Ukraine – but it may let the UK take the lead of Nato. The order, which applies to all UK intelligence agencies and military outlets, revokes the “Rel UKR” classification – previously allowing Britain to pass on US-generated intelligence to Kyiv. SplashUS President Donald Trump gives remarks before a Joint Session of Congress on Tuesday[/caption] APTrump has now ban… 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
Just the News,Lean Right,CIA Director Ratcliffe says US intelligence support to Ukraine has been halted,"This comes after the contentious exchange in the White House between President Donald Trump and Ukrainian President Volodymyr Zelensky last week. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
Український мілітарний портал,Lean Right,Media: US Restricts Britain from Sharing Intelligence with Ukraine,The United States has prohibited the United Kingdom from sharing intelligence with Ukraine sourced from US intelligence. 1 year ago,https://ground.news/interest/_36bd62
WPDE,Lean Right,CIA director confirms US pause on intelligence sharing with Ukraine,The move follows President Donald Trump directing a &ldquo;pause&rdquo; Monday to U.S. assistance to Ukraine. 1 year ago,https://ground.news/interest/wpde_b0f2c8
GB News,Lean Right,Washington prohibits Britain from sharing US military intelligence with Ukraine amid withdrawal of support for Zelensky,"Washington has blocked Britain from sharing US military intelligence with Ukraine as US support for Zelensky wanes.US President Donald Trump’s decision to stop aid to Ukraine could mean the country may run out of weapons in as little as two months time. However, along with ammunition and missiles, UK intelligence agencies and military outlets were ordered to not share US-generated intelligence, known as “Rel UKR” - short for “Releasable to Ukrai… 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
Daily Express,Lean Right,Trump deals Zelensky fresh blow as UK banned from sharing US intel with Ukraine,The top security classification that allows the UK to share US intelligence with Ukraine has been removed pending investigation. 1 year ago · United Kingdom,https://ground.news/interest/daily-express
The Telegraph,Lean Right,Ukraine-Russia war latest: US cuts off intelligence sharing with Ukraine,"The US has stopped sharing intelligence with Ukraine, which could seriously harm Kyiv&rsquo;s ability to identify and strike Russian forces. 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
TMZ,Lean Right,Congressman Al Green Says He'll File Articles of Impeachment Against Trump,"Congressman Al Green -- the Democrat who was escorted out of the House of Representatives for interrupting President Donald Trump's address to Congress Tuesday -- says he's firing back at POTUS ... announcing plans to file articles of impeachment. 1 year ago · Los Angeles, United States",https://ground.news/interest/tmz
Le Point.fr,Lean Right,"Who is Al Green, this US MP expelled during Trump's speech to Congress?","Expulsion from the Congress after questioning Trump in his speech, Al Green persists in his fight to remove the U.S. President since 2017. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
American Military News,Lean Right,Videos: Democrat lawmaker removed after protesting Trump's speech to Congress,"House Speaker Mike Johnson (R-La.) ordered the removal of Rep. Al Green (D-Texas) after the Democrat lawmaker disrupted President Donald Trump’s address to Tuesday night’s joint session of Congress. Towards the start of his address to Congress on Tuesday, Trump celebrated the fact that the Republican Party “won the popular vote by big numbers” in the 2024 presidential election, prompting Democrat lawmakers to boo in protest of the 47th president… 1 year ago · United States",https://ground.news/interest/american-military-news
National Post,Lean Right,Who is Al Green and why was he removed from the hall during Trump's speech to U.S. Congress?,"""It's worth it to let people know that there are some of us who are going to stand up against this president,"" Green told reporters 1 year ago · Canada",https://ground.news/interest/national-post
Observador,Lean Right,USA. Democratic congressman expelled for interrupting Trump while the President was speaking,"Al Green, a 77-year-old congressman from the Democratic Party, interrupted Trump during his speech - criticizing him for “ending Medicaid”, the public health program in the USA. 1 year ago · Portugal",https://ground.news/interest/observador
WJAR,Lean Right,"Democratic rep's outburst during Trump's speech 'really sickening to watch,' insider says",President Donald Trump said he’s accomplished more in 43 days than most administrations accomplish their entire four or eight years in office. 1 year ago,https://ground.news/interest/wjar
The Epoch Times,Lean Right,Rep. Al Green Ejected From House for Heckling Trump During Speech to Congress,"Rep. Al Green (D-Texas) was removed from the House chamber on Tuesday night after disrupting President Donald Trump’s joint address to Congress. Green rose to speak and shook his cane toward the president about four minutes into the speech, but his words were quickly drowned out by chants of “USA! USA!” from Republican lawmakers. Amid the commotion, Trump attempted to continue before House Speaker Mike Johnson (R-La.) interjected, banging the ga… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
El Mundo,Lean Right,"Democratic Congressman Al Green Expelled for Disrupting Trump's Speech: ""It Was Worth It"" · Global Voices","The 78-year-old man stood up and moved his cane to replicate Trump, but his protest was choked by Republican screams and was accompanied by House staff to the exit. 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
GB News,Lean Right,Al Green EJECTED from Congress after heckling Trump during speech,"President Donald Trump's speech to Congress on Tuesday (March 4) was interrupted within minutes by catcalls from Democratic lawmakers, with one Texas congressman, Al Green, ordered removed from the chamber after he refused to sit down.""The chair now directs the Sergeant at Arms to restore order. Remove this gentleman from the chamber,"" Republican House Speaker Mike Johnson said after warning Democrats to maintain decorum.Green, shaking his walki… 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
Welt,Lean Right,"Al Green: At Donald Trump's speech, the Democrat flies out of parliament","In his first speech to Congress during this term, Donald Trump exaggerates himself with self-praise. ""U.S.A., U.S.A., speakers sounded to him from the Republican side. He reaps loud shouts from the Democrats. A member of parliament must even leave the hall. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
DV Journal,Lean Right,"Del Val Pols React to Trump Speech With Cheers, Jeers – DV Journal","Reaction from Democrats on the House floor watching President Donald Trump speak Tuesday night was so heated, one Texas congressman had to be removed from the room. “You don’t have a mandate,” yelled Democratic Rep. Al Green of Texas, who stood up, holding out his cane and pointing it at the president. After ignoring repeated calls from the Speaker of the House to observe decorum, the cane-waving congressman was tossed out of the chamber. After … 1 year ago",https://ground.news/interest/dv-journal
The Sun,Lean Right,Moment heckler congressman is THROWN OUT of Don speech as petty Dems cause chaos,"THIS is the moment a heckling congressman was kicked out as he interupted Donald Trump’s historic speech. Democrat Al Green was led out as Trump opened his joint address – in one of many Democrat stunts during the night. AFPUS Representative Al Green shouting at President Donald Trump during his address to a joint session of Congress in Washington DC on March 4, 2025[/caption] AFPGreen could be seen heckling the president during his Congress add… 1 year ago · United Kingdom",https://ground.news/interest/the-sun_dd9bb3
la Nacion,Lean Right,That's how they expelled a Democratic Congressman who interrupted Trump's screams in Congress,"WASHINGTON.- President Donald Trump's speech at this Tuesday's joint session of Congress was interrupted by a striking incident when Representative Al Green, a Texas Democrat, was forcibly expelled after shouting and defying the president, accusing him that his term was not legitimate.Green, 77, stood up, waved his cane to Trump when he had barely spent two minutes of speech and shouted, ""You don't have a mandate to cut Medicaid [federal health … 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
The Center Square,Lean Right,Democrat U.S rep kicked out of Trump's address for disruptions,(The Center Square) – Democratic U.S. Rep. Al Green of Texas was escorted out of President Donald Trump's address to a joint session of Congress Tuesday night for repeated disruptions 1 year ago · United States,https://ground.news/interest/the-center-square
Republic World,Lean Right,Democrat Rep Removed From Trump's Speech For Booing Him,"Washington: A Democratic lawmaker was removed from the House chamber during Trump's first joint congress address on Tuesday since returning to power. The address began with loud cheers from Republicans and protests from Democrats inside the chamber.  The situation escalated when 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
Expressen,Lean Right,Chaos during Trump's speech – the member was thrown out,"Donald Trump didn't even have time to begin his speech before tensions became apparent. The president didn't greet any Democrats on his way in. And early in the speech, Democrat Al Green was escorted out of the room - after repeatedly disrupting the speech. 1 year ago · Stockholm, Sweden",https://ground.news/interest/expressen
Boston Herald,Lean Right,"Trump takes credit for ‘swift and unrelenting’ action, Al Green removed from House chamber after disrupting speech","President Donald Trump on Tuesday took credit for “swift and unrelenting action” in reorienting the nation's economy, immigration and foreign policy as he updated Congress and the American people on his turbulent first few weeks in office. 1 year ago · Boston, United States",https://ground.news/interest/boston-herald
Washington Examiner,Lean Right,Al Green removed from House chamber after protesting Trump address - Washington Examiner,"Al Green has repeatedly filed articles of impeachment against Trump. 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
Real Clear Politics,Lean Right,Speaker Johnson Instructs Rep. Al Green To Be Removed From Congress After Interrupting Trump Repeatedly,"Speaker Mike Johnson ordered the House Seargent of Arms to remove Rep. Al Green (R-TX) for repeatedly holding up his cane and yelling at President Donald Trump during his address to a joint session of Congress. 1 year ago · Chicago, United States",https://ground.news/interest/real-clear-politics
Washington Times,Lean Right,Democratic Rep. Al Green removed from House chamber after interrupting Trump’s address,"Rep. Al Green, Texas Democrat, was removed from the House chamber just minutes into President Trump's address to both chambers of Congress Tuesday night. 1 year ago · United States",https://ground.news/interest/washington-times
New York Post,Lean Right,"Dem Rep. Al Green wields cane, booted from Trump’s address to Congress after raucous delay","Democratic Rep. Al Green of Texas repeatedly interrupted President Trump's speech, waving around his cane and shouting at the commander in chief. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
9News,Lean Right,'You have no mandate': Democrat removed as Trump addresses Congress,A Senator has been removed from as President Donald Trump begun his address to Congress and the American pe... 1 year ago · Australia,https://ground.news/interest/9news
WBFF,Lean Right,Trump goes after Democrats as lawmaker is removed from address to Congress,President Donald Trump said there is nothing he can do to please Democrats in a joint address to Congress that got off to a combative start. 1 year ago,https://ground.news/interest/wbff
Just the News,Lean Right,Rep. Al Green booted from Trump speech over Democrat disruptions,"""Remove this gentleman from the chamber,"" House Speaker Mike Johnson said. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
Bangkok Post,Lean Right,Trump delays auto tariffs on Canada and Mexico,"DETROIT - US President Donald Trump’s 25% tariffs on Canada and Mexico have sent the US auto industry scrambling to plan for the massive tax on some of America’s best-selling vehicles, including full-sized pickup trucks , while pinning their hopes on a potential deal in Washington. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
il Giornale,Lean Right,"Duties, Trump in reverse: thirty days of truce granted for the automotive sector","Phone call with Stellantis and other big names in the sector. After listening to Trudeau, today it's Sheinbaum's turn 1 year ago · Italy",https://ground.news/interest/ilgiornaleit
연합뉴스-Yonhap News Agency,Lean Right,"US Big 3 Appeals, Automobile Tariffs Exempted for a Month… Is Agriculture Next?","(Seoul = Yonhap News) Reporter Im Hwa-seop = The US Donald Trump administration announced on the 5th (local time), the day after imposing tariffs, that it would impose tariffs on the automobile industry in response to demands from the domestic industry... 1 year ago · Korea (the Republic of)",https://ground.news/interest/_ae7d36
9News,Lean Right,Trump grants one-month tariff exemption for US car makers,US President Donald Trump is granting a one-month exemption on his stiff new tariffs on imports from Mexico... 1 year ago · Australia,https://ground.news/interest/9news
ABS-CBN,Lean Right,'We feel betrayed'; Canadian business faces uncertainty amid Trump tariffs,"U.S. President Donald Trump is granting a one-month exemption on his stiff new tariffs on imports from Mexico and Canada for U.S. automakers, as worries persist 1 year ago · Quezon City, Philippines (the)",https://ground.news/interest/abs-cbn
Neue Zürcher Zeitung,Lean Right,Trump blinks: Customs deferral for cars from Canada and Mexico,"The American automotive industry would have been hit hard by tariffs of 25 percent. Trump's intervention will now call for further industry lobbyists to the plan. 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
The Straits Times,Lean Right,"Trump exempts some automakers from Canada, Mexico tariffs for 1 month","The US president is also open to exempting other products from the tariffs, which took effect on March 4. Read more at straitstimes.com. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
Dagens Nyheter.,Lean Right,US eases customs duties on cars – for a month,"Cars randomly exempt from US punitive tariffs against Canada, introduced yesterday. Import duties of 25 percent apply everywhere on all other goods from the neighboring country. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Observador,Lean Right,Trump applies one-month exemption to import tariffs from Mexico and Canada,"The “tariff war” continues between the United States and some of its partners, such as Canada and Mexico, who have already threatened to retaliate. Now Trump has exempted imports from both countries for a month. 1 year ago · Portugal",https://ground.news/interest/observador
Le Figaro,Lean Right,Customs duties: one month exemption for the automotive sector,"At the request of major U.S. manufacturers, vehicles arriving under the North American Free Trade Agreement with Canada and Mexico will be exempt from customs duties, announced the White House on Wednesday. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
DNyuz,Lean Right,Dow surges 500 points on hopes of tariff relief,"The Dow Jones Industrial Average rose by 500 points, recovering from a steep decline earlier in the week as the major U.S. automakers are given a one-month exemption from new tariffs on Canadian and Mexican imports. “We spoke with the Big Three auto dealers. We are going to give a one month exemption on any autos coming through USMCA,” President Donald Trump said, according to a statement provided by White House Press Secretary Karoline Leavitt … 1 year ago",https://ground.news/interest/dnyuz
The Center Square,Lean Right,Trump gives top three U.S. automakers one-month break from tariffs,"(The Center Square) – President Donald Trump will give the big three U.S. automakers a one-month exemption from tariffs he imposed on Mexico and Canada, White House Press Secretary Karoline 1 year ago · United States",https://ground.news/interest/the-center-square
The London free Press,Lean Right,Canada automakers get one-month break from crushing Trump tariffs,"Donald Trump says he’s granted a one-month tariff exemption for any vehicles coming through the Canada-U.S.-Mexico Agreement on trade 1 year ago · London, Canada",https://ground.news/interest/the-london-free-press
Financial Post,Lean Right,"Trump gives automakers one-month tariff exemption, urges them to move to U.S.: Live updates",Trump's tariff enters day two. Join the Financial Post for live updates on the events as they unfold 1 year ago · Canada,https://ground.news/interest/financial-post
La Tercera,Lean Right,Trump will delay some tariffs on the automotive industry and decision drives markets,"A rise of more than 1% is recorded at this time in the main U.S. stock indexes, after the White House confirmed the entry into force of tariffs that affect the U.S. automotive industry.According to Reuters, President Donald Trump agreed to postpone a month of tariffs on some vehicles manufactured in North America after a call with General Motors executive directors and Stellantis president.Car manufacturers had urged Trump to eliminate 25% tarif… 1 year ago · Chile",https://ground.news/interest/la-tercera
Fox Business,Lean Right,"Automakers get 1-month tariff exemption, White House says","U.S. automakers who comply with the United States-Mexico-Canada Agreement (USMCA) are getting a one-month exemption from the Trump administration’s tariffs that went into effect Monday, White House press secretary Karoline Leavitt announced Wednesday. ""We spoke with the Big Three automakers,"" Leavitt confirmed. ""We are going to give a one-month exemption on any autos coming through USMCA.""""Reciprocal tariffs will still go into effect on April 2,… 1 year ago · United States",https://ground.news/interest/fox-business
Globo,Lean Right,US exempts import tariffs for cars from Canada and Mexico for one month,Measures are announced just one day after the 25% tariffs on all products imported from both countries start to take effect. 1 year ago · Brazil,https://ground.news/interest/globo
Washington Times,Lean Right,Trump gives incoming cars one-month delay on tariffs,President Trump said he's giving a short-term tariff delay on cars coming from Mexico and Canada. 1 year ago · United States,https://ground.news/interest/washington-times
News18 India,Lean Right,"US Announces Tariffs Delay, Allows One-Month Exemption On Auto Imports From Canada, Mexico",The US will allow a one-month exemption from auto import tariffs on Canada and Mexico. Trump accused Trudeau of using the trade war to stay in power. Trudeau will step down after a leadership contest. 1 year ago · India,https://ground.news/interest/news18-india
The Epoch Times,Lean Right,White House Announces 1-Month Tariff Delay for Automakers,"The Trump administration is giving automakers a one-month exemption on tariffs imposed on Mexico and Canada, White House press secretary Karoline Leavitt said on March 5. Leavitt announced the pause during a Wednesday press briefing after confirming that worldwide reciprocal tariffs would still go into effect early next month. The decision came after the heads of Ford, General Motors, and Stellantis made the exemption request during a phone call… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
abc,Lean Right,Trump Delays Tariffs for Canada and Mexico to Automotive Giants a Month · Global Voices,"The White House has announced at a press conference that it will grant a one-month exemption to the three main car manufacturers operating under the free trade agreement with Canada and Mexico before the entry into force of the new reciprocal tariffs on April 2. Stellantis, Ford and General Motors, who directly requested a meeting with the administration, will obtain this margin of adaptation for vehicles imported under the trade agreement with … 1 year ago · Spain",https://ground.news/interest/abc_0c202e
El Financiero,Lean Right,Trump ‘neutral fit’ in Mexico-made car tariffs: Plans for a month’s break,"Donald Trump is considering a one-month extension of tariffs to Mexico and Canada, specifically for armed cars in those countries, people familiar with the issue told Bloomberg. According to sources, the Trump administration will take this step before the pleas of industry leaders. Donald Trump officials met on Tuesday, March 4, with Ford chiefs General Motors and Stellantis to discuss tariffs to Mexico and Canada. Another meeting on possible ta… 1 year ago · Mexico",https://ground.news/interest/el-financiero
fitsnews.com,Lean Right,Donald Trump's Big Night On Capitol Hill,"""It has been nothing but swift and unrelenting action."" 1 year ago",https://ground.news/interest/fitsnewscom
Herald Sun,Lean Right,Trump’s shock tariffs backflip as he takes aim at Canada’s PM,"Donald Trump will allow select car manufacturers in Mexico and Canada one-month exemption from his new tariffs. 1 year ago · Melbourne, Australia",https://ground.news/interest/herald-sun
WJAR,Lean Right,Trump grants temporary tariff relief for US automakers amid trade war concerns,President Donald Trump is granting a one-month exemption on his new tariffs on imports from Mexico and Canada for U.S. automakers. 1 year ago,https://ground.news/interest/wjar
Just the News,Lean Right,"Trump gives US automakers one month exemption on new, 25% tariffs on Canada, Mexico imports","This announcement comes after Trump had a meeting Wednesday with the leaders of Ford, General Motors, and Stellantis. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
National Post,Lean Right,Donald Trump boasts of 'swift and unrelenting action' in speech to U.S. Congress,"Trump seemed prepared to double down on his trade war. ""Whatever they tariff us, we tariff them. Whatever they tax us, we tax them."" 1 year ago · Canada",https://ground.news/interest/national-post
Frankfurter Allgemeine,Lean Right,Liveblog USA under Trump: Musk for Privatization of Post and Rail,"Trump grants three US automakers customs deferral +++ Supreme Court instructs government to disburse foreign aid +++ Court rejects Trump request to stop payments +++ all news in live blog 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
Reason,Lean Right,"In speech to Congress, Trump promises more tariff madness",Trump's plan for reciprocal tariffs would cause more economic pain and could be the biggest tax increase since World War II. 1 year ago · United States,https://ground.news/interest/reason
Fox Business,Lean Right,Novo Nordisk cuts Wegovy prices in half for cash-paying consumers,"Novo Nordisk is cutting the cost of its blockbuster weight-loss drug Wegovy in half for U.S. patients paying cash through its direct-to-patient online pharmacy, as competition in the highly lucrative market stiffens. With NovoCare Pharmacy, uninsured patients or eligible patients with commercial insurance who do not have coverage can access all dose strengths of Wegovy, the brand name for semaglutide, for $499 per month. This includes 0.25 mg, 0… 1 year ago · United States",https://ground.news/interest/fox-business
New York Post,Lean Right,Novo Nordisk slashing price of Wegovy to $499 a month to uninsured following rival’s move,"Novo Nordisk said on Wednesday it would begin selling its weight-loss drug Wegovy at a discounted price of $499 per month to patients paying cash, as it grapples with shifts to the competitive dynamic of the US obesity drug market. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Business Standard,Lean Right,UK closes antitrust investigation into Microsoft-OpenAI collaboration,The partnership came under antitrust scrutiny in Britain and the U.S. last year following the startup's boardroom battle that led to the exit and return of CEO Sam Altman 1 year ago · India,https://ground.news/interest/business-standard
Sapo,Lean Right,Google begins testing AI chatbot integrated into the search engine,"Chatbot appears in a tab, such as images and news, but is still only available to Google One AI Premium subscribers. 1 year ago · Portugal",https://ground.news/interest/sapo
