outlet,bias,headline,summary,ground_news_interest_url
9News,Lean Right,Biden uses extraordinary powers to guard against potential Trump revenge,"US President Joe Biden has pardoned Dr Anthony Fauci, retired General Mark Milley and members of the House committee that investigated the January 6 attack on the Capitol, using the extraordinary powers of his office in his final hours to guard against potential revenge by the incoming Trump administration.The decision by Biden on Monday came after Donald Trump warned of an enemies list filled with those who have crossed him politically or sough… 1 year ago · Australia",https://ground.news/interest/9news
India TV News,Lean Right,"Biden uses extraordinary powers to pardon Fauci, Milley, January 6 committee; shields against 'revenge'","In what comes as a last-minute decision, US President Joe Biden on Monday pardoned Dr. Anthony Fauci, retired General Mark Milley and members of the House committee that investigated the Capitol Hill attacks of January 6, 2021. Biden used extraordinary powers of his office in his final hours to guard against potential “revenge” by the incoming Trump administration. “The issuance of these pardons should not be mistaken as an acknowledgment that a… 1 year ago · India",https://ground.news/interest/india-tv-news
LBC,Lean Right,"Biden pardons Fauci, Liz Cheney, Mark Milley and members of January 6 committee","US President Joe Biden has pardoned Dr Anthony Fauci, retired general Mark Milley and members of the House committee that investigated the January 6 attack on the Capitol, using the extraordinary powers of his office in his final hours to guard against potential ""revenge"" by the incoming Trump administration. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
India Today,Lean Right,"Biden's pre-emptive pardons for Dr Fauci, army general hours before Trump oath","Trump, who will be inaugurated later on Monday, has previously signalled plans to target political adversaries in his second term, vowing ""retribution"" against those who sought to hold him accountable for the January 6 Capitol riots. 1 year ago · India",https://ground.news/interest/india-today
GB News,Lean Right,Biden issues pardon for Dr Fauci and Jan 6 committee in bid to guard against Trump revenge,"President Joe Biden has issued pre-emptive pardons to a number of high-profile members of the January 6 committee to protect the group against potential revenge by Donald Trump 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
TMZ,Lean Right,Joe Biden Pardons Dr. Anthony Fauci Ahead of Trump's Inauguration - WorldNL Magazine,"President Joe Biden is making a massive move during his final hours in the Oval Office ... protecting a group of people from potential retaliation by the new Trump administration. Biden is using his powers to preemptively pardon Dr.... 1 year ago · Los Angeles, United States",https://ground.news/interest/tmz
NOS,Lean Right,Biden issues preemptive pardon to prevent Trump's revenge,"They include health chief Fauci, the members of Congress who investigated Trump's involvement in the storming of the Capitol and his former chief of staff. 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
n-tv.de,Lean Right,"Hours before the end of office: Biden pardons Fauci, Cheney and others as a precautionary measure","Shortly before leaving the White House, US President Biden pardoned a number of political opponents of his successor Trump as a precautionary measure. These include US immunologist Fauci, Trump's former Chief of Staff Milley and all members of Congress on the Investigative Committee on the Capitol Storm. 1 year ago",https://ground.news/interest/n-tvde
Washington Examiner,Lean Right,"Biden issues preemptive pardons for Fauci, Jan. 6 committee members","President Joe Biden issued a slate of preemptive pardons to Gen. Mark Milley, Dr. Anthony Fauci, and members of the former House Jan. 6 committee, hours before leaving the presidency. After President-elect Donald Trump won reelection in November, reports began to swirl that Biden may issue pardons to protect some of Trump perceived enemies from... The post Biden issues preemptive pardons for Fauci, Jan. 6 committee members appeared first on Dail… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
Svenska Dagbladet,Lean Right,In the eleventh hour: Biden pardons Trump's enemies,"Outgoing US President Joe Biden is pardoning several people who risk reprisals under President-elect Donald Trump. One of them is Dr. Anthony Fauci, who has been heavily criticized by some groups for the US's handling of the coronavirus pandemic. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
Irish Independent,Lean Right,Biden issues pardons to protect members of the January 6 committee from Trump retaliation,"U.S. President Joe Biden on Monday issued pre-emptive pardons for General Mark Milley, Dr Anthony Fauci and members of the Jan. 6 congressional committee and witnesses, saying they ""do not deserve to be the targets of unjustified and politically motivated prosecutions."" 1 year ago · Ireland",https://ground.news/interest/independentie
NDTV,Lean Right,Biden's Extraordinary Use Of Presidential Power Ahead Of Trump Inauguration,"US President Joe Biden on Monday issued pre-emptive pardons to former medical advisor Anthony Fauci, retired general Mark Milley, and members, staff and witnesses of a House committee investigating the US Capitol attack of January 6, 2021. ""These are exceptional circumstances, and I cannot in good conscience do nothing,"" Biden said in a statement released hours before he leaves office. ""Baseless and politically motivated investigations wreak hav… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
BT,Lean Right,Biden pardons Fauci to screen against Trump,"Because of possible “revenge” from Trump, President Joe Biden pardons Anthony Fauci, among others. 1 year ago · Denmark",https://ground.news/interest/bt
The US Sun,Lean Right,Biden saves Fauci’s skin and issues pre-emptive PARDON for Covid chief,"JOE Biden has pardoned lockdown chief Anthony Fauci in his final act before Donald Trump takes office. Fauci, 84, was the face of the US government’s response to the Covid pandemic. AlamyAnthony Fauci answers questions at a news conference during the Covid pandemic[/caption] GettyBiden greets Fauci and his wife Dr Christine Grady in the Oval Office[/caption] He was the director of the National Institute of Allergy and Infectious Diseases at the … 1 year ago · New York, United States",https://ground.news/interest/the-us-sun
Yeshiva World News,Lean Right,"Biden Pardons Fauci, Milley, And Jan. 6 Committee Members To Guard Against Potential ‘Revenge’ By Trump","President Joe Biden has pardoned Dr. Anthony Fauci, retired Gen. Mark Milley and members of the House committee that investigated the Jan. 6 attack on the Capitol, using the extraordinary powers of his office in his final hours to guard against potential “revenge” by the incoming Trump administration. The decision by Biden comes after Donald Trump warned of an enemies list filled with those who have crossed him politically or sought to hold him … 1 year ago",https://ground.news/interest/yeshiva-world-news
Jacobin,Far Left,Biden’s Bleak Presidency Was Always Going to End in Trump,"Joe Biden came into office promising to be the next FDR. Instead, his presidency of empty gestures and moral failures has given us something far more dangerous: a reinvigorated Donald Trump armed with a popular mandate and a drive for retribution. US president Joe Biden attends a Department of Defense farewell ceremony at Joint Base Myer–Henderson Hall in Arlington, Virginia, on January 16, 2025. (Roberto Schmidt / AFP via Getty Images) In 1992… 1 year ago",https://ground.news/interest/jacobincom
Hot Air,Lean Right,"BREAKING: Biden Pardons Fauci, Milley, J6 Committee","1 year ago · Arlington, United States",https://ground.news/interest/hot-air
The Free Press (Tampa),Lean Right,"Biden Pardons Fauci, Milley, And J6 Committee Members In Final Hours Of Presidency","In a dramatic move during his final hours in office, President Joe Biden issued a series of high-profile pardons, granting clemency to Dr. Anthony Fauci, retired Gen. Mark Milley, and several members of the House committee that investigated the January 6 riot at the U.S.… Biden Pardons Fauci, Milley, And J6 Committee Members In Final Hours Of Presidency 1 year ago · Tampa, United States",https://ground.news/interest/the-free-press-tampa
Just the News,Lean Right,"Biden pardons Fauci, Milley, members of J6 committee in final hours of office","Milley was the former chairman of the Joint Chiefs of Staff who called Trump a fascist and criticized Trump's behavior during the Jan. 6 2021 riot. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
Firstpost News,Lean Right,'Keep the faith': Biden delivers pardons & message of hope on last full day as US President,"In his final day in office, US President Joe Biden pardoned five persons, including a pioneering civil rights leader, and delivered a message of hope from the pulpits of a Black church in South Carolina 1 year ago · Mumbai, India",https://ground.news/interest/firstpost-news
American Military News,Lean Right,Gaza ceasefire takes hold as hostages and prisoners are swapped,"A long-delayed ceasefire in the Gaza war began taking hold as Hamas released three hostages in exchange for 90 Palestinians held in Israeli prisons. The first halt in the war since November 2023 appeared to go as planned, following months of negotiations by the Biden administration, along with Qatar and Egypt, then a recent push by President-elect Donald Trump for a deal before his inauguration on Monday. The six-week truce aims for the release … 1 year ago · United States",https://ground.news/interest/american-military-news
Orinoco Tribune,Far Left,Israel: 90 Palestinian Abductees Freed in First Exchange of Gaza Ceasefire Deal,"Israel has released ninety Palestinian abductees as part of the first phase of a Gaza ceasefire deal with the Hamas resistance movement. All the Palestinian abductees were freed from Ofer Prison in the occupied West Bank on Monday, the Israel Prison Service said on Monday. They were carried by buses to the West Bank town of Beitunia and the city of Ramallah. Hundreds of Palestinians hit the streets of Beitunia and Ramallah in jubilation, waving … 1 year ago",https://ground.news/interest/orinoco-tribune
i24NEWS,Lean Right,Cost of hostage deal – dozens of Palestinian prisoners released,Families of released hostages jubilant after reunion: Emily Damari 'is the happiest girl in the world; she has her life back' 1 year ago,https://ground.news/interest/i24news
DNyuz,Lean Right,90 Palestinian prisoners released as ceasefire enters first full day,"Share Thailand calls for release of all hostages, including Thai nationals The Thai Ministry of Foreign Affairs welcomed the ceasefire deal and called for the immediate release of all remaining hostages, including Thai nationals. Thailand is one of Israel’s biggest sources of foreign labor, particularly in its agriculture sector. Some 31 Thai nationals were taken hostage during Hamas’s terrorist attack on Israel on Oct. 7, 2023. Of those, 23 hav… 1 year ago",https://ground.news/interest/dnyuz
La Tercera,Lean Right,"Israel frees the first 90 Palestinian prisoners, including Deputy Jalida Jarrar","The Israeli authorities have released the first 90 Palestinian prisoners, including Palestinian deputy Jalida Jarrar, on Monday morning as part of the agreement reached with the Islamic Resistance Movement (Hamas) in exchange for the release of three Israeli hostages in full ceasefire in the Gaza Strip. The Israeli Prison Service has confirmed the handing over of the first group of Palestinians, which has taken place after almost eight hours of … 1 year ago · Chile",https://ground.news/interest/la-tercera
The Media Line,Lean Right,France Vows To Secure Release of Two French-Israeli Hostages - The Media Line,France is steadfast in its efforts to secure […] The post France Vows To Secure Release of Two French-Israeli Hostages appeared first on The Media Line. 1 year ago,https://ground.news/interest/the-media-line
www.larazon.es,Lean Right,Last Hour Cease Fire in Gaza Live: Multitudes Choir 90 Released Palestinian Prisoners · Global Voices,"A total of 630 trucks with humanitarian aid have entered Gaza this Sunday, half of them to the north of the enclave, said UN Assistant Secretary General for Humanitarian Affairs and Emergency Coordinator, Tom Fletcher. All these trucks were waiting in the vicinity of the Palestinian territory for the truce to enter into force and thus be able to transfer aid to the survivors. ""There is no time to lose; after fifteen months of war without barrack… 1 year ago · Spain",https://ground.news/interest/wwwlarazones
Dagens Nyheter.,Lean Right,Scenes of joy and protests as Palestinian prisoners were released,"Hundreds of cheering Palestinians greeted two buses carrying 90 freed Palestinian prisoners as they arrived in Beitunia in the West Bank on Monday night, in the first hostage-for-prisoner exchange of the ceasefire. Israeli settlers reportedly threw rocks and firebombs at several Palestinian villages in protest of the deal. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Al Bawaba,Lean Right,Palestinians celebrate the release of their prisoners from the occupation's prisons,"The West Bank witnessed, on Sunday/Monday night, wide celebrations for the release of dozens of Palestinian prisoners from Israeli occupation prisons, as part of the first phase of the prisoner exchange deal between Hamas and the Israeli occupation... 1 year ago · Amman, Jordan",https://ground.news/interest/albawaba
Irish Independent,Lean Right,Israel release 90 Palestinian prisoners on first day of ceasefire: ‘It is time to hug one another and cry’,"Israel released 90 Palestinian prisoners on Sunday, the first day of a ceasefire suspending a 15-month-old war that has devastated the Gaza Strip and inflamed the Middle East. 1 year ago · Ireland",https://ground.news/interest/independentie
आज तक,Lean Right,"Israeli hostage women returned home after 471 days, family's eyes filled with tears","British-Israeli Emily Damari, who was released from Hamas captivity, met her mother at the IDF camp in southern Israel. Her family said that Emily lost two of her fingers after being shot by Hamas terrorists during the October 7 attack. Doron Steinbrecher met his mother after being in Hamas captivity for 471 days. 1 year ago",https://ground.news/interest/_421d90
Die Presse,Lean Right,90 prisoners against three women: First hostage,"The ceasefire came into force at the weekend with some complications. Three Israeli hostages were handed over to their families, some of them missing a few fingers. In return, Israel released 90 Palestinian prisoners. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Il Sole 24 Ore,Lean Right,"Israel releases 90 Palestinians. Once the first aid has arrived, it's a party in Gaza. But Hamas lacks a hostage that was on the list","Israel has released 90 inmates in Israeli prisons, including Palestinian women and minors, in exchange for the first three women returned by Hamas on the first day of the truce in Gaza. These are Emily Damari, Doron Steinbracher and Romi Gonen. Handed over to the Red Cross, they reached Tel Aviv where they embraced their families. The first 90 Palestinian detainees were released overnight, who, under the agreement between Israel and Hamas, shoul… 1 year ago · Milan, Italy",https://ground.news/interest/il-sole-24-ore
Observador,Lean Right,4h. Middle East. Israel says it has released 90 Palestinian prisoners,"Two buses were seen leaving the military prison in the West Bank, while a crowd of people waited outside the prison for the Palestinian hostages. 1 year ago · Portugal",https://ground.news/interest/observador
il Giornale,Lean Right,"Romi, Emily and Doron are free among the militiamen. “They're going back to their mothers.” Anxiety remains for Yarbel","The solitary steps in Gaza, the hugs after 471 days, the medical examinations. Issued with a souvenir bag 1 year ago · Italy",https://ground.news/interest/ilgiornaleit
Malay Mail,Lean Right,"Israeli hostages, Palestinian detainees freed on first Gaza truce exchange","JERUSALEM, Jan 20 — Israel released 90 Palestinian prisoners today after Hamas handed over three Israeli hostages, completing the first exchange under a long-awaited truce aimed at ending more than 15 months of war in Gaza. The three hostages released yesterday, all women, were reunited with their families and taken to hospital in central Israel where a doctor said they were in stable condition. Hours later in the Israeli-occupied West Bank, Pal… 1 year ago · Selangor, Malaysia",https://ground.news/interest/malay-mail
Washington Times,Lean Right,Israel releases 90 Palestinian prisoners as ceasefire takes hold after Hamas returns 3 Israelis,"The first three hostages were released from Gaza and the first Palestinian prisoners were freed from Israeli custody as the fragile ceasefire between Israel and Hamas took hold following 15 months of war, with mixed emotions and more difficult steps ahead over the next six weeks. 1 year ago · United States",https://ground.news/interest/washington-times
NDTV,Lean Right,"3 Israeli Hostages, 90 Palestinians Freed On Gaza Ceasefire Day 1: 10 Facts","Hamas on Sunday released three hostages, all women, who were held in Gaza since the Palestinian group's attack on Israeli towns on October 7, 2023. Israel, as per the deal, released 90 Palestinian prisoners from its jails. A total of 33 hostages taken by Hamas during its deadly attack will be returned from Gaza during an initial 42-day truce. Hundreds of Palestinian prisoners will also be released from Israeli jails. The three hostages -- Emily … 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Washington Examiner,Lean Right,Israel releases Palestinian prisoners in accordance with ceasefire deal - Washington Examiner,"Israel began releasing Palestinian prisoners Sunday as part of the latest ceasefire between Hamas and the Jewish nation.  The Israeli Prison Service announced the first group of Palestinian prisoners have been released from the West Bank’s Ofer Prison.  Ninety prisoners were set to be released in exchange for three Israeli hostages held by Hamas that were released earlier on Sunday.  The prisoner swap took place in the middle of the night Israel… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
India TV News,Lean Right,Israel releases 90 Palestinian prisoners after 3 hostages returned from Gaza City,"Israel on Monday freed 90 Palestinian prisoners and detainees, in exchange of three Israeli hostages released from Hamas captivity. Buses carrying freed Palestinian prisoners out of Ofer Prison in the occupied West Bank were met by huge crowds cheering and waving flags. As per the list provided by the Palestinian Authority's Commission for Prisoners' Affairs, all of those released were women or minors. Gaza ceasefire comes to force Gaza ceasefir… 1 year ago · India",https://ground.news/interest/india-tv-news
LBC,Lean Right,Three Israeli hostages and 90 Palestinian prisoners released in first day of Gaza ceasefire,"Three Israeli hostages and 90 Palestinian prisoners have now been exchanged between Israel and Hamas as the first day of the ceasefire agreement came to a close. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
la Nacion,Lean Right,Truce in Gaza: the reaction of passengers on flights of an Israeli airline when they learned about the release of the three hostages,"The Israeli state airline El Al shared on Instagram images of the reaction that prompted passengers from different flights to learn about the release of three hostages in the Gaza Strip, who had been kidnapped by Hamas. The group’s actions are part of the ceasefire negotiated between the two sides. “With Romy, Doron and Emily’s return to Israel, our Control Center has updated all our planes in the country and around the world, on land and in the… 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
Le Figaro,Lean Right,Truce in Gaza: Israel in turn releases 90 Palestinian prisoners after the release of three hostages by Hamas,"The Israel Prison Authority said Monday morning that “90 terrorists” had been “released” from the Ofer military prison in the occupied West Bank and from a detention center in Jerusalem. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
NOS,Lean Right,Israel releases 90 Palestinian prisoners as part of deal with Hamas,"Israel has released the first 90 Palestinian prisoners, the Israeli Prison Service announced. The release came about seven hours after Hamas freed three Israeli hostages. The exchange was part of the deal surrounding the ceasefire that went into effect yesterday. Amid loud cheers and fireworks from Palestinians waiting outside, white buses full of prisoners drove through the gates of Ofer prison, just outside Ramallah in the West Bank. Some were… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
Reforma,Lean Right,Israel Releases 90 Palestinian Prisoners Under Agreement · Global Voices,"Israel reports the release of 90 Palestinian prisoners as part of a ceasefire agreement in Gaza. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
teleSUR,Far Left,90 Palestinians kidnapped in Israeli prisons are released,"As part of the ceasefire agreement signed in Doha, Qatar, 90 of the Palestinians abducted by the Israeli Army were released after the release of three Israeli women hostages in the early hours of the morning. Buses left the Israeli prison of “Ofer” in the West Bank, with the first 90 Palestinians abducted by the Israeli Army who were released in the early hours of Monday, 20 January. Most of those released are women, including Khalida Jarrar, a … 1 year ago",https://ground.news/interest/telesurtvnet
abc,Lean Right,Israel Announces Release of 90 Palestinian Prisoners Under Truce Agreement · Global Voices,"The Israeli prison system announced on Monday that it had completed the release of 90 Palestinian prisoners as part of the ceasefire agreement in Gaza that came into effect the day before. “All terrorists were released from the Ofer prison and the Jerusalem detention centre,” he said in a statement issued shortly before 1:30 a.m. local time. Two buses with tinted glass have been seen leaving the Israeli prison in Ofer, in the occupied West Bank,… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Svenska Dagbladet,Lean Right,90 Palestinians released by Israel,"90 Palestinians held in Israel have been released as part of the ceasefire agreement with Hamas, according to the Israel Prisons Authority. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
n-tv.de,Lean Right,Next release planned: 90 Palestinians on the way to freedom,"The prisoner exchange between Israel and Hamas is proceeding as expected. While three women are back with their families in Israel, 90 Palestinians are being taken to a police station where they can be picked up by their relatives. 1 year ago",https://ground.news/interest/n-tvde
The Sun,Lean Right,Brave hostage Emily Damari gives defiant salute after she's freed by Hamas,BRITISH hostage Emily Damari gave a defiant salute with a bullet-ravaged hand after running a ­terrifying gauntlet of hate as she was freed by Hamas. 1 year ago · United Kingdom,https://ground.news/interest/the-sun_dd9bb3
focus.de,Lean Right,Ceasefire in place - Three Hamas hostages back in Israel,"Joy and relief on both sides. The ceasefire between Israel and Hamas is in effect and the first three Hamas hostages are back in Israel with their families, with further releases to follow. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
